Title,SJR,H index,Total Docs. (2008),Total Docs. (3years),Total Refs.,Est. value (USD) (2008),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Molecular Cell,14.891,459,348,1045,13996,9661502.0,12237,0.035221050911171,0.0545454545454545,1029,11.57,40.22,29,Cell Press
Journal of Political Economy,14.775,225,31,113,1243,1081591.0,720,0.0111111111111111,0.1415929203539823,110,4.07,40.1,48,University of Chicago Press
Current Opinion in Cell Biology,14.003,284,100,296,5573,2699639.0,4068,0.0090953785644051,0.0608108108108108,275,12.25,55.73,37,Elsevier Ltd
Annual Review of Plant Biology,13.75,307,30,73,4094,670421.0,1713,0.0093403385872737,0.0273972602739726,73,23.79,136.47,29,Annual Reviews Inc.
Journal of Experimental Medicine,13.704,503,286,981,12650,8470793.0,15931,0.022220827317808,0.0489296636085626,970,15.28,44.23,128,Rockefeller University Press
Nature Materials,13.205,583,238,690,5835,5760213.0,10849,0.0122591943957968,0.1884057971014492,618,14.21,24.52,24,Nature Publishing Group
Nature,13.17,1442,2448,7656,35609,65327782.0,95100,0.0113144058885383,0.4150992685475444,5305,12.19,14.55,157,Nature Research
Trends in Cell Biology,13.059,271,79,266,5408,2323954.0,3528,0.006235827664399,0.0488721804511278,259,13.03,68.46,35,Elsevier Ltd
Nature Reviews Immunology,12.696,486,199,581,8962,4764926.0,8161,0.0122534003185884,0.5731497418244407,473,13.88,45.04,25,Nature Research
National Vital Statistics Reports,12.607,120,6,24,0,212875.0,742,0.0,0.0,24,32.35,0.0,27,"Public Health Services, US Dept of Health and Human Services"
Journal of Finance,12.313,370,81,262,3480,2264718.0,1714,0.0781796966161026,0.0839694656488549,257,5.03,42.96,80,Wiley-Blackwell Publishing Ltd
Developmental Cell,11.682,306,212,589,7889,5227848.0,5680,0.0221830985915492,0.1477079796264855,586,9.29,37.21,25,Cell Press
Nature Neuroscience,11.54,496,255,885,7991,7125239.0,11186,0.0179688896835329,0.1412429378531073,829,11.17,31.34,28,Nature Research
Microbiology and Molecular Biology Reviews,11.499,287,29,86,6930,778272.0,1564,0.008312020460358,0.0,86,18.13,238.97,28,American Society for Microbiology
Econometrica,11.469,231,50,171,1543,1482676.0,751,0.0492676431424767,0.1520467836257309,168,3.97,30.86,43,Wiley-Blackwell Publishing Ltd
Neuron,11.408,548,400,1160,21425,10147633.0,13771,0.048725582746351,0.1137931034482758,1149,11.25,53.56,38,Cell Press
New England Journal of Medicine,11.386,1231,1598,4598,19231,38451363.0,61965,0.0096021947873799,0.4382340147890387,1999,11.75,12.03,81,Massachussetts Medical Society
Science,11.277,1382,2271,6851,33568,59298324.0,82162,0.0120371948102529,0.3320683111954459,4878,11.7,14.78,145,American Association for the Advancement of Science
Trends in Biochemical Sciences,11.254,309,82,280,4658,2401564.0,3412,0.0082063305978898,0.0464285714285714,269,12.07,56.8,50,Elsevier Ltd
MMWR Recommendations and Reports,11.199,155,10,44,437,348086.0,1586,0.0,0.0681818181818181,44,42.42,43.7,35,Centers for Disease Control and Prevention (CDC)
Nature Reviews Genetics,11.037,439,197,616,8642,5019725.0,6499,0.0140021541775657,0.5957792207792207,483,10.22,43.87,26,Nature Research
Physics Reports,10.958,328,50,169,15267,1557726.0,3413,0.0073249340755933,0.0532544378698224,165,18.52,305.34,55,Elsevier B.V.
Nature Reviews Cancer,10.632,527,211,605,10534,5379772.0,8569,0.0086357801377056,0.5917355371900826,509,13.54,49.92,25,Nature Publishing Group
Pharmacological Reviews,10.461,264,18,83,7023,623202.0,1904,0.0031512605042016,0.072289156626506,79,21.75,390.17,76,Elsevier Inc.
Aldrichimica Acta,10.417,62,8,23,1105,173972.0,330,0.006060606060606,0.1739130434782608,22,16.25,138.13,34,Aldrich
Cell Metabolism,10.243,368,139,353,4904,1914716.0,4252,0.0343367826904985,0.1529745042492918,347,11.27,35.28,21,Cell Press
"Vital and health statistics. Series 10, Data from the National Health Survey",10.222,42,2,6,53,56985.0,100,0.03,0.0,6,16.0,26.5,41,"U. S. Department of Health, Education and Welfare, Public Health Service, Health Resources Administration, National Center for Health Statistics"
Materials Science and Engineering R: Reports,10.183,182,16,31,4528,314675.0,721,0.0041608876560332,0.0,31,16.25,283.0,33,Elsevier B.V.
Nature Physics,10.103,349,265,583,5219,3888195.0,4605,0.01628664495114,0.4048027444253859,503,7.89,19.69,21,Nature Publishing Group
Cell Stem Cell,10.042,316,180,93,5761,916955.0,819,0.1013431013431013,0.2365591397849462,80,8.81,32.01,19,Cell Press
JAMA Psychiatry,9.88,417,167,473,7426,3791598.0,7687,0.0179523871471315,0.1374207188160676,410,12.98,44.47,13,American Medical Association
Endocrine Reviews,9.865,317,37,109,11159,919120.0,2389,0.0096274591879447,0.0458715596330275,106,19.6,301.59,46,The Endocrine Society
Annual Review of Microbiology,9.844,220,25,77,2502,649796.0,1042,0.0047984644913627,0.0649350649350649,74,11.0,100.08,74,Annual Reviews Inc.
Chemical Society Reviews,9.797,673,193,306,15532,2739266.0,5004,0.0079936051159072,0.065359477124183,300,16.53,80.48,54,Royal Society of Chemistry
Nature Structural and Molecular Biology,9.602,310,231,683,8157,5699653.0,5157,0.0319953461314717,0.1830161054172767,645,7.94,35.31,23,Nature Research
Journal of Clinical Investigation,9.499,558,418,1287,20783,10704066.0,19203,0.0131750247357183,0.08003108003108,1236,14.18,49.72,81,American Society for Clinical Investigation
Trends in Neurosciences,9.469,326,83,276,6230,2384592.0,3664,0.0103711790393013,0.0434782608695652,266,13.56,75.06,48,Elsevier Ltd
Annual Review of Genomics and Human Genetics,9.451,134,21,52,2285,444844.0,743,0.0026917900403768,0.0,52,14.35,108.81,25,Annual Reviews Inc.
EMBO Journal,9.337,441,282,1365,14208,10643923.0,12216,0.0144891944990176,0.0073260073260073,1363,8.6,50.38,44,Springer Science and Business Media Deutschland GmbH
Accounts of Chemical Research,9.308,472,172,358,9277,3160750.0,5481,0.0052910052910052,0.0139664804469273,350,12.32,53.94,58,American Chemical Society
Journal of Engineering Education,9.256,131,49,110,1692,854841.0,704,0.0710227272727272,0.1454545454545454,95,4.31,34.53,42,Wiley-Blackwell
Annual Review of Physical Chemistry,9.129,189,31,72,3608,591627.0,972,0.0,0.0833333333333333,68,14.57,116.39,39,Annual Reviews Inc.
Nature Medicine,9.064,653,387,1287,6414,10659878.0,13569,0.0058957918785466,0.397047397047397,918,10.18,16.57,31,Nature Research
Nature Reviews Neuroscience,9.03,493,200,608,9585,4834460.0,7088,0.0114277652370203,0.6200657894736842,565,11.17,47.93,26,Springer Nature
Progress in Polymer Science,9.03,346,34,114,6401,856927.0,2090,0.0153110047846889,0.0263157894736842,111,18.05,188.26,51,Elsevier Ltd
Journal of Financial Economics,9.019,331,98,271,4408,2222773.0,1463,0.099794941900205,0.1143911439114391,269,4.48,44.98,52,Elsevier B.V.
Critical Reviews in Biochemistry and Molecular Biology,8.938,130,16,54,3533,394615.0,497,0.0060362173038229,0.1111111111111111,51,8.49,220.81,54,Informa Healthcare
Annual Review of Psychology,8.909,298,24,70,4022,590180.0,1433,0.0139567341242149,0.0142857142857142,69,19.83,167.58,74,Annual Reviews Inc.
Administrative Science Quarterly,8.877,218,23,55,2040,458238.0,356,0.0505617977528089,0.1636363636363636,49,4.41,88.7,47,Johnson School at Cornell University
Current Opinion in Genetics and Development,8.876,203,84,270,4351,2274127.0,2659,0.0082737871380218,0.0888888888888888,250,9.93,51.8,35,Elsevier Ltd
Immunological Reviews,8.858,262,121,355,16800,2858931.0,4366,0.0183234081539166,0.0253521126760563,339,12.21,138.84,57,Wiley-Blackwell Publishing Ltd
Genome Research,8.588,338,203,572,10182,5150752.0,6031,0.0490797546012269,0.0262237762237762,566,10.51,50.16,35,Cold Spring Harbor Laboratory Press
Academy of Management Review,8.583,320,54,171,4906,1238409.0,1663,0.0192423331328923,0.0935672514619883,161,9.02,90.85,43,Academy of Management
Clinical Microbiology Reviews,8.562,340,37,103,8103,874868.0,2295,0.0052287581699346,0.0,103,19.76,219.0,37,American Society for Microbiology
Academy of Management Journal,8.5,396,61,243,4753,1716125.0,2079,0.0476190476190476,0.0905349794238683,232,7.49,77.92,50,Academy of Management
Review of Economic Studies,8.5,177,48,135,1783,1167390.0,546,0.0164835164835164,0.2148148148148148,135,3.1,37.15,93,Oxford University Press
Strategic Management Journal,8.393,351,76,205,5288,1623701.0,1328,0.0662650602409638,0.0926829268292682,205,4.63,69.58,46,John Wiley and Sons Ltd
Living Reviews in Relativity,8.374,101,10,24,3132,209246.0,357,0.0,0.0833333333333333,24,14.91,313.2,28,Springer International Publishing AG
"Astrophysical Journal, Supplement Series",8.314,286,149,420,11208,3848603.0,4263,0.0368285245132535,0.1023809523809523,420,11.97,75.22,40,American Astronomical Society
Journal of Marketing,8.311,296,55,143,3398,1113742.0,1198,0.0659432387312187,0.0349650349650349,140,5.66,61.78,38,American Marketing Association
Current Opinion in Neurobiology,8.188,256,89,305,4736,2421676.0,2986,0.0133958472873409,0.0950819672131147,280,8.63,53.21,35,Elsevier Ltd
Ecology Letters,8.157,330,129,403,7704,3112947.0,4178,0.0471517472474868,0.0521091811414392,400,9.06,59.72,28,Wiley-Blackwell Publishing Ltd
Trends in Cognitive Sciences,8.111,375,88,296,3992,2197859.0,3424,0.0236565420560747,0.1114864864864864,251,10.28,45.36,29,Elsevier Ltd
Trends in Ecology and Evolution,8.023,396,110,367,5298,2855489.0,3751,0.0215942415355905,0.1171662125340599,283,8.86,48.16,40,Elsevier Ltd
Development (Cambridge),8.017,369,400,1363,22300,11004332.0,10431,0.0742977662736075,0.0396184886280264,1353,7.04,55.75,39,Company of Biologists Ltd
Nature Nanotechnology,8.006,444,200,265,3990,1911514.0,2611,0.027958636537725,0.2792452830188679,241,9.85,19.95,20,Nature Publishing Group
Journal of Cell Biology,7.96,422,523,1560,19924,12444706.0,11755,0.0366652488302849,0.2608974358974359,1537,7.0,38.1,71,Rockefeller University Press
Reports on Progress in Physics,7.927,259,34,137,8397,1011162.0,1887,0.0021197668256491,0.0437956204379562,137,13.01,246.97,88,IOP Publishing Ltd.
Surface Science Reports,7.811,131,15,38,4051,322093.0,593,0.0050590219224283,0.0526315789473684,38,12.92,270.07,45,Elsevier B.V.
Quarterly Reviews of Biophysics,7.797,111,7,36,1353,241904.0,368,0.0027173913043478,0.0833333333333333,36,12.19,193.29,57,Cambridge University Press
Current Opinion in Structural Biology,7.794,223,104,304,5223,2455476.0,2879,0.0229246266064605,0.0986842105263157,269,8.55,50.22,35,Elsevier Ltd
Nano Letters,7.649,569,818,1737,26796,14332674.0,20244,0.070490021734835,0.028209556706966,1732,10.87,32.76,25,American Chemical Society
Personality and Social Psychology Review,7.512,194,18,56,2977,453988.0,578,0.0224913494809688,0.0535714285714285,55,10.05,165.39,29,SAGE Publications Inc.
Plant Cell,7.458,412,262,842,14573,6756137.0,8182,0.0630652652163285,0.0581947743467933,789,9.35,55.62,37,American Society of Plant Biologists
Journal of Accounting and Economics,7.434,197,43,94,1687,767870.0,497,0.1106639839034205,0.1595744680851064,89,3.66,39.23,47,Elsevier B.V.
Journal of the American College of Cardiology,7.341,512,826,2561,22953,19890011.0,23427,0.0582234174243394,0.2436548223350254,1691,8.49,27.79,43,Elsevier Inc.
Nature Reviews Drug Discovery,7.292,412,165,659,8590,5525845.0,5828,0.009780370624571,0.5295902883156297,345,12.28,52.06,24,Nature Research
Current Opinion in Immunology,7.285,215,107,329,5507,2619358.0,3322,0.0072245635159542,0.1033434650455927,290,10.16,51.47,38,Elsevier Ltd
Journal of Clinical Oncology,7.238,646,1276,3859,31880,27425754.0,40119,0.0485056955557217,0.2334801762114537,2564,9.72,24.98,43,Lippincott Williams and Wilkins
Annals of Mathematics,7.234,145,50,158,1648,1219042.0,563,0.019538188277087,0.1518987341772152,158,3.4,32.96,30,Department of Mathematics at Princeton University
International Journal of Nonlinear Sciences and Numerical Simulation,7.126,63,55,225,1104,1333389.0,1113,0.0979335130278526,0.36,224,5.42,20.07,24,Walter de Gruyter GmbH
Journal of the American Mathematical Society,7.075,116,39,91,1198,752052.0,278,0.0215827338129496,0.1868131868131868,91,2.63,30.72,38,American Mathematical Society
Proceedings of the National Academy of Sciences of the United States of America,7.034,896,3718,10299,135192,82111477.0,104158,0.0311065880681272,0.0416545295659772,9843,9.53,36.36,72,National Academy of Sciences
JAMA,7.024,794,1159,3372,16633,26457246.0,29462,0.0125585499966057,0.50355871886121,1742,8.2,14.35,143,American Medical Association
Nature Reviews Microbiology,6.97,393,170,567,8345,4409718.0,4448,0.0150629496402877,0.5291005291005291,371,7.69,49.09,23,Nature Research
Trends in Genetics,6.965,253,91,333,4848,2592029.0,3074,0.0117111255692908,0.039039039039039,325,9.53,53.27,41,Elsevier Ltd
Acta Numerica,6.913,91,5,20,543,130664.0,133,0.0075187969924812,0.05,20,3.0,108.6,33,Cambridge University Press
American Journal of Human Genetics,6.862,339,228,705,8456,5698220.0,7477,0.0350407917614016,0.0893617021276595,652,9.68,37.09,76,Cell Press
Nature Photonics,6.83,404,212,203,3197,1005872.0,1621,0.0234423195558297,0.541871921182266,159,7.99,15.08,19,Nature Publishing Group
Trends in Immunology,6.82,265,90,288,5711,2305067.0,3079,0.0107177655082819,0.0381944444444444,282,11.19,63.46,31,Elsevier Ltd
International Organization,6.798,168,24,95,1338,630369.0,543,0.0405156537753222,0.1157894736842105,92,4.27,55.75,79,Cambridge University Press
National Health Statistics Reports,6.735,83,13,35,288,272056.0,329,0.0395136778115501,0.0571428571428571,35,9.58,22.15,17,U.S. National Center for Health Statistics
Journal of Economic Literature,6.716,189,19,57,1616,481303.0,503,0.0019880715705765,0.2631578947368421,56,6.9,85.05,32,American Economic Association
Seminars in Immunology,6.685,153,47,148,4132,1124739.0,1235,0.0032388663967611,0.1216216216216216,130,8.9,87.91,37,Academic Press
Journal of Neuroscience,6.678,515,1486,4233,75617,32339664.0,35736,0.079975374972017,0.0403968816442239,4186,7.84,50.89,45,Society for Neuroscience
Annual Review of Phytopathology,6.67,195,34,46,4565,439647.0,788,0.0368020304568527,0.0217391304347826,46,15.05,134.26,39,Annual Reviews Inc.
PLoS Biology,6.663,316,300,768,12869,6689735.0,8278,0.0100265764677458,0.14453125,737,9.97,42.9,23,Public Library of Science
Nature Methods,6.64,408,259,838,3840,4986971.0,5477,0.0222749680482015,0.4582338902147971,562,6.8,14.83,22,Nature Research
Organization Science,6.596,294,53,157,4677,1206404.0,986,0.0628803245436105,0.0828025477707006,153,4.13,88.25,30,INFORMS Institute for Operations Research and the Management Sciences
Psychological Bulletin,6.592,379,40,145,7544,1090817.0,2066,0.0106485963213939,0.096551724137931,143,12.95,188.6,122,American Psychological Association
Cytokine and Growth Factor Reviews,6.541,187,39,143,3714,1010124.0,1556,0.005784061696658,0.0629370629370629,134,7.48,95.23,30,Elsevier Ltd
Review of Financial Studies,6.541,250,83,142,3701,1249010.0,566,0.0724381625441696,0.1549295774647887,140,3.06,44.59,30,Oxford University Press
Reviews of Geophysics,6.512,207,23,45,4613,392849.0,369,0.008130081300813,0.1111111111111111,45,7.86,200.57,63,John Wiley and Sons Inc
Progress in Neurobiology,6.465,264,57,153,16051,1221235.0,1796,0.0194877505567928,0.0457516339869281,148,9.23,281.6,55,Elsevier Ltd
Current Opinion in Plant Biology,6.428,242,102,293,5173,2308328.0,2805,0.0313725490196078,0.0443686006825938,263,8.81,50.72,28,Elsevier Ltd
"Vital and health statistics. Series 13, Data from the National Health Survey",6.404,31,1,4,0,36639.0,49,0.0,0.0,4,12.25,0.0,34,U.S. National Center for Health Statistics
Annual Review of Entomology,6.385,239,27,76,3416,563390.0,1003,0.0159521435692921,0.0526315789473684,73,12.9,126.52,61,Annual Reviews Inc.
Circulation Research,6.357,402,439,1253,16840,9693202.0,10366,0.0486204900636696,0.1252992817238627,939,7.59,38.36,73,Lippincott Williams and Wilkins
Progress in Lipid Research,6.329,178,26,52,4168,449278.0,657,0.0167427701674277,0.0,52,12.63,160.31,48,Elsevier Ltd
Molecular and Cellular Biology,6.328,361,619,2470,33106,19112427.0,15896,0.0447282335178661,0.037246963562753,2470,6.13,53.48,45,Taylor and Francis Ltd.
American Economic Review,6.323,380,191,560,4845,4274152.0,1970,0.0527918781725888,0.2607142857142857,536,2.88,25.37,50,American Economic Association
Foundations and Trends in Communications and Information Theory,6.257,31,4,10,827,67816.0,86,0.0348837209302325,0.1,10,8.11,206.75,21,Now Publishers Inc
The Lancet,6.255,936,1579,4929,23344,37702964.0,32471,0.0198022851159496,0.5252586731588558,1578,5.34,14.78,203,Elsevier B.V.
Ecological Monographs,6.24,179,34,95,3075,726817.0,801,0.0074906367041198,0.0947368421052631,92,5.86,90.44,45,John Wiley &amp; Sons Inc.
Nature Biotechnology,6.205,531,393,1279,4990,9610262.0,10141,0.0162705847549551,0.3940578577013292,823,6.72,12.7,37,Nature Research
Physical Review Letters,6.194,723,4063,11388,101153,87734831.0,81812,0.0980174057595462,0.0789427467509659,11086,7.07,24.9,68,American Physical Society
Current Biology,6.186,376,746,2104,16074,16499457.0,11791,0.0309558137562547,0.2566539923954372,1912,5.26,21.55,35,Cell Press
Psychological Review,6.099,249,68,147,5356,1248072.0,1277,0.0555990602975724,0.1224489795918367,146,9.08,78.76,132,American Psychological Association
Journal of Personality and Social Psychology,6.096,447,162,411,11192,3119974.0,3020,0.0804635761589404,0.0583941605839416,411,6.02,69.09,61,American Psychological Association
Molecular Systems Biology,6.006,178,75,184,3304,988263.0,1591,0.0339409176618479,0.125,167,9.03,44.05,21,Springer Science and Business Media Deutschland GmbH
Circulation,5.963,691,1060,3908,32036,30161730.0,37826,0.0339977793052397,0.2625383828045036,3116,8.92,30.22,76,Lippincott Williams and Wilkins
Biochimica et Biophysica Acta - Reviews on Cancer,5.942,166,30,81,5292,656946.0,871,0.0080367393800229,0.037037037037037,76,11.02,176.4,52,Elsevier B.V.
Molecular Biology of the Cell,5.914,250,481,1402,26316,11034057.0,8701,0.0578094471899781,0.0363766048502139,1401,5.79,54.71,36,American Society for Cell Biology
Journal of the National Cancer Institute,5.899,394,396,1229,7617,9821071.0,8500,0.0175294117647058,0.3799837266069976,707,6.42,19.23,86,Oxford University Press
Cell Death and Differentiation,5.848,271,206,668,9823,4674371.0,4790,0.0361169102296451,0.0943113772455089,534,7.19,47.68,32,Springer Nature
Political Analysis,5.846,89,29,81,907,440889.0,287,0.0313588850174216,0.3333333333333333,73,4.26,31.28,27,Cambridge University Press
Human Molecular Genetics,5.737,307,389,1048,18511,8097307.0,9075,0.0352617079889807,0.0353053435114503,1046,7.99,47.59,34,Oxford University Press
MIS Quarterly: Management Information Systems,5.663,283,40,113,2987,836856.0,1582,0.029709228824273,0.0265486725663716,103,10.4,74.68,45,Management Information Systems Research Center
Advanced Materials,5.655,675,778,1891,27852,14144245.0,17960,0.0571269487750556,0.0412480169222633,1879,8.64,35.8,37,Wiley-Blackwell
Annual Review of Medicine,5.655,182,34,99,2410,746355.0,1370,0.0021897810218978,0.0202020202020202,99,13.34,70.88,75,Annual Reviews Inc.
Inventiones Mathematicae,5.654,132,68,199,2053,1510142.0,464,0.0193965517241379,0.2814070351758794,199,2.45,30.19,60,Springer New York
American Sociological Review,5.634,240,45,140,3606,999506.0,781,0.028169014084507,0.1142857142857142,127,4.4,80.13,61,American Sociological Association
Journal of Climate,5.628,344,401,1095,18299,8318996.0,5249,0.2347113735949704,0.154337899543379,1063,4.9,45.63,37,American Meteorological Society
MMWR Surveillance Summaries,5.615,119,16,37,0,305333.0,699,0.0,0.0,37,20.96,0.0,22,Centers for Disease Control and Prevention (CDC)
JAMA Internal Medicine,5.606,403,486,1340,10728,9833160.0,10308,0.022894838960031,0.2597014925373134,876,6.96,22.07,13,American Medical Association
Molecular Psychiatry,5.604,261,127,420,6923,3000765.0,3858,0.0404354587869362,0.0952380952380952,319,8.39,54.51,30,Springer Nature
Blood,5.594,540,1616,4635,60210,34067427.0,38444,0.0780876079492248,0.1792880258899676,3975,7.86,37.26,80,Elsevier B.V.
Angewandte Chemie - International Edition,5.589,667,1799,4616,83599,34165542.0,42701,0.0838387859769092,0.0435441941074523,4608,9.04,46.47,64,John Wiley and Sons Ltd
Journal of the Royal Statistical Society. Series B: Statistical Methodology,5.559,159,51,127,1578,1056530.0,500,0.03,0.2519685039370078,125,3.24,30.94,29,Oxford University Press
Trends in Plant Science,5.548,325,96,301,5973,2232379.0,2807,0.0267189169932312,0.0498338870431893,264,9.04,62.22,30,Elsevier Ltd
Brain,5.542,391,315,941,16575,6737068.0,8875,0.0389859154929577,0.1094580233793836,804,9.06,52.62,147,Oxford University Press
Biological Psychiatry,5.513,367,344,1090,15178,7627426.0,10658,0.0344342278100957,0.0678899082568807,1007,8.78,44.12,57,Elsevier Inc.
Journal of Cell Science,5.511,319,438,1506,23152,11750885.0,10075,0.0315632754342431,0.0770252324037184,1431,6.24,52.86,60,Company of Biologists Ltd
Biological Reviews,5.451,211,29,81,4866,620600.0,799,0.0112640801001251,0.0123456790123456,81,9.17,167.79,102,Wiley-Blackwell
American Journal of Respiratory and Critical Care Medicine,5.439,436,493,1521,15209,11291964.0,12464,0.065869704749679,0.2209072978303747,1022,7.69,30.85,33,American Thoracic Society
Seminars in Cell and Developmental Biology,5.41,175,71,257,6401,1813563.0,1504,0.0019946808510638,0.1673151750972762,229,4.59,90.15,33,Elsevier Ltd
Diabetes,5.367,379,431,1368,16312,10326797.0,12450,0.0546987951807228,0.0511695906432748,1338,8.35,37.85,74,American Diabetes Association Inc.
Annual Review of Nutrition,5.344,184,24,69,2822,531024.0,729,0.0096021947873799,0.0579710144927536,67,8.91,117.58,44,Annual Reviews Inc.
Journal of Labor Economics,5.308,136,21,80,664,574066.0,223,0.0224215246636771,0.25,80,2.73,31.62,37,University of Chicago Press
Cancer Research,5.296,510,1239,4455,49186,30908056.0,37890,0.0492742148324096,0.0437710437710437,4390,7.98,39.7,85,American Association for Cancer Research Inc.
Annals of Neurology,5.274,340,267,813,9094,6082261.0,6547,0.032686726745074,0.1808118081180811,621,7.69,34.06,49,John Wiley &amp; Sons Inc.
Materials Today,5.266,244,82,248,2905,1580464.0,1566,0.0070242656449553,0.4637096774193548,164,8.03,35.43,25,Elsevier B.V.
American Journal of Psychiatry,5.264,405,334,1395,6426,9774439.0,10177,0.0201434607448167,0.2709677419354839,867,6.65,19.24,80,American Psychiatric Association
Trends in Molecular Medicine,5.235,213,61,248,5316,1786022.0,2348,0.0012776831345826,0.0846774193548387,243,10.72,87.15,26,Elsevier Ltd
RNA,5.227,196,258,635,11637,4935509.0,3484,0.0818025258323765,0.0724409448818897,635,5.3,45.1,31,Cold Spring Harbor Laboratory Press
Annals of Statistics,5.203,202,106,315,3112,2293795.0,877,0.1060433295324971,0.2603174603174603,304,2.59,29.36,29,Institute of Mathematical Statistics
Annals of Internal Medicine,5.2,445,531,1546,11920,12053844.0,10336,0.0096749226006191,0.4961190168175938,886,6.73,22.45,81,American College of Physicians
Seminars in Cancer Biology,5.172,190,55,163,4600,1206739.0,1316,0.0083586626139817,0.1042944785276073,145,8.37,83.64,36,Academic Press
Psychological Science in the Public Interest,5.158,62,6,18,989,131165.0,164,0.0,0.3333333333333333,9,9.5,164.83,25,SAGE Publications Inc.
Journal of Economic Perspectives,5.133,239,50,149,1760,1135943.0,821,0.0073081607795371,0.1610738255033557,143,5.2,35.2,33,American Economic Association
Traffic,5.113,152,179,399,10288,3025423.0,2364,0.0575296108291032,0.0701754385964912,397,5.61,57.47,25,Blackwell Munksgaard
Coordination Chemistry Reviews,5.078,329,138,456,18060,3069799.0,4660,0.0145922746781115,0.0701754385964912,438,10.2,130.87,60,Elsevier B.V.
PLoS Genetics,5.063,282,352,497,19041,3419554.0,4491,0.0394121576486306,0.0663983903420523,483,8.75,54.09,21,Public Library of Science
Journal of the American Chemical Society,5.06,734,3238,9592,139887,70661234.0,82552,0.0872662079658881,0.0321100917431192,9590,8.25,43.2,147,American Chemical Society
Journal of Marketing Research,5.054,212,59,175,2628,1210980.0,663,0.0708898944193061,0.1885714285714285,172,3.34,44.54,32,American Marketing Association
Annual Review of Biomedical Engineering,5.05,162,15,50,2080,357467.0,755,0.0052980132450331,0.04,50,12.42,138.67,26,Annual Reviews Inc.
Oncogene,5.025,380,747,2411,36431,18201811.0,17555,0.0369695243520364,0.0618000829531314,2371,7.34,48.77,39,Springer Nature
Marketing Science,5.019,159,84,184,2878,1363101.0,639,0.3317683881064163,0.2228260869565217,177,2.88,34.26,30,INFORMS Institute for Operations Research and the Management Sciences
Cerebral Cortex,4.992,287,269,688,17554,4805647.0,4873,0.0586907449209932,0.0406976744186046,686,6.36,65.26,35,Oxford University Press
American Journal of Political Science,4.977,215,59,186,3115,1296059.0,683,0.048316251830161,0.2096774193548387,186,3.1,52.8,32,Wiley-Blackwell Publishing Ltd
Physiology,4.962,149,40,144,3490,1010094.0,1085,0.0073732718894009,0.1111111111111111,128,7.23,87.25,22,American Physiological Society
