Title,SJR,H index,Total Docs. (2019),Total Docs. (3years),Total Refs.,Est. value (USD) (2019),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Catena,1.389,175,523,1125,33130,6694010.0,5649,0.0901044432642945,0.1137777777777777,1095,4.85,63.35,52,Elsevier B.V.
Cognitive Neuroscience,1.389,40,35,88,1082,543494.0,180,0.0055555555555555,0.3863636363636363,48,1.73,30.91,15,Taylor and Francis Ltd.
European Journal of Surgical Oncology,1.389,123,372,882,11652,5332609.0,3267,0.0474441383532292,0.1870748299319728,779,3.68,31.32,41,W.B. Saunders Ltd
Evolutionary Anthropology,1.389,101,38,116,2300,638934.0,274,0.0255474452554744,0.5,83,1.62,60.53,34,Wiley-Liss Inc.
Experimental Thermal and Fluid Science,1.389,145,326,1037,12796,5736054.0,4542,0.0535006605019815,0.1166827386692381,1035,4.08,39.25,38,Elsevier Inc.
Journal of Network and Computer Applications,1.389,155,214,773,13892,3783362.0,6562,0.0492227979274611,0.1190168175937904,759,7.9,64.92,30,Academic Press
Transformation Groups,1.389,39,49,130,1314,796808.0,122,0.0491803278688524,0.5076923076923077,130,0.9,26.82,29,Birkhauser Boston
Journal of Human Genetics,1.388,96,147,475,4496,2650805.0,1392,0.0258620689655172,0.2231578947368421,449,2.72,30.59,30,Springer Nature
Criminology and Public Policy,1.387,53,47,225,3175,1134305.0,489,0.0388548057259713,0.4088888888888889,174,2.01,67.55,14,Wiley-Blackwell Publishing Ltd
European Spine Journal,1.387,173,364,1563,9156,8547017.0,3840,0.1111979166666666,0.3256557901471529,1360,2.29,25.15,34,Springer Verlag
Health and Place,1.387,144,167,385,9845,2471771.0,1619,0.0951204447189623,0.1662337662337662,383,3.68,58.95,31,Elsevier Ltd
Bulletin of the London Mathematical Society,1.386,51,85,254,1805,1438036.0,227,0.0088105726872246,0.531496062992126,254,0.79,21.24,57,John Wiley and Sons Ltd
Journal of General Virology,1.386,193,162,835,7284,4884873.0,2744,0.0255102040816326,0.18562874251497,830,3.4,44.96,59,Microbiology Society
Revista Espanola de Cardiologia (English edition),1.386,11,21,15,0,114517.0,82,0.0,0.5333333333333333,14,5.86,0.0,12,"Ediciones Doyma, S.L."
Advanced Structural and Chemical Imaging,1.385,25,5,47,168,17676.0,152,0.0131578947368421,0.1702127659574468,46,3.75,33.6,6,SpringerOpen
Journal of Family Theory and Review,1.385,43,42,110,2420,399231.0,294,0.0714285714285714,0.3363636363636363,87,2.32,57.62,10,Wiley-Blackwell Publishing Ltd
Journal of Refractive Surgery,1.385,113,105,416,2762,2510100.0,1202,0.1530782029950083,0.2980769230769231,346,2.64,26.3,31,Slack Incorporated
Critical Social Policy,1.384,80,31,105,1775,553508.0,372,0.0483870967741935,0.1714285714285714,100,3.71,57.26,45,SAGE Publications Ltd
Geomorphology,1.384,204,337,1144,25069,6912399.0,4824,0.0754560530679933,0.1267482517482517,1119,4.14,74.39,40,Elsevier B.V.
Perspectives in Ecology and Conservation,1.384,48,28,110,1844,568503.0,462,0.0497835497835497,0.1272727272727272,104,3.89,65.86,9,Associacao Brasileira de Ciencia Ecologica e Conservacao
Science China Materials,1.384,72,184,298,10264,1253911.0,1502,0.1324900133155792,0.1543624161073825,267,5.06,55.78,10,Science China Press
Therapeutic Advances in Chronic Disease,1.384,54,56,59,3571,516945.0,338,0.0,0.135593220338983,55,5.05,63.77,16,SAGE Publications Inc.
Cognitive Therapy and Research,1.383,120,96,218,5599,1376540.0,641,0.0343213728549142,0.2155963302752293,216,2.78,58.32,49,Springer New York
Journal of Parkinson's Disease,1.383,75,89,243,3889,1498533.0,1080,0.0296296296296296,0.139917695473251,237,4.54,43.7,14,SAGE Publications Ltd
Harvard Review of Psychiatry,1.382,94,36,110,3141,649221.0,376,0.0159574468085106,0.3090909090909091,103,3.4,87.25,33,Lippincott Williams and Wilkins Ltd.
IEEE Transactions on Services Computing,1.382,95,70,231,2744,1267340.0,1533,0.0156555772994129,0.1774891774891775,217,5.97,39.2,18,Institute of Electrical and Electronics Engineers Inc.
International Journal of Medical Microbiology,1.382,112,65,267,3899,1628600.0,924,0.0162337662337662,0.1835205992509363,264,3.15,59.98,26,Elsevier GmbH
Yeast,1.382,113,59,145,3906,874544.0,491,0.075356415478615,0.1793103448275862,139,3.34,66.2,41,John Wiley and Sons Ltd
Atomic Data and Nuclear Data Tables,1.381,71,21,79,868,420648.0,274,0.1021897810218978,0.3544303797468354,79,2.22,41.33,57,Elsevier Inc.
Combinatorica,1.38,62,63,152,1288,883711.0,206,0.029126213592233,0.4407894736842105,151,1.33,20.44,45,Janos Bolyai Mathematical Society
Journal of Cognition and Development,1.38,71,43,103,2145,688384.0,232,0.0560344827586206,0.2427184466019417,99,1.78,49.88,26,Psychology Press Ltd
Archives of Toxicology,1.379,149,266,787,15156,4559672.0,3944,0.072261663286004,0.1626429479034307,705,4.65,56.98,67,Springer Science and Business Media Deutschland GmbH
Brain and Language,1.379,146,71,237,4940,1509021.0,688,0.0305232558139534,0.2025316455696202,233,2.6,69.58,52,Academic Press Inc.
Fungal Genetics and Biology,1.379,129,112,250,6697,1852149.0,908,0.0748898678414096,0.16,244,3.25,59.79,30,Academic Press Inc.
British Journal of Clinical Pharmacology,1.378,176,320,910,12029,5385737.0,3400,0.0538235294117647,0.2,776,3.51,37.59,52,Wiley-Blackwell Publishing Ltd
Gene Expression,1.378,55,11,49,883,252044.0,180,0.0444444444444444,0.1632653061224489,48,3.93,80.27,34,Cognizant Communication Corporation
Biology of Sex Differences,1.377,68,59,159,3709,931992.0,577,0.0190641247833622,0.1383647798742138,156,3.43,62.86,16,BioMed Central Ltd
Frontiers in Neuroinformatics,1.377,83,78,222,4555,1263375.0,789,0.0380228136882129,0.2342342342342342,220,3.14,58.4,19,Frontiers Media SA
Assessing Writing,1.376,56,30,77,1331,428734.0,227,0.2422907488986784,0.1688311688311688,67,2.81,44.37,31,Elsevier Ltd
European Journal of Neuroscience,1.376,232,313,862,23388,5424204.0,2411,0.0298631273330568,0.2064965197215777,801,2.81,74.72,37,John Wiley and Sons Inc
Journal of Family Psychology,1.376,148,101,327,4996,1841282.0,911,0.0581778265642151,0.2293577981651376,324,2.22,49.47,36,American Psychological Association
Learning and Individual Differences,1.376,113,97,517,7333,2570449.0,1425,0.0491228070175438,0.2282398452611218,514,2.39,75.6,36,Elsevier B.V.
Mitochondrion,1.376,112,150,209,8933,1588414.0,759,0.0421607378129117,0.1435406698564593,203,3.6,59.55,25,Elsevier B.V.
Animal Conservation,1.375,101,69,212,3700,1256355.0,556,0.0287769784172661,0.2122641509433962,158,2.44,53.62,28,Wiley-Blackwell
"Atti della Accademia Nazionale dei Lincei, Classe di Scienze Fisiche, Matematiche e Naturali, Rendiconti Lincei Matematica e Applicazioni",1.375,30,42,114,1459,630969.0,127,0.0708661417322834,0.4824561403508772,114,1.05,34.74,29,European Mathematical Society Publishing House
Current Rheumatology Reports,1.375,91,74,243,4475,1385592.0,1102,0.0081669691470054,0.102880658436214,243,4.34,60.47,27,Springer
NMR in Biomedicine,1.374,135,162,498,10265,3029444.0,1678,0.0846245530393325,0.1907630522088353,485,3.29,63.36,38,John Wiley and Sons Ltd
Environmental Reviews,1.373,93,39,97,5619,615203.0,486,0.0246913580246913,0.0824742268041237,97,4.41,144.08,33,National Research Council of Canada
Journal of Comparative Economics,1.373,108,49,195,2633,1051034.0,486,0.0308641975308641,0.2769230769230769,192,2.31,53.73,49,Academic Press Inc.
Metabolic Engineering Communications,1.373,43,21,59,1017,336319.0,277,0.0072202166064981,0.1186440677966101,59,4.94,48.43,12,Elsevier B.V.
Scandinavian Journal of Medicine and Science in Sports,1.373,150,209,694,8347,4131525.0,2593,0.0347088314693405,0.1498559077809798,665,3.5,39.94,35,Blackwell Munksgaard
Seminars in Thoracic and Cardiovascular Surgery: Pediatric Cardiac Surgery Annual,1.373,48,11,46,312,228335.0,136,0.0073529411764705,0.217391304347826,43,2.67,28.36,25,W.B. Saunders
Bone and Joint Research,1.372,55,72,250,2876,1231988.0,899,0.1056729699666295,0.148,237,3.54,39.94,14,British Editorial Society of Bone and Joint Surgery
International Journal of Neural Systems,1.372,79,60,151,3673,883652.0,906,0.1975717439293598,0.1059602649006622,146,6.35,61.22,32,World Scientific Publishing Co. Pte Ltd
"Nanomedicine: Nanotechnology, Biology, and Medicine",1.372,160,219,679,11122,4001626.0,4201,0.0238038562247084,0.08100147275405,667,5.62,50.79,21,Elsevier Inc.
AAPG Bulletin,1.371,166,112,267,8069,1682449.0,1122,0.0739750445632798,0.198501872659176,253,3.55,72.04,57,American Association of Petroleum Geologists
Cancer Prevention Research,1.371,115,93,281,3492,1935215.0,925,0.0259459459459459,0.2135231316725978,269,2.98,37.55,18,American Association for Cancer Research Inc.
Studies in Second Language Learning and Teaching,1.371,33,30,96,1359,303243.0,217,0.0506912442396313,0.3958333333333333,84,2.16,45.3,9,Adam Mickiewicz University
British Journal of Sociology of Education,1.37,93,69,231,3528,1247963.0,568,0.0774647887323943,0.2683982683982684,226,2.11,51.13,46,Taylor and Francis Ltd.
Clinical and Translational Allergy,1.37,57,61,130,2060,814685.0,510,0.0450980392156862,0.1307692307692307,128,4.32,33.77,15,John Wiley &amp; Sons Inc.
Current Reviews in Musculoskeletal Medicine,1.37,68,66,213,3582,1142958.0,842,0.015439429928741,0.1032863849765258,209,3.83,54.27,18,Springer
Potential Analysis,1.37,51,54,173,1452,1058085.0,226,0.0132743362831858,0.3930635838150289,173,1.38,26.89,34,Springer Netherlands
"Tellus, Series A: Dynamic Meteorology and Oceanography",1.37,91,35,120,1519,738377.0,314,0.0318471337579617,0.2083333333333333,120,1.99,43.4,42,Stockholm University Press
Agricultural Water Management,1.369,176,532,1004,28331,6378699.0,4833,0.1483550589695841,0.0806772908366533,993,4.65,53.25,49,Elsevier B.V.
International Journal of Hygiene and Environmental Health,1.369,126,126,382,6966,2095161.0,1964,0.0554989816700611,0.112565445026178,367,5.22,55.29,26,Elsevier GmbH
Materials and Structures/Materiaux et Constructions,1.369,147,118,775,3570,4116292.0,2664,0.0259009009009009,0.1935483870967742,774,3.32,30.25,38,Springer Netherlands
Milbank Quarterly,1.369,119,69,160,2080,1043295.0,504,0.0019841269841269,0.51875,129,1.82,30.14,40,Wiley-Blackwell Publishing Ltd
Entrepreneurship and Regional Development,1.368,119,52,129,4304,735063.0,528,0.1401515151515151,0.1550387596899224,119,3.34,82.77,37,Routledge
Journal of Molecular Endocrinology,1.368,115,71,256,5741,1449948.0,975,0.0082051282051282,0.1015625,252,3.68,80.86,38,BioScientifica Ltd.
Labour Economics,1.368,96,80,267,3660,1439046.0,453,0.0397350993377483,0.3707865168539326,263,1.48,45.75,33,Elsevier B.V.
BMC Geriatrics,1.367,112,377,812,16830,4732204.0,3199,0.0450140668959049,0.1305418719211822,812,3.42,44.64,25,BioMed Central Ltd
Journal of Applied Meteorology and Climatology,1.367,162,156,499,8082,2920574.0,1395,0.0795698924731182,0.1903807615230461,495,2.61,51.81,20,American Meteorological Society
Osteoporosis International,1.367,201,291,1100,9014,6106121.0,4105,0.0747868453105968,0.2081818181818182,1002,3.49,30.98,36,Springer Science and Business Media Deutschland GmbH
Journal of Neuropathology and Experimental Neurology,1.366,182,115,319,4636,1994065.0,1012,0.0395256916996047,0.2445141065830721,300,2.8,40.31,84,Oxford University Press
Cancer Cytopathology,1.365,74,109,387,2789,2121717.0,1179,0.1195928753180661,0.3514211886304909,291,2.98,25.59,18,John Wiley and Sons Inc
Classical and Quantum Gravity,1.365,198,383,1179,19673,7415513.0,3854,0.1193565127140633,0.279050042408821,1176,3.09,51.37,42,IOP Publishing Ltd.
Journal of Hypertension,1.365,198,345,1087,11735,6649425.0,3129,0.0690316395014381,0.3210671573137074,790,2.66,34.01,43,Lippincott Williams and Wilkins
Physical Review Materials,1.365,79,758,1042,39867,2672561.0,3523,0.080896962815782,0.1573896353166986,1038,3.38,52.59,9,American Physical Society
Psychotherapy,1.365,97,61,153,2796,945889.0,470,0.0808510638297872,0.2483660130718954,152,3.48,45.84,52,American Psychological Association
Trends in Environmental Analytical Chemistry,1.365,57,14,30,1309,194191.0,237,0.0210970464135021,0.0,30,8.12,93.5,12,Elsevier B.V.
Aquatic Toxicology,1.364,171,269,829,18720,4853680.0,3871,0.0844742960475329,0.0892641737032569,825,4.58,69.59,45,Elsevier B.V.
International Journal of Food Microbiology,1.364,227,313,956,14782,5826288.0,4682,0.0612985903460059,0.0794979079497908,947,4.85,47.23,42,Elsevier B.V.
Neuroscience,1.364,254,603,2013,39030,12753431.0,6659,0.0244781498723532,0.1579731743666169,1980,3.1,64.73,50,Elsevier Ltd
Bulletin of Mathematical Sciences,1.362,24,16,44,1160,268463.0,107,0.0093457943925233,0.25,44,2.28,72.5,15,World Scientific
Discrete and Continuous Dynamical Systems- Series A,1.362,80,301,869,8915,5199992.0,1210,0.0801652892561983,0.4844649021864212,865,1.41,29.62,30,American Institute of Mathematical Sciences
Health Reports,1.362,73,27,82,1066,473906.0,280,0.0964285714285714,0.1707317073170731,82,3.4,39.48,37,Statistics Canada
Cell Death Discovery,1.361,69,93,310,4260,327723.0,1153,0.0060711188204683,0.1225806451612903,282,3.89,45.81,11,Nature Publishing Group
Environmental Evidence,1.361,47,38,86,1694,521684.0,290,0.193103448275862,0.3023255813953488,84,2.73,44.58,15,BioMed Central Ltd
Applied and Computational Harmonic Analysis,1.36,100,67,173,2505,1030479.0,555,0.0522522522522522,0.2543352601156069,140,2.82,37.39,33,Academic Press Inc.
Cardiovascular Drugs and Therapy,1.36,83,81,199,3515,1210837.0,692,0.0274566473988439,0.2462311557788944,180,3.75,43.4,39,Springer
Earthquake Spectra,1.359,119,87,304,3666,1935645.0,843,0.1115065243179122,0.25,302,2.35,42.14,39,Earthquake Engineering Research Institute
IEEE Transactions on Network and Service Management,1.359,85,122,280,5207,1434481.0,1829,0.0628758884636413,0.1107142857142857,277,5.41,42.68,22,Institute of Electrical and Electronics Engineers Inc.
IEEE Reviews in Biomedical Engineering,1.358,79,11,72,1561,338384.0,544,0.0091911764705882,0.1111111111111111,69,6.89,141.91,18,Institute of Electrical and Electronics Engineers Inc.
IET Control Theory and Applications,1.358,125,337,944,12760,5547117.0,4059,0.1266321754126632,0.1408898305084746,940,4.04,37.86,19,John Wiley &amp; Sons Inc.
International Journal for Academic Development,1.358,40,33,101,950,554321.0,181,0.2430939226519337,0.297029702970297,87,1.44,28.79,16,Routledge
Transfusion,1.358,153,546,1408,15486,8624871.0,3535,0.252050919377652,0.3196022727272727,1172,2.3,28.36,68,John Wiley and Sons Inc
European Heart Journal - Quality of Care and Clinical Outcomes,1.357,42,60,148,1551,392676.0,313,0.0351437699680511,0.4594594594594595,105,2.14,25.85,11,Oxford University Press
F1000Research,1.357,119,685,2119,34523,10484568.0,7192,0.0093159065628476,0.3062765455403492,2038,2.97,50.4,14,F1000 Research Ltd
Methodology,1.357,40,22,52,920,294187.0,70,0.1428571428571428,0.4230769230769231,47,1.25,41.82,20,PsychOpen
SIAM-ASA Journal on Uncertainty Quantification,1.357,40,49,143,2075,616826.0,331,0.0966767371601208,0.2727272727272727,143,2.19,42.35,13,Society for Industrial and Applied Mathematics Publications
Visual Neuroscience,1.357,90,14,51,308,308325.0,121,0.0,0.2549019607843137,50,2.68,22.0,37,Cambridge University Press
"Computers, Environment and Urban Systems",1.356,118,124,273,6742,1665000.0,1541,0.0512654120700843,0.0842490842490842,270,5.82,54.37,45,Elsevier Ltd
English for Specific Purposes,1.356,98,29,79,1521,484087.0,275,0.069090909090909,0.1139240506329113,79,3.77,52.45,42,Elsevier B.V.
Information and Inference,1.356,33,18,49,696,63387.0,165,0.0,0.1632653061224489,48,3.03,38.67,14,Oxford University Press
Journal of Gambling Studies,1.356,92,86,245,2712,1323609.0,744,0.1115591397849462,0.1755102040816326,245,3.01,31.53,36,Springer International Publishing AG
Microbial Cell Factories,1.356,134,216,638,11353,3772088.0,3204,0.045880149812734,0.1003134796238244,634,4.54,52.56,24,BioMed Central Ltd
Sustainable Cities and Society,1.356,156,519,936,29153,5333588.0,6054,0.1747604889329369,0.0512820512820512,932,6.55,56.17,15,Elsevier B.V.
International Journal of Cell Biology,1.355,66,4,19,106,182214.0,102,0.0,0.3684210526315789,19,1.31,26.5,15,John Wiley and Sons Ltd
Pancreatology,1.355,92,158,459,5097,2579966.0,1683,0.0398098633392751,0.1982570806100217,420,3.67,32.26,25,Elsevier B.V.
Sustainable Materials and Technologies,1.355,73,43,65,2722,412475.0,530,0.0245283018867924,0.0923076923076923,65,4.91,63.3,12,Elsevier B.V.
American Journal of Physiology - Cell Physiology,1.354,207,202,482,11784,3232512.0,1696,0.0277122641509433,0.1742738589211618,445,3.28,58.34,49,American Physiological Society
"Evolution, Medicine and Public Health",1.354,36,17,61,994,131422.0,171,0.0292397660818713,0.2950819672131147,47,2.75,58.47,13,Oxford University Press
Frontiers in Zoology,1.354,77,47,161,3703,976055.0,497,0.028169014084507,0.1677018633540372,159,2.62,78.79,22,BioMed Central Ltd
Health Expectations,1.354,100,131,380,5963,2665351.0,1329,0.0752445447705041,0.1447368421052631,361,3.38,45.52,27,Wiley-Blackwell Publishing Ltd
Academic Pediatrics,1.353,99,146,476,3924,2605873.0,1352,0.0473372781065088,0.2563025210084033,355,2.6,26.88,17,Elsevier Inc.
Animal Behaviour,1.353,195,257,906,17878,5401783.0,2617,0.084447841039358,0.1644591611479028,875,2.7,69.56,68,Academic Press
Gifted Child Quarterly,1.353,68,17,72,1346,359884.0,181,0.2044198895027624,0.1805555555555555,69,2.26,79.18,69,SAGE Publications Inc.
IEEE Journal of Selected Topics in Quantum Electronics,1.353,178,233,762,9303,4369556.0,3366,0.0282234105763517,0.2034120734908136,746,4.52,39.93,31,Institute of Electrical and Electronics Engineers Inc.
Psychology of Sport and Exercise,1.353,125,160,382,9745,2252492.0,1418,0.122002820874471,0.1308900523560209,380,3.26,60.91,26,Elsevier B.V.
"Cyberpsychology, Behavior, and Social Networking",1.352,190,139,404,4182,2359405.0,1188,0.0479797979797979,0.3193069306930693,319,2.36,30.09,16,Mary Ann Liebert Inc.
Dermatitis,1.351,70,80,234,2028,1171765.0,540,0.187037037037037,0.3461538461538461,142,2.35,25.35,22,Mary Ann Liebert Inc.
Surgical Endoscopy,1.351,178,485,2056,14190,10953231.0,7192,0.0749443826473859,0.1857976653696498,2027,3.35,29.26,39,Springer
American Journal of Medicine,1.35,262,483,1642,7844,9656918.0,3295,0.0300455235204855,0.53836784409257,874,1.77,16.24,80,Elsevier Inc.
European Journal of Anaesthesiology,1.35,94,182,547,3913,3145140.0,1105,0.0895927601809954,0.4515539305301645,287,2.04,21.5,42,Lippincott Williams and Wilkins
South European Society and Politics,1.35,56,21,88,1402,487513.0,404,0.0965346534653465,0.1477272727272727,85,3.87,66.76,30,Routledge
Chinese Journal of International Politics,1.349,41,20,45,2146,284358.0,123,0.048780487804878,0.1333333333333333,45,2.38,107.3,20,Oxford University Press
Inorganic Chemistry,1.349,262,1814,4834,105506,29370617.0,23160,0.1113989637305699,0.099296648738105,4821,4.81,58.16,64,American Chemical Society
Journal of Evolutionary Biology,1.349,148,125,576,8758,3298507.0,1502,0.0346205059920106,0.1788194444444444,551,2.67,70.06,38,Oxford University Press
Journal of Organic Chemistry,1.349,250,1578,4398,88791,27195073.0,19555,0.1038609051393505,0.0929968167348794,4390,4.43,56.27,90,American Chemical Society
"Media, Culture and Society",1.349,93,77,250,3681,1391982.0,697,0.0401721664275466,0.256,240,2.79,47.81,47,SAGE Publications Ltd
Biochimica et Biophysica Acta - Biomembranes,1.348,222,195,834,11384,4915898.0,3442,0.0403834979662986,0.1354916067146283,823,3.54,58.38,59,Elsevier B.V.
Cancer Research and Treatment,1.348,64,158,420,3939,2491458.0,1450,0.0413793103448275,0.1761904761904762,418,3.77,24.93,16,Korean Cancer Association
Eurasian Mining,1.347,20,28,69,543,381922.0,182,0.0714285714285714,0.3768115942028985,69,2.96,19.39,12,Ore &amp; Metals Publishing House
European Thyroid Journal,1.347,32,47,51,1467,304359.0,229,0.0393013100436681,0.3137254901960784,48,4.49,31.21,11,BioScientifica Ltd.
Harm Reduction Journal,1.347,71,76,176,3726,1076496.0,640,0.0859375,0.1818181818181818,167,3.81,49.03,22,BioMed Central Ltd
Psychology and Marketing,1.347,154,85,245,5632,1432937.0,785,0.0713375796178343,0.1795918367346938,244,3.0,66.26,42,Wiley-Liss Inc.
Trends in Cardiovascular Medicine,1.347,116,105,358,4166,2196038.0,772,0.0103626943005181,0.5279329608938548,153,2.06,39.68,35,Elsevier Inc.
Bulletin of the Seismological Society of America,1.346,178,201,710,9323,4168805.0,1825,0.1556164383561643,0.2422535211267605,664,2.53,46.38,45,Seismological Society of America
Journal of Combinatorial Theory. Series A,1.346,60,118,298,2745,1811501.0,461,0.0976138828633405,0.3791946308724832,297,1.5,23.26,55,Academic Press Inc.
Macromolecular Rapid Communications,1.346,178,279,848,16312,5006112.0,3770,0.0625994694960212,0.1391509433962264,822,4.69,58.47,32,Wiley-VCH Verlag
Marine and Petroleum Geology,1.346,164,487,1096,35343,6732545.0,4879,0.1830293092846895,0.1222627737226277,1073,4.04,72.57,42,Elsevier B.V.
Biomolecular Detection and Quantification,1.345,31,15,49,700,288136.0,195,0.0153846153846153,0.1836734693877551,44,5.91,46.67,6,Elsevier GmbH
European Journal of Communication,1.345,78,36,103,1561,622026.0,352,0.0227272727272727,0.2233009708737864,98,3.62,43.36,40,SAGE Publications Ltd
Expert Review of Molecular Diagnostics,1.345,92,114,333,9022,2022039.0,1230,0.0341463414634146,0.1501501501501501,292,3.89,79.14,25,Taylor and Francis Ltd.
Human Factors,1.345,148,89,252,4344,1505728.0,1246,0.0746388443017656,0.1587301587301587,250,4.36,48.81,68,SAGE Publications Inc.
Journal of Agricultural Economics,1.345,80,46,133,1926,753105.0,410,0.048780487804878,0.2180451127819548,129,2.68,41.87,91,Wiley-Blackwell
Organometallics,1.345,188,518,1632,31737,10243694.0,6146,0.0977871786527823,0.1176470588235294,1610,3.84,61.27,44,American Chemical Society
Journal of Banking and Finance,1.344,211,194,581,10465,3874102.0,1662,0.0439229843561973,0.2650602409638554,580,2.45,53.94,49,Elsevier B.V.
Journal of Hospital Medicine,1.344,87,192,591,3763,3287191.0,1071,0.0709617180205415,0.4754653130287648,418,1.49,19.6,20,John Wiley and Sons Inc
"Territory, Politics, Governance",1.344,39,33,83,1993,494806.0,259,0.0386100386100386,0.2891566265060241,72,2.28,60.39,13,Routledge
Applied Physics Letters,1.343,486,1900,8086,61946,47751825.0,31683,0.0635356500331408,0.161884739055157,8066,3.87,32.6,64,American Institute of Physics
BJPsych Open,1.343,50,92,190,3268,323404.0,520,0.0192307692307692,0.1684210526315789,190,2.28,35.52,11,Cambridge University Press
Cultural Diversity and Ethnic Minority Psychology,1.343,106,59,170,3556,990628.0,466,0.0536480686695279,0.188235294117647,169,2.52,60.27,27,American Psychological Association
European Journal of Teacher Education,1.343,65,45,134,2131,726018.0,350,0.1771428571428571,0.2835820895522388,117,2.68,47.36,44,Routledge
International Journal of Sustainable Energy Planning and Management,1.342,30,54,51,1985,426021.0,242,0.4669421487603306,0.1764705882352941,45,3.61,36.76,12,Aalborg University press
Journal of Personalized Medicine,1.342,62,51,82,3359,548566.0,393,0.0229007633587786,0.0975609756097561,78,5.08,65.86,15,Multidisciplinary Digital Publishing Institute (MDPI)
Journal of Psychopharmacology,1.342,143,148,436,9243,2632094.0,1662,0.0409145607701564,0.2018348623853211,408,3.38,62.45,39,SAGE Publications Ltd
Appetite,1.341,190,393,1319,21287,7522786.0,5731,0.0992845925667422,0.1296436694465504,1298,3.92,54.17,47,Academic Press
BMC Psychiatry,1.341,151,417,1252,20316,6964409.0,4230,0.0271867612293144,0.1773162939297124,1251,3.0,48.72,25,BioMed Central Ltd
Scientific Reports,1.341,347,19528,61759,944980,333114204.0,283314,0.0413498803447764,0.1220388931167927,61757,4.16,48.39,15,Nature Research
Clinical and Experimental Metastasis,1.34,112,45,192,2379,1058409.0,559,0.0125223613595706,0.21875,179,2.79,52.87,43,Springer Science and Business Media B.V.
Gene Therapy,1.34,177,51,258,2431,1497437.0,947,0.0158394931362196,0.1550387596899224,237,3.85,47.67,32,Springer Nature
Journal of Sport Management,1.34,89,39,135,2415,759482.0,415,0.1493975903614458,0.2148148148148148,129,2.43,61.92,30,Human Kinetics Publishers Inc.
Nanotoxicology,1.34,114,84,322,5613,1918542.0,1868,0.0551391862955032,0.062111801242236,318,5.22,66.82,19,Informa Healthcare
Geophysical Journal International,1.339,209,559,1569,31344,9564756.0,4804,0.1521648626144879,0.1873804971319311,1551,2.83,56.07,73,Oxford University Press
Journal of Applied Research in Memory and Cognition,1.339,55,56,209,2149,1098376.0,569,0.0298769771528998,0.3636363636363636,131,2.81,38.38,14,Society for Applied Research in Memory and Cognition
Journal of Headache and Pain,1.339,97,114,337,5672,2298638.0,1508,0.1014588859416445,0.1097922848664688,325,4.52,49.75,25,Springer-Verlag Italia s.r.l.
Medical Teacher,1.339,146,304,849,7327,5010135.0,1759,0.1097214326321773,0.469964664310954,581,1.81,24.1,47,Taylor and Francis Ltd.
SIAM Journal on Imaging Sciences,1.339,87,88,235,4281,1494019.0,821,0.0755176613885505,0.1829787234042553,235,3.34,48.65,18,Society for Industrial and Applied Mathematics Publications
ChemCatChem,1.338,137,717,1823,47723,11037077.0,8433,0.0620182615913672,0.1190345584201865,1742,4.76,66.56,17,Wiley - VCH Verlag GmbH &amp; CO. KGaA
Journal of Food Engineering,1.338,228,357,1059,15355,6339292.0,5437,0.0658451351848445,0.0963172804532577,1055,5.21,43.01,44,Elsevier Ltd
Journal of Retailing and Consumer Services,1.338,167,211,506,15263,2773852.0,2933,0.1237640640981929,0.108695652173913,503,5.41,72.34,32,Elsevier Ltd
Journal of Vegetation Science,1.338,139,111,353,6845,2110453.0,1150,0.0660869565217391,0.1529745042492918,334,2.76,61.67,36,Wiley-Blackwell
Pediatric Allergy and Immunology,1.338,108,121,443,3627,2513540.0,1385,0.1270758122743682,0.2347629796839729,272,3.02,29.98,36,Blackwell Munksgaard
Cellular Signalling,1.337,172,214,612,12070,3970274.0,2306,0.0221162185602775,0.1274509803921568,609,3.84,56.4,37,Elsevier Inc.
Journal of Cardiovascular Electrophysiology,1.337,154,477,755,8903,5530368.0,1628,0.1124078624078624,0.390728476821192,582,1.95,18.66,36,John Wiley and Sons Inc
Journal of Materials Chemistry B,1.337,155,713,2428,42926,14595372.0,13420,0.0543964232488822,0.0720757825370675,2419,5.58,60.2,13,Royal Society of Chemistry
Critical Military Studies,1.336,23,28,59,1273,288807.0,92,0.1195652173913043,0.4406779661016949,55,1.22,45.46,11,Taylor and Francis Ltd.
Energy Strategy Reviews,1.336,80,114,169,7342,1052140.0,724,0.0787292817679558,0.1183431952662721,168,4.66,64.4,14,Elsevier
Journal of Rock Mechanics and Geotechnical Engineering,1.336,87,104,287,4912,1639433.0,1208,0.0471854304635761,0.1672473867595819,282,3.46,47.23,13,Chinese Academy of Sciences
IEEE/ACM Transactions on Audio Speech and Language Processing,1.335,92,188,573,9320,2822911.0,3445,0.0899854862119013,0.1099476439790576,571,5.97,49.57,11,IEEE Advancing Technology for Humanity
International Journal of Central Banking,1.335,41,41,122,1625,783412.0,183,0.0710382513661202,0.4262295081967213,120,1.11,39.63,16,Association of the International Journal of Central Banking
Journal of Nanobiotechnology,1.335,125,123,270,6670,1680520.0,1910,0.0178010471204188,0.0814814814814814,267,7.24,54.23,23,BioMed Central Ltd
