Title,SJR,H index,Total Docs. (2000),Total Docs. (3years),Total Refs.,Est. value (USD) (2000),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Nature,11.917,1442,2745,8462,34311,28586136.0,81037,0.0170169181978602,0.4955093358544079,4987,9.41,12.5,157,Nature Research
Pharmacological Reviews,11.816,264,23,57,7959,213196.0,1370,0.0087591240875912,0.0175438596491228,57,25.67,346.04,76,Elsevier Inc.
Chemical Reviews,11.622,873,138,294,38955,1326304.0,6248,0.0142445582586427,0.0204081632653061,293,18.93,282.28,102,American Chemical Society
Econometrica,11.593,231,50,144,827,534736.0,392,0.0433673469387755,0.2708333333333333,144,1.97,16.54,43,Wiley-Blackwell Publishing Ltd
MMWR Recommendations and Reports,11.556,155,22,53,73,179997.0,1015,0.0,0.0943396226415094,53,20.74,3.32,35,Centers for Disease Control and Prevention (CDC)
Brookings Papers on Economic Activity,11.489,99,11,31,514,113859.0,184,0.0380434782608695,0.032258064516129,31,6.45,46.73,31,Brookings Institution Press
Annual Review of Biophysics,11.381,178,20,54,2080,174795.0,772,0.005181347150259,0.037037037037037,53,16.16,104.0,17,Annual Reviews Inc.
Journal of Experimental Medicine,11.026,503,409,1322,18654,4228066.0,20477,0.0488352786052644,0.0128593040847201,1276,15.04,45.61,128,Rockefeller University Press
Advances in Theoretical and Mathematical Physics,10.871,85,32,103,1224,443668.0,1394,0.0229555236728837,0.3883495145631068,103,14.24,38.25,28,"International Press, Inc."
Trends in Cell Biology,10.721,271,152,328,3976,1449922.0,3804,0.0068349106203995,0.2012195121951219,298,12.68,26.16,35,Elsevier Ltd
Surface Science Reports,10.324,131,11,35,3636,112538.0,444,0.0202702702702702,0.0571428571428571,35,11.0,330.55,45,Elsevier B.V.
Development (Cambridge),10.163,369,491,1468,27051,5256744.0,14078,0.163943742008808,0.0136239782016348,1468,9.37,55.09,39,Company of Biologists Ltd
Journal of Political Economy,9.302,225,49,145,1293,531817.0,443,0.0180586907449209,0.3172413793103448,145,2.6,26.39,48,University of Chicago Press
Journal of Finance,9.222,370,89,237,3511,840223.0,1139,0.170324846356453,0.1265822784810126,236,3.72,39.45,80,Wiley-Blackwell Publishing Ltd
Plant Cell,9.112,412,202,540,10290,1985842.0,5821,0.0783370554887476,0.0518518518518518,523,10.38,50.94,37,American Society of Plant Biologists
Molecular and Cellular Biology,9.042,361,894,2338,50091,8773816.0,22718,0.0904569064178184,0.0235243798118049,2337,9.78,56.03,45,Taylor and Francis Ltd.
Endocrine Reviews,8.928,317,37,125,8309,397316.0,2269,0.0171881886293521,0.256,125,15.64,224.57,46,The Endocrine Society
Administrative Science Quarterly,8.758,218,24,75,1957,249032.0,438,0.1141552511415525,0.04,75,4.2,81.54,47,Johnson School at Cornell University
Trends in Neurosciences,8.669,326,149,349,6978,1308453.0,4281,0.0133146461107217,0.2091690544412607,278,11.09,46.83,48,Elsevier Ltd
Review of Economic Studies,8.617,177,16,109,424,285124.0,248,0.0282258064516129,0.2844036697247706,109,1.86,26.5,93,Oxford University Press
Nature Neuroscience,8.418,496,276,384,7905,2465359.0,3756,0.0410010649627263,0.1588541666666666,338,9.78,28.64,28,Nature Research
New England Journal of Medicine,8.367,1231,1092,3551,17033,11088162.0,38093,0.01013309531935,0.4139678963672205,1760,10.62,15.6,81,Massachussetts Medical Society
Ca-A Cancer Journal for Clinicians,8.152,223,34,96,1354,319518.0,1488,0.0080645161290322,0.2708333333333333,76,16.74,39.82,76,John Wiley and Sons Inc
Nature Medicine,8.092,653,503,1523,7123,5000230.0,15437,0.0101703698905227,0.3959290873276428,964,9.75,14.16,31,Nature Research
Current Opinion in Immunology,8.018,215,113,335,5518,1074093.0,3702,0.0205294435440302,0.1313432835820895,297,10.92,48.83,38,Elsevier Ltd
Trends in Genetics,7.953,253,184,415,4198,1675838.0,3419,0.0152091254752851,0.2843373493975903,342,8.1,22.82,41,Elsevier Ltd
Proceedings of the National Academy of Sciences of the United States of America,7.927,896,2640,8254,97217,26513686.0,87908,0.0353665195431587,0.0500363460140537,7981,10.5,36.82,72,National Academy of Sciences
Reviews of Geophysics,7.868,207,18,56,2548,170728.0,496,0.0040322580645161,0.0357142857142857,56,9.18,141.56,63,John Wiley and Sons Inc
Accounts of Chemical Research,7.841,472,102,274,5393,1055803.0,3467,0.0069224113066051,0.0255474452554744,268,12.58,52.87,58,American Chemical Society
Current Opinion in Neurobiology,7.632,256,108,328,5576,1048876.0,2996,0.0373831775700934,0.1280487804878048,299,8.65,51.63,35,Elsevier Ltd
Current Biology,7.406,376,591,1456,11658,5800902.0,10353,0.0254998551144595,0.2218406593406593,1298,6.95,19.73,35,Cell Press
Journal of Financial Economics,7.393,331,56,160,1759,548420.0,580,0.0913793103448275,0.16875,160,3.12,31.41,52,Elsevier B.V.
Reports on Progress in Physics,7.352,259,35,85,7973,319157.0,750,0.0053333333333333,0.1647058823529411,85,9.29,227.8,88,IOP Publishing Ltd.
Astrophysical Journal Letters,7.118,212,62,228,1548,580629.0,1296,0.0061728395061728,0.2850877192982456,228,6.06,24.97,30,American Astronomical Society
Molecular Biology of the Cell,7.074,250,322,763,17972,3052540.0,5769,0.0724562315825966,0.036697247706422,762,7.67,55.81,36,American Society for Cell Biology
Nature Structural and Molecular Biology,6.981,310,284,725,7720,2608583.0,5619,0.0300765260722548,0.2055172413793103,663,7.51,27.18,23,Nature Research
Review of Financial Studies,6.98,250,36,102,1251,358590.0,251,0.1115537848605577,0.2352941176470588,102,1.87,34.75,30,Oxford University Press
Biochimica et Biophysica Acta - Reviews on Cancer,6.907,166,25,109,1527,288394.0,1029,0.0009718172983479,0.3119266055045872,109,6.07,61.08,52,Elsevier B.V.
International Organization,6.892,168,28,82,2504,255342.0,346,0.1416184971098266,0.2682926829268293,81,3.81,89.43,79,Cambridge University Press
Catalysis Reviews - Science and Engineering,6.758,118,10,25,2164,80372.0,247,0.0080971659919028,0.04,25,8.69,216.4,57,Taylor &amp; Francis Group LLC
BioEssays,6.64,208,149,413,8289,1326027.0,3142,0.0216422660725652,0.1186440677966101,401,7.73,55.63,42,John Wiley &amp; Sons Inc.
Annual Review of Physical Chemistry,6.637,189,25,63,3504,206112.0,626,0.0175718849840255,0.0634920634920634,63,9.11,140.16,39,Annual Reviews Inc.
JAMA Psychiatry,6.618,417,149,494,6028,1455614.0,4025,0.0330434782608695,0.1923076923076923,353,8.02,40.46,13,American Medical Association
Annual Review of Microbiology,6.581,220,28,66,4737,230101.0,668,0.0044910179640718,0.0757575757575757,63,9.27,169.18,74,Annual Reviews Inc.
Journal of Clinical Investigation,6.478,558,421,1810,16342,4031859.0,21268,0.016597705473011,0.0337016574585635,1710,11.4,38.82,81,American Society for Clinical Investigation
Current Opinion in Structural Biology,6.426,223,108,329,5133,973272.0,2684,0.0294336810730253,0.1428571428571428,293,8.62,47.53,35,Elsevier Ltd
Ecological Monographs,6.372,179,26,70,3137,224754.0,483,0.020703933747412,0.0285714285714285,70,6.7,120.65,45,John Wiley &amp; Sons Inc.
Journal of Neuroscience,6.303,515,1075,2962,53485,10224544.0,26601,0.0950340212773955,0.0276839972991222,2957,8.55,49.75,45,Society for Neuroscience
Acta Mathematica,6.182,80,14,49,524,150706.0,112,0.0267857142857142,0.2857142857142857,49,2.18,37.43,133,Springer Netherlands
Chemical Society Reviews,6.038,673,42,110,1695,368502.0,1094,0.0054844606946983,0.0454545454545454,110,10.53,40.36,54,Royal Society of Chemistry
Trends in Immunology,6.033,265,150,417,4633,1353338.0,4444,0.0164266426642664,0.1270983213429256,256,9.65,30.89,31,Elsevier Ltd
Journal of the Royal Statistical Society. Series B: Statistical Methodology,5.777,159,52,150,1250,481474.0,365,0.0684931506849315,0.3133333333333333,150,1.88,24.04,29,Oxford University Press
Human Molecular Genetics,5.759,307,340,850,15283,2912045.0,8111,0.0787819011219331,0.028235294117647,850,9.45,44.95,34,Oxford University Press
Structure,5.692,203,145,467,6945,1500542.0,3390,0.0380530973451327,0.0428265524625267,461,6.95,47.9,33,Cell Press
Circulation,5.669,691,1383,3475,33782,11518516.0,29152,0.0675768386388584,0.1890647482014388,2819,8.2,24.43,76,Lippincott Williams and Wilkins
Annals of Mathematics,5.653,145,53,140,1549,540700.0,267,0.0299625468164794,0.3142857142857143,140,1.72,29.23,30,Department of Mathematics at Princeton University
Journal of Economic Perspectives,5.632,239,53,150,1846,492073.0,602,0.0299003322259136,0.2066666666666666,150,3.24,34.83,33,American Economic Association
Quarterly Reviews of Biophysics,5.622,111,9,28,1462,83914.0,208,0.0096153846153846,0.1785714285714285,27,7.06,162.44,57,Cambridge University Press
Psychological Review,5.612,249,40,101,3842,368328.0,783,0.0446998722860791,0.0891089108910891,100,6.44,96.05,132,American Psychological Association
Inventiones Mathematicae,5.538,132,73,238,1907,713982.0,408,0.0686274509803921,0.3319327731092437,238,1.61,26.12,60,Springer New York
Cytokine and Growth Factor Reviews,5.532,187,32,67,2205,228187.0,587,0.0187393526405451,0.1194029850746268,64,6.3,68.91,30,Elsevier Ltd
Genome Research,5.531,338,208,404,8195,1583812.0,2973,0.108644466868483,0.1287128712871287,392,7.21,39.4,35,Cold Spring Harbor Laboratory Press
Clinical Microbiology Reviews,5.511,340,36,103,8258,315959.0,1492,0.0120643431635388,0.0388349514563106,100,13.29,229.39,37,American Society for Microbiology
MMWR Surveillance Summaries,5.494,119,14,16,0,126352.0,89,0.0,0.0625,16,4.67,0.0,22,Centers for Disease Control and Prevention (CDC)
Current Opinion in Plant Biology,5.467,242,80,162,3441,708171.0,1144,0.0402097902097902,0.0987654320987654,148,7.06,43.01,28,Elsevier Ltd
American Economic Review,5.445,380,166,439,3445,1431575.0,1018,0.0540275049115913,0.3348519362186788,433,2.03,20.75,50,American Economic Association
Journal of Physical and Chemical Reference Data,5.443,106,21,55,3146,179539.0,457,0.0503282275711159,0.2727272727272727,55,6.45,149.81,54,American Institute of Physics
Journal of Biological Chemistry,5.435,567,5560,14881,250075,50067694.0,114008,0.153366430425935,0.0435454606545259,14877,7.47,44.98,81,American Society for Biochemistry and Molecular Biology Inc.
Physical Review Letters,5.36,723,3038,8680,67652,27043270.0,55907,0.1015615218130109,0.1180875576036866,8504,6.52,22.27,68,American Physical Society
Circulation Research,5.359,402,422,866,13899,3401545.0,7547,0.0736716576122962,0.0554272517321016,804,8.37,32.94,73,Lippincott Williams and Wilkins
Systematic Biology,5.329,208,48,146,3013,443306.0,896,0.109375,0.136986301369863,146,5.43,62.77,53,Oxford University Press
Academy of Management Review,5.281,320,46,115,4114,441908.0,730,0.0547945205479452,0.0782608695652174,114,5.45,89.43,43,Academy of Management
Psychological Bulletin,5.274,379,48,112,7824,403584.0,975,0.0215384615384615,0.0803571428571428,108,6.93,163.0,122,American Psychological Association
American Journal of Human Genetics,5.27,339,411,1301,13109,3832576.0,10232,0.0910867865519937,0.091468101460415,1010,7.76,31.9,76,Cell Press
Brain Research Reviews,5.209,216,100,149,11819,593409.0,1582,0.0101137800252844,0.1073825503355704,147,9.72,118.19,33,Elsevier
Genes to Cells,5.164,125,86,195,3692,681506.0,976,0.0317622950819672,0.1282051282051282,195,4.88,42.93,30,Wiley-Blackwell Publishing Ltd
Trends in Ecology and Evolution,5.115,396,184,370,4262,1548116.0,1606,0.0386052303860523,0.3,268,3.84,23.16,40,Elsevier Ltd
Seminars in Cancer Biology,5.09,190,47,97,3873,417031.0,681,0.0014684287812041,0.1443298969072164,96,5.62,82.4,36,Academic Press
Journal of Climate,5.087,344,284,636,10735,2364429.0,2658,0.2498118886380737,0.1588050314465408,636,3.84,37.8,37,American Meteorological Society
Climate Dynamics,4.997,196,64,171,2692,560155.0,797,0.1066499372647427,0.1871345029239766,171,3.81,42.06,40,Springer Verlag
World Politics,4.941,132,19,59,1655,160547.0,270,0.0185185185185185,0.1694915254237288,59,3.95,87.11,76,Johns Hopkins University Press
Journal of the American Mathematical Society,4.931,116,34,99,1098,316771.0,186,0.021505376344086,0.303030303030303,98,2.08,32.29,38,American Mathematical Society
Bulletin of the American Meteorological Society,4.928,244,98,246,2970,793765.0,1213,0.0741962077493817,0.2764227642276423,246,4.28,30.31,54,American Meteorological Society
Trends in Pharmacological Sciences,4.695,252,144,302,3608,1085340.0,2738,0.0175310445580715,0.1390728476821192,245,8.52,25.06,47,Elsevier Ltd
Seminars in Immunology,4.655,153,70,146,3406,521384.0,945,0.0201058201058201,0.1027397260273972,143,6.23,48.66,37,Academic Press
Progress in Neurobiology,4.654,264,72,204,14157,563026.0,1954,0.0220061412487205,0.0784313725490196,202,10.27,196.63,55,Elsevier Ltd
Nucleic Acids Research,4.614,675,796,2406,26045,6740972.0,14271,0.0826150935463527,0.1529509559434746,2391,5.3,32.72,52,Oxford University Press
Oncogene,4.6,380,788,2384,39796,7559300.0,15705,0.0988857051894301,0.0666946308724832,2374,6.51,50.5,39,Springer Nature
American Sociological Review,4.597,240,41,157,2768,421211.0,584,0.0496575342465753,0.1528662420382165,157,3.16,67.51,61,American Sociological Association
Trends in Plant Science,4.591,325,125,341,3658,1093901.0,2130,0.0319248826291079,0.2316715542521994,305,6.06,29.26,30,Elsevier Ltd
Immunological Reviews,4.577,262,112,364,10653,1061839.0,2703,0.0125786163522012,0.0521978021978022,359,6.05,95.12,57,Wiley-Blackwell Publishing Ltd
Journal of Molecular Biology,4.57,302,899,2560,43123,8498646.0,14270,0.1133146461107218,0.0703125,2491,5.44,47.97,67,Academic Press
Cancer Research,4.564,510,1113,2858,42849,9348234.0,25727,0.0727251525634547,0.0510846745976207,2835,8.54,38.5,85,American Association for Cancer Research Inc.
Developmental Biology,4.559,251,407,1018,21917,3603739.0,5892,0.1133740665308893,0.0550098231827112,1017,5.48,53.85,67,Elsevier Inc.
RNA,4.558,196,169,421,7647,1430980.0,1999,0.121560780390195,0.0570071258907363,410,4.67,45.25,31,Cold Spring Harbor Laboratory Press
American Journal of Sociology,4.481,214,42,102,2785,332662.0,392,0.0816326530612244,0.1176470588235294,102,3.21,66.31,66,University of Chicago
Annals of Internal Medicine,4.465,445,500,1627,9242,4332958.0,7978,0.0184256705941338,0.4265519360786724,881,4.6,18.48,81,American College of Physicians
Aldrichimica Acta,4.451,62,8,17,551,54670.0,111,0.0,0.0,17,5.9,68.88,34,Aldrich
Molecular Endocrinology,4.451,209,165,537,8525,1564690.0,3810,0.0695538057742782,0.0465549348230912,533,6.57,51.67,30,The Endocrine Society
Progress in Quantum Electronics,4.438,76,4,18,785,44610.0,115,0.0260869565217391,0.1666666666666666,18,5.1,196.25,54,Elsevier Ltd
Plant Journal,4.409,327,273,889,11621,2470710.0,5314,0.079789235980429,0.0528683914510686,888,5.84,42.57,35,Wiley-Blackwell Publishing Ltd
Genetics,4.407,283,511,1352,24905,4198664.0,6332,0.1438723941882501,0.1035502958579881,1336,4.6,48.74,72,Oxford University Press
Acta Numerica,4.396,91,4,20,441,43214.0,106,0.0188679245283018,0.15,20,3.75,110.25,33,Cambridge University Press
Physics Reports,4.394,328,96,325,16816,972291.0,1973,0.020273694880892,0.2861538461538461,325,6.33,175.17,55,Elsevier B.V.
Strategic Management Journal,4.38,351,69,200,4239,586261.0,789,0.1584283903675538,0.17,196,3.18,61.43,46,John Wiley and Sons Ltd
Journal of High Energy Physics,4.351,266,531,593,20248,3818379.0,3404,0.4521151586368978,0.3558178752107925,593,5.77,38.13,29,Springer Verlag
American Naturalist,4.318,236,117,376,6882,1092495.0,1605,0.0610591900311526,0.1196808510638298,348,3.96,58.82,55,University of Chicago
Annals of Neurology,4.316,340,328,864,8951,2670913.0,6453,0.0446304044630404,0.1180555555555555,715,7.21,27.29,49,John Wiley &amp; Sons Inc.
Journal of the American College of Cardiology,4.278,512,664,1745,21139,5503812.0,10418,0.06344787867153,0.1679083094555873,1486,5.4,31.84,43,Elsevier Inc.
Journal of Immunology,4.272,422,1731,4976,80377,15619203.0,36014,0.1525240184372744,0.0492363344051446,4969,7.06,46.43,81,American Association of Immunologists
Journal of Personality and Social Psychology,4.262,447,149,587,9471,1349961.0,2403,0.1485642946317103,0.120954003407155,587,3.67,63.56,61,American Psychological Association
Journal of Cell Science,4.255,319,464,1088,15161,4030401.0,6332,0.0404295641187618,0.0588235294117647,1062,5.56,32.67,60,Company of Biologists Ltd
Academy of Management Journal,4.241,396,75,138,4826,526276.0,637,0.0879120879120879,0.108695652173913,138,3.68,64.35,50,Academy of Management
"Astrophysical Journal, Supplement Series",4.238,286,175,332,8021,1298125.0,1548,0.0497416020671834,0.1114457831325301,332,4.35,45.83,40,American Astronomical Society
Mass Spectrometry Reviews,4.211,144,13,38,1734,96179.0,320,0.00625,0.0789473684210526,38,6.82,133.38,44,John Wiley &amp; Sons Inc.
Seismological Research Letters,4.211,104,36,89,798,210194.0,215,0.0837209302325581,0.5056179775280899,89,1.68,22.17,40,Seismological Society of America
Ecology,4.161,345,290,700,17299,2245526.0,3071,0.0921523933572126,0.0985714285714285,688,3.85,59.65,52,Wiley-Blackwell
Critical Reviews in Biochemistry and Molecular Biology,4.16,130,14,46,2696,170004.0,314,0.0,0.2608695652173913,46,5.22,192.57,54,Informa Healthcare
Annals of Statistics,4.151,202,72,307,1868,695001.0,502,0.1075697211155378,0.4299674267100977,307,1.48,25.94,29,Institute of Mathematical Statistics
Nuclear Physics B,4.15,272,796,2327,33668,6802505.0,11266,0.218178590449139,0.2054146970348087,2327,5.1,42.3,59,Elsevier B.V.
JAMA,4.139,794,1339,4667,17050,11627197.0,21037,0.0207253886010362,0.5740304263981144,2420,4.93,12.73,143,American Medical Association
Applied Physics Letters,4.137,486,2641,7293,40635,22632887.0,27958,0.1549824737105658,0.1978609625668449,7293,3.91,15.39,64,American Institute of Physics
Recent Progress in Hormone Research,4.119,80,14,57,1187,150270.0,458,0.0021834061135371,0.1403508771929824,56,5.81,84.79,48,The Endocrine Society
Journal of Petrology,4.118,203,77,242,5827,657639.0,893,0.122060470324748,0.1074380165289256,242,3.64,75.68,66,Oxford University Press
Journal of General Physiology,4.116,143,126,385,5480,1100169.0,1968,0.1646341463414634,0.0909090909090909,356,5.08,43.49,107,Rockefeller University Press
Blood,4.099,540,1253,3517,50710,10206877.0,26558,0.1056555463513818,0.0816036394654535,3138,7.25,40.47,80,Elsevier B.V.
Cell Chemical Biology,4.089,215,122,353,4930,1093374.0,2082,0.0566762728146013,0.1841359773371104,324,5.57,40.41,10,Elsevier Ltd
Molecular and Cellular Neuroscience,4.083,151,103,201,5644,779508.0,1182,0.0490693739424703,0.0796019900497512,201,5.83,54.8,36,Academic Press Inc.
Molecular Microbiology,4.083,277,507,1446,22744,4429452.0,8676,0.1137621023513139,0.0753803596127247,1347,6.14,44.86,39,John Wiley and Sons Inc
Annual Review of Psychology,4.082,298,23,69,3759,204460.0,591,0.0,0.0869565217391304,69,6.28,163.43,74,Annual Reviews Inc.
Brain,4.079,391,213,549,11681,1748289.0,4260,0.0537558685446009,0.0837887067395264,513,7.33,54.84,147,Oxford University Press
Morbidity and Mortality Weekly Report,4.058,274,208,630,1285,1751649.0,2846,0.0400562192550948,0.2492063492063492,628,4.59,6.18,45,Department of Health and Human Services
Astronomy and Astrophysics Review,4.055,84,5,12,1527,38793.0,59,0.0169491525423728,0.0833333333333333,12,3.91,305.4,35,Springer Verlag
DNA Research,4.029,116,47,159,1095,451145.0,662,0.1027190332326284,0.3396226415094339,159,4.75,23.3,32,Oxford University Press
Bulletin of the American Mathematical Society,4.014,69,12,39,948,126190.0,76,0.0,0.5128205128205128,33,1.93,79.0,135,American Mathematical Society
Biometrika,4.011,137,78,255,1460,693556.0,342,0.0994152046783625,0.4431372549019607,255,1.25,18.72,73,Oxford University Press
Journal of Clinical Oncology,3.972,646,594,1619,18766,4807343.0,13728,0.0611888111888111,0.137739345274861,1398,8.27,31.59,43,Lippincott Williams and Wilkins
Earth and Planetary Science Letters,3.935,301,348,771,13757,2694710.0,2797,0.1576689309974973,0.1504539559014267,771,3.3,39.53,60,Elsevier B.V.
Diabetes,3.921,379,318,980,13190,2791286.0,7369,0.0860360971637942,0.0510204081632653,978,6.72,41.48,74,American Diabetes Association Inc.
IEEE Electron Device Letters,3.889,179,193,526,2151,1581960.0,1412,0.1069405099150141,0.3555133079847908,523,2.61,11.15,46,Institute of Electrical and Electronics Engineers Inc.
American Journal of Psychiatry,3.887,405,458,1370,10488,3943541.0,6660,0.0454954954954954,0.2970802919708029,912,4.86,22.9,80,American Psychiatric Association
Critical Reviews in Neurobiology,3.887,62,10,40,1580,97161.0,343,0.0,0.05,40,8.3,158.0,21,Begell House Inc.
Journal of Economic Growth,3.878,103,14,48,477,145468.0,70,0.1,0.4583333333333333,48,0.88,34.07,30,Springer New York
Seminars in Cell and Developmental Biology,3.857,175,62,211,3704,565373.0,823,0.0072904009720534,0.1943127962085308,210,4.59,59.74,33,Elsevier Ltd
Angewandte Chemie - International Edition,3.852,667,1031,2266,43734,7907783.0,14128,0.091945073612684,0.0944395410414827,2262,6.44,42.42,64,John Wiley and Sons Ltd
Reviews of Physiology Biochemistry and Pharmacology,3.839,73,7,41,1515,159845.0,255,0.0,0.0975609756097561,41,5.42,216.43,42,Springer Verlag
Annual Review of Medicine,3.828,182,33,106,2630,277163.0,958,0.0020876826722338,0.0849056603773584,106,10.36,79.7,75,Annual Reviews Inc.
Critical Reviews in Immunology,3.827,88,23,84,3484,183932.0,631,0.0063391442155309,0.0952380952380952,83,7.79,151.48,46,Begell House Inc.
Progress in Solid State Chemistry,3.816,62,2,10,335,20349.0,59,0.0,0.5,10,2.71,167.5,54,Elsevier Ltd
Journal of Economic Theory,3.804,118,71,294,1503,657768.0,253,0.1027667984189723,0.6122448979591837,294,0.67,21.17,57,Academic Press Inc.
Reading Research Quarterly,3.784,111,25,57,1677,185406.0,159,0.1257861635220125,0.2280701754385964,57,2.97,67.08,30,Wiley-Blackwell
Journal of Cognitive Neuroscience,3.78,244,108,167,5499,684089.0,1105,0.0914027149321266,0.1197604790419161,163,5.29,50.92,37,MIT Press Journals
Review of Economic Dynamics,3.737,79,31,57,816,230300.0,48,0.1041666666666666,0.5789473684210527,57,0.84,26.32,28,Academic Press Inc.
Cerebral Cortex,3.725,287,111,228,7390,853337.0,1324,0.052870090634441,0.131578947368421,226,4.99,66.58,35,Oxford University Press
Journal of Monetary Economics,3.717,158,52,148,1571,431338.0,181,0.1104972375690607,0.4729729729729729,148,1.03,30.21,51,Elsevier B.V.
Journal of Labor Economics,3.68,136,30,114,839,284896.0,185,0.0324324324324324,0.3421052631578947,114,1.38,27.97,37,University of Chicago Press
Educational Researcher,3.677,158,40,148,1330,341351.0,406,0.0665024630541872,0.3648648648648648,99,2.74,33.25,54,SAGE Publications Inc.
Communications on Pure and Applied Mathematics,3.672,127,46,133,1074,421219.0,253,0.0711462450592885,0.3684210526315789,133,1.78,23.35,78,Wiley-Liss Inc.
American Journal of Political Science,3.656,215,56,163,2350,461941.0,352,0.1278409090909091,0.2699386503067484,163,1.88,41.96,32,Wiley-Blackwell Publishing Ltd
Journal of Marketing,3.652,296,27,210,1604,533924.0,506,0.0612648221343873,0.5666666666666667,210,1.92,59.41,38,American Marketing Association
Journal of Virology,3.65,330,1408,3800,65600,11361948.0,23126,0.2734584450402145,0.0721052631578947,3794,6.14,46.59,59,American Society for Microbiology
Schizophrenia Bulletin,3.629,228,79,187,4000,602324.0,1058,0.052930056710775,0.1711229946524064,180,5.81,50.63,52,Oxford University Press
Current Opinion in Chemical Biology,3.621,210,102,271,4456,857128.0,1706,0.0240328253223915,0.1143911439114391,260,6.52,43.69,29,Elsevier Ltd
Stroke,3.617,370,488,1364,14012,3990697.0,7296,0.1307565789473684,0.1678885630498533,1173,4.98,28.71,56,Wolters Kluwer Health
Critical Reviews in Eukaryotic Gene Expression,3.613,70,27,61,2586,229135.0,317,0.0252365930599369,0.1311475409836065,60,4.86,95.78,36,Begell House Inc.
AIDS,3.611,233,562,1561,14754,4549557.0,7983,0.1413002630590003,0.2114029468289558,965,5.39,26.25,39,Lippincott Williams and Wilkins
Accounting Review,3.605,206,19,73,686,176692.0,174,0.0919540229885057,0.1917808219178082,73,2.07,36.11,30,American Accounting Association
Bulletin of the Biological Society of Washington,3.603,9,0,1,0,0.0,8,0.0,0.0,1,0.0,0.0,4,Biological Society of Washington
National Vital Statistics Reports,3.601,120,16,44,0,120842.0,231,0.0,0.4318181818181818,44,5.81,0.0,27,"Public Health Services, US Dept of Health and Human Services"
