Title,SJR,H index,Total Docs. (2014),Total Docs. (3years),Total Refs.,Est. value (USD) (2014),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Radio Science,0.921,96,103,332,3175,1569533.0,636,0.1226415094339622,0.3373493975903614,331,1.85,30.83,60,Wiley-Blackwell
Canadian Journal of Remote Sensing,0.92,87,37,166,1711,934902.0,302,0.1059602649006622,0.3493975903614458,159,1.81,46.24,51,Taylor and Francis Ltd.
Community College Review,0.92,41,18,53,789,286924.0,62,0.1451612903225806,0.490566037735849,48,1.0,43.83,53,SAGE Publications Inc.
Joint Commission Journal on Quality and Patient Safety,0.92,89,73,221,2065,1337006.0,464,0.0474137931034482,0.3529411764705882,218,1.71,28.29,21,"Joint Commission Resources, Inc."
Annals of Dyslexia,0.919,58,12,38,795,209909.0,86,0.0813953488372093,0.3157894736842105,38,1.81,66.25,44,Springer New York
"Brain, Behavior and Evolution",0.919,86,50,156,3508,904527.0,303,0.1188118811881188,0.358974358974359,150,1.7,70.16,57,S. Karger AG
Clinical Journal of Sport Medicine,0.919,121,98,319,2320,1761012.0,663,0.0392156862745098,0.4043887147335423,232,2.01,23.67,33,Lippincott Williams and Wilkins Ltd.
Current Cardiology Reports,0.919,72,115,282,7342,1489906.0,652,0.0153374233128834,0.2978723404255319,267,2.43,63.84,27,Springer
Documenta Ophthalmologica,0.919,64,44,152,1224,874370.0,268,0.0932835820895522,0.3815789473684211,146,1.91,27.82,77,Springer Netherlands
European Journal of International Law,0.919,80,65,184,1482,1048559.0,313,0.0159744408945686,0.4021739130434782,157,1.7,22.8,20,Oxford University Press
International Migration Review,0.919,120,50,111,3072,675662.0,190,0.1,0.3783783783783784,108,1.43,61.44,51,Wiley-Blackwell
"Journal of Microbiology, Immunology and Infection",0.919,78,91,249,1897,1315748.0,527,0.0550284629981024,0.2730923694779116,232,1.94,20.85,28,Elsevier Ltd
Zoology,0.919,61,51,135,2485,726306.0,259,0.0424710424710424,0.2888888888888888,133,1.7,48.73,32,Elsevier GmbH
Educational Assessment,0.918,38,16,36,869,198668.0,53,0.0754716981132075,0.3888888888888889,35,1.33,54.31,25,Routledge
International Journal of Environmental Research and Public Health,0.918,229,759,1036,33684,6403097.0,2990,0.0709030100334448,0.2471042471042471,1023,2.45,44.38,22,Multidisciplinary Digital Publishing Institute (MDPI)
Journal of Ambulatory Care Management,0.918,46,46,158,915,833854.0,194,0.0876288659793814,0.6012658227848101,121,0.99,19.89,48,Lippincott Williams and Wilkins Ltd.
Journal of Ship Research,0.918,54,17,58,417,313478.0,82,0.048780487804878,0.293103448275862,58,1.28,24.53,55,Society of Naval Architects and Marine Engineers
Journal of Technology Transfer,0.918,109,53,128,2834,789227.0,319,0.1755485893416928,0.2734375,128,2.07,53.47,49,Kluwer Academic Publishers
Lifetime Data Analysis,0.918,57,33,91,903,516336.0,64,0.0625,0.6153846153846154,89,0.5,27.36,31,Springer
Vocations and Learning,0.918,36,21,49,1189,252190.0,149,0.1812080536912751,0.1428571428571428,47,3.47,56.62,17,Springer Netherlands
Globalizations,0.917,59,62,181,2460,850805.0,353,0.0538243626062322,0.3922651933701657,167,1.47,39.68,22,Taylor and Francis Ltd.
Scientific Drilling,0.917,30,14,69,278,322644.0,132,0.0454545454545454,0.4057971014492754,61,1.79,19.86,20,Copernicus Publications
"Sport, Education and Society",0.917,83,64,120,2933,678582.0,302,0.1092715231788079,0.1916666666666666,117,2.24,45.83,30,Routledge
Infectious Agents and Cancer,0.916,50,41,125,2486,619837.0,312,0.048076923076923,0.272,122,2.24,60.63,20,BioMed Central Ltd
International Journal of Information Technology and Decision Making,0.916,57,59,170,2680,923830.0,297,0.2121212121212121,0.4705882352941176,151,1.31,45.42,22,World Scientific Publishing Co. Pte Ltd
Journal of Urban Affairs,0.916,76,53,86,3065,555464.0,146,0.0684931506849315,0.2906976744186046,85,1.29,57.83,47,Taylor and Francis Ltd.
Veterinary Pathology,0.916,113,117,448,7010,2315385.0,826,0.0920096852300242,0.4419642857142857,416,1.45,59.91,62,SAGE Publications Ltd
Ageing and Society,0.915,103,76,193,4282,1098870.0,438,0.0867579908675799,0.238341968911917,192,1.68,56.34,45,Cambridge University Press
Canadian Journal of School Psychology,0.915,39,20,60,917,306397.0,100,0.12,0.4,58,1.34,45.85,32,SAGE Publications Ltd
Environment and Behavior,0.915,151,41,119,2178,656804.0,413,0.0217917675544794,0.1764705882352941,118,3.36,53.12,57,SAGE Publications Ltd
Journal of Ovarian Research,0.915,66,119,154,4826,974059.0,442,0.0565610859728506,0.2272727272727272,154,2.95,40.55,17,BioMed Central Ltd
Leiden Journal of International Law,0.915,49,40,150,5055,773490.0,228,0.1271929824561403,0.3733333333333333,146,1.43,126.38,38,Cambridge University Press
Metals and Materials International,0.915,62,150,490,3987,2522383.0,771,0.1322957198443579,0.3857142857142857,490,1.72,26.58,30,Korean Institute of Metals and Materials
Quest,0.915,68,35,99,1703,505044.0,164,0.1097560975609756,0.4545454545454545,95,1.39,48.66,63,Taylor and Francis Ltd.
Ultrasonic Imaging,0.915,52,16,51,638,285132.0,89,0.1011235955056179,0.2745098039215686,49,1.49,39.88,47,SAGE Publications Inc.
Applied Clay Science,0.914,173,399,786,15817,5071236.0,2594,0.1399383191981495,0.178117048346056,774,2.81,39.64,41,Elsevier B.V.
Frontiers of Medicine,0.914,65,64,184,2628,899248.0,410,0.0073170731707317,0.375,175,2.26,41.06,15,Springer Science + Business Media
International Journal of Oral and Maxillofacial Surgery,0.914,120,244,765,6131,4131149.0,1340,0.0701492537313432,0.3333333333333333,689,1.67,25.13,40,Churchill Livingstone
International Journal of Periodontics and Restorative Dentistry,0.914,98,119,284,2559,1568821.0,443,0.1444695259593679,0.3732394366197183,272,1.34,21.5,45,Quintessence Publishing Company
Journal of Food Protection,0.914,157,296,904,10122,5076105.0,2142,0.1209150326797385,0.245575221238938,895,2.35,34.2,48,Elsevier B.V.
Journal of Mathematical Logic,0.914,17,11,22,241,110732.0,18,0.0555555555555555,0.5,22,0.81,21.91,19,World Scientific Publishing Co. Pte Ltd
Journal of Vibration and Acoustics,0.914,99,127,357,3211,1890828.0,639,0.0970266040688575,0.3445378151260504,355,1.54,25.28,42,The American Society of Mechanical Engineers(ASME)
World Journal of Gastroenterology,0.914,217,2006,3029,127881,19452312.0,9624,0.1055694098088113,0.1990756025090789,2887,3.01,63.75,28,Baishideng Publishing Group Inc
American Journal of Industrial Medicine,0.913,120,143,390,5775,2195647.0,716,0.1550279329608938,0.3205128205128205,363,1.84,40.38,46,Wiley-Liss Inc.
Archive of Applied Mechanics,0.913,71,120,365,3807,1817860.0,551,0.0762250453720508,0.421917808219178,362,1.34,31.73,35,Springer Verlag
Current Urology Reports,0.913,56,90,224,4596,1215146.0,498,0.0220883534136546,0.2276785714285714,222,2.22,51.07,26,"Current Science, Inc."
European Societies,0.913,59,43,117,1505,591989.0,151,0.0529801324503311,0.4700854700854701,99,1.01,35.0,21,Routledge
International Journal for Numerical Methods in Biomedical Engineering,0.913,77,91,291,4253,1676437.0,656,0.1661585365853658,0.281786941580756,284,2.49,46.74,16,Wiley-Blackwell
Journal of Forest Economics,0.913,45,26,93,1082,449962.0,181,0.0773480662983425,0.3440860215053763,85,1.59,41.62,30,Now Publishers Inc
Archives of Environmental Contamination and Toxicology,0.912,129,115,417,6154,2360847.0,1005,0.035820895522388,0.2014388489208633,417,2.16,53.51,53,Springer
Cancers,0.912,157,119,382,12284,1491188.0,979,0.0163432073544433,0.2801047120418848,380,2.53,103.23,17,Multidisciplinary Digital Publishing Institute (MDPI)
Current HIV Research,0.912,60,47,250,3116,1236390.0,487,0.0143737166324435,0.352,235,1.86,66.3,22,Bentham Science Publishers
Parliamentary Affairs,0.912,54,46,139,2239,779472.0,225,0.0977777777777777,0.3741007194244604,135,1.79,48.67,78,Oxford University Press
Research in Astronomy and Astrophysics,0.912,55,142,385,5752,2021590.0,623,0.1187800963081862,0.4337662337662337,385,1.87,40.51,17,IOP Publishing Ltd.
Andean Geology,0.911,46,26,76,2091,383748.0,144,0.1180555555555555,0.2236842105263158,74,1.91,80.42,16,Servicio Nacional de Geologia y Mineria
Canadian Journal of Statistics,0.911,57,36,123,1021,675154.0,102,0.0784313725490196,0.5609756097560976,121,0.72,28.36,53,Wiley-Blackwell
Journal of Electromyography and Kinesiology,0.911,117,134,482,4774,2571475.0,1116,0.0770609318996415,0.2365145228215767,475,2.18,35.63,35,Elsevier Ltd
BMC Medical Informatics and Decision Making,0.91,107,124,402,4955,1965133.0,1090,0.0412844036697247,0.2114427860696517,402,2.78,39.96,25,BioMed Central Ltd
Child Psychiatry and Human Development,0.91,80,83,172,4567,986108.0,418,0.0598086124401913,0.1686046511627907,172,2.24,55.02,56,Kluwer Academic/Human Sciences Press Inc.
Health Care Management Science,0.91,70,28,96,718,484490.0,215,0.0325581395348837,0.3020833333333333,93,1.8,25.64,28,Kluwer Academic Publishers
Journal of Bionanoscience,0.91,32,74,152,2598,653054.0,437,0.1945080091533181,0.1907894736842105,150,3.12,35.11,11,American Scientific Publishers
Journal of Cognitive Psychology,0.91,75,72,242,3012,1237992.0,437,0.0594965675057208,0.3347107438016529,239,1.78,41.83,15,Taylor and Francis Ltd.
Journal of Microbiological Methods,0.91,152,254,753,7693,3979801.0,1953,0.0414746543778801,0.2563081009296148,751,2.4,30.29,43,Elsevier B.V.
Agronomy Journal,0.909,159,249,610,10681,3634607.0,1278,0.1768388106416275,0.2754098360655738,609,1.87,42.9,46,John Wiley &amp; Sons Inc.
Cleft Palate Craniofacial Journal,0.909,96,117,342,3366,1764820.0,518,0.1853281853281853,0.4239766081871345,330,1.26,28.77,35,SAGE Publications Ltd
Ethology,0.909,88,124,371,6756,2081905.0,688,0.0930232558139534,0.2641509433962264,367,1.86,54.48,40,Wiley-Blackwell Publishing Ltd
IEEE Wireless Communications Letters,0.909,118,160,332,1920,1088082.0,870,0.0379310344827586,0.2409638554216867,331,2.62,12.0,14,IEEE Communications Society
Injury Prevention,0.909,99,92,297,2300,1574564.0,518,0.0868725868725868,0.3602693602693603,257,1.57,25.0,31,BMJ Publishing Group
Journal of Information Systems,0.909,48,29,61,1745,307082.0,164,0.1829268292682926,0.2459016393442623,54,1.78,60.17,16,American Accounting Association
Journal of Multilingual and Multicultural Development,0.909,70,45,119,1827,615487.0,171,0.1345029239766081,0.3781512605042016,115,1.4,40.6,46,Routledge
Acta Astronautica,0.908,114,477,904,12268,5137808.0,1781,0.1577765300393037,0.3617256637168141,887,1.89,25.72,52,Elsevier Ltd
Biological Cybernetics,0.908,106,53,148,3174,868350.0,331,0.0543806646525679,0.304054054054054,146,2.15,59.89,65,Springer Science and Business Media Deutschland GmbH
Citizenship Studies,0.908,76,58,194,3066,946716.0,322,0.124223602484472,0.3865979381443299,188,1.22,52.86,29,Routledge
Emerging Markets Review,0.908,75,37,111,1698,532932.0,306,0.088235294117647,0.1981981981981982,110,2.28,45.89,26,Elsevier B.V.
Journal of Artificial Intelligence Research,0.908,143,64,174,3133,955274.0,609,0.0443349753694581,0.1666666666666666,174,3.28,48.95,31,"Morgan Kaufmann Publishers, Inc."
Journal of Parkinson's Disease,0.908,75,84,130,2488,537136.0,278,0.0287769784172661,0.2923076923076923,126,2.17,29.62,14,SAGE Publications Ltd
PoLAR: Political and Legal Anthropology Review,0.908,36,24,60,832,383768.0,68,0.0294117647058823,0.45,51,1.12,34.67,50,John Wiley and Sons Inc
Aquatic Microbial Ecology,0.907,120,49,191,2859,1149054.0,401,0.0598503740648379,0.1780104712041884,191,1.98,58.35,30,Inter-Research
BioMedicine (Taiwan),0.907,36,27,58,1163,219977.0,315,0.0,0.1724137931034483,51,5.25,43.07,14,China Medical University
Journal of Applied Behavior Analysis,0.907,93,83,277,1490,1385750.0,413,0.171912832929782,0.3790613718411552,275,1.33,17.95,58,Wiley-Blackwell
Metabolic Syndrome and Related Disorders,0.907,61,75,205,2951,1153688.0,468,0.0213675213675213,0.2926829268292683,196,2.27,39.35,23,Mary Ann Liebert Inc.
Microchemical Journal,0.907,117,185,577,6941,3040595.0,1882,0.0759829968119022,0.1923743500866551,571,3.09,37.52,69,Elsevier Inc.
Vascular Medicine,0.907,86,77,166,1808,986590.0,315,0.0380952380952381,0.3855421686746988,142,1.73,23.48,34,SAGE Publications Ltd
Analysis and Geometry in Metric Spaces,0.906,17,15,14,569,49037.0,16,0.1875,0.2857142857142857,14,1.14,37.93,12,Walter de Gruyter GmbH
Applied Categorical Structures,0.906,33,51,105,956,590602.0,64,0.28125,0.5904761904761905,105,0.65,18.75,33,Springer Netherlands
Educational Technology and Society,0.906,117,84,347,3607,1725094.0,893,0.0537513997760358,0.3227665706051873,337,2.53,42.94,28,"International Forum of Educational Technology and Society,National Taiwan Normal University"
European Journal of Industrial Relations,0.906,51,26,81,932,437657.0,105,0.1333333333333333,0.4938271604938271,69,1.11,35.85,31,SAGE Publications Ltd
Expert Opinion on Drug Metabolism and Toxicology,0.906,104,127,375,11853,2059722.0,1241,0.0394842868654311,0.192,373,3.32,93.33,21,Taylor and Francis Ltd.
Inhalation Toxicology,0.906,99,82,292,3829,1692078.0,804,0.0621890547263681,0.2876712328767123,280,2.63,46.7,37,Informa Healthcare
International Archives of Occupational and Environmental Health,0.906,105,92,294,3698,1570845.0,670,0.053731343283582,0.238095238095238,282,2.2,40.2,51,Springer Science and Business Media Deutschland GmbH
Journal of Physiotherapy,0.906,95,86,210,1317,1173168.0,313,0.0830670926517571,0.5285714285714286,101,1.55,15.31,16,Australian Physiotherapy Association
Pharmacopsychiatry,0.906,86,44,180,1539,983009.0,484,0.03099173553719,0.2611111111111111,169,2.21,34.98,42,Georg Thieme Verlag
Review of General Psychology,0.906,126,27,93,2568,524999.0,251,0.0199203187250996,0.3870967741935484,90,1.58,95.11,29,American Psychological Association
Seminars in Pediatric Neurology,0.906,72,64,121,2001,780931.0,296,0.0202702702702702,0.4297520661157025,108,2.77,31.27,31,W.B. Saunders
Learned Publishing,0.905,47,39,118,550,658819.0,137,0.1313868613138686,0.576271186440678,100,0.94,14.1,30,Wiley-Blackwell
Reference Services Review,0.905,45,35,132,1146,760769.0,158,0.1455696202531645,0.4166666666666667,130,1.17,32.74,53,Emerald Group Publishing Ltd.
Spatial Economic Analysis,0.905,42,24,74,1065,403918.0,109,0.0825688073394495,0.4729729729729729,63,0.98,44.38,20,Routledge
Calphad: Computer Coupling of Phase Diagrams and Thermochemistry,0.904,78,88,216,4145,1234912.0,341,0.1818181818181818,0.3287037037037037,214,1.47,47.1,49,Elsevier Ltd
Wave Motion,0.904,71,104,221,3334,1211459.0,413,0.1113801452784503,0.2850678733031674,216,1.67,32.06,47,Elsevier B.V.
Cancer Nursing,0.903,89,99,283,3473,1527205.0,567,0.0493827160493827,0.3003533568904594,258,1.93,35.08,48,Lippincott Williams and Wilkins Ltd.
Digestion,0.903,92,74,274,2597,1501087.0,665,0.0270676691729323,0.3175182481751825,243,2.41,35.09,129,S. Karger AG
International Journal of Damage Mechanics,0.903,61,65,153,2551,877832.0,283,0.2367491166077738,0.3071895424836601,150,1.63,39.25,34,SAGE Publications Ltd
Journal of Applied Geophysics,0.903,104,247,476,8365,2615917.0,1060,0.1783018867924528,0.25,470,2.06,33.87,34,Elsevier B.V.
Regenerative Medicine,0.903,77,81,289,3671,1500547.0,717,0.0404463040446304,0.4083044982698962,238,2.29,45.32,20,Taylor and Francis Ltd.
Thermochimica Acta,0.903,165,381,1218,13321,5843999.0,3309,0.1242067089755213,0.244663382594417,1212,2.38,34.96,56,Elsevier B.V.
European Accounting Review,0.902,92,26,78,1733,428838.0,168,0.0357142857142857,0.3076923076923077,76,2.06,66.65,34,Routledge
Frontiers of Physics in China,0.902,23,0,14,0,148924.0,24,0.0,0.5,13,0.0,0.0,6,Higher Education Press Limited Company
International Journal of Game Theory,0.902,49,47,142,948,773206.0,115,0.0521739130434782,0.5211267605633803,139,0.84,20.17,54,Springer Verlag
Journal of Approximation Theory,0.902,59,76,286,1574,1595905.0,311,0.0771704180064308,0.4965034965034965,282,1.11,20.71,58,Academic Press Inc.
Journal of Asthma,0.902,80,147,474,5460,2589373.0,1090,0.0899082568807339,0.2573839662447257,466,2.18,37.14,62,Informa Healthcare
Journal of Hydraulic Research/De Recherches Hydrauliques,0.902,102,77,299,2560,1655970.0,522,0.1091954022988505,0.4247491638795986,230,1.69,33.25,63,Taylor and Francis Ltd.
Journal of Wind Engineering and Industrial Aerodynamics,0.902,144,152,421,4989,2136209.0,1021,0.1469147894221351,0.2470308788598574,411,2.16,32.82,50,Elsevier B.V.
"Philosophical transactions. Series A, Mathematical, physical, and engineering sciences",0.902,204,333,998,15605,5560613.0,3260,0.0085889570552147,0.2725450901803607,960,2.47,46.86,54,The Royal Society
Automated Software Engineering,0.901,54,20,52,657,288209.0,161,0.0,0.3461538461538461,42,3.05,32.85,32,Springer Netherlands
Health and Quality of Life Outcomes,0.901,144,213,492,8753,2857422.0,1408,0.0674715909090909,0.2073170731707317,487,2.53,41.09,23,BioMed Central Ltd
Obesity Facts,0.901,68,47,230,2087,1038164.0,535,0.02803738317757,0.2565217391304348,220,2.48,44.4,18,S. Karger AG
Pharmacogenomics and Personalized Medicine,0.901,40,36,38,2605,236648.0,124,0.0161290322580645,0.2105263157894736,38,3.41,72.36,17,Dove Medical Press Ltd
Proceedings of the Aristotelean Society,0.901,54,25,59,665,348960.0,39,0.0256410256410256,0.6271186440677966,59,0.52,26.6,29,Oxford University Press
Psychoanalytic Psychology,0.901,49,39,91,1457,486247.0,92,0.1304347826086956,0.5164835164835165,85,0.77,37.36,42,American Psychological Association
Scandinavian Journal of Immunology,0.901,100,105,420,3977,2093178.0,868,0.0299539170506912,0.2547619047619047,392,1.98,37.88,54,Wiley-Blackwell Publishing Ltd
Acta Otorhinolaryngologica Italica,0.9,58,64,194,1939,945317.0,380,0.281578947368421,0.3608247422680412,182,1.93,30.3,44,Pacini Editore Srl
IEEE Transactions on Broadcasting,0.9,92,68,235,1935,1206640.0,975,0.1435897435897435,0.1744680851063829,233,3.08,28.46,63,Institute of Electrical and Electronics Engineers Inc.
IZA Journal of Labor Policy,0.9,26,25,34,867,137819.0,30,0.1333333333333333,0.6176470588235294,33,0.88,34.68,13,Laborwide
Lasers in Medical Science,0.9,88,240,466,7268,2690105.0,1245,0.1614457831325301,0.2103004291845493,461,2.58,30.28,40,Springer London
Naunyn-Schmiedeberg's Archives of Pharmacology,0.9,101,135,341,5492,1901533.0,845,0.0994082840236686,0.2082111436950146,334,2.45,40.68,57,Springer Science and Business Media Deutschland GmbH
Orthopaedics and Traumatology: Surgery and Research,0.9,84,244,555,5637,3048307.0,1038,0.0934489402697495,0.3297297297297297,511,1.8,23.1,17,Elsevier Masson s.r.l.
California Cooperative Oceanic Fisheries Investigations Reports,0.899,43,4,27,201,149144.0,47,0.0851063829787234,0.4444444444444444,26,1.14,50.25,28,Scripps Institution of Oceanography
Development Policy Review,0.899,75,45,124,2362,665675.0,234,0.0726495726495726,0.2741935483870967,124,1.62,52.49,58,Wiley-Blackwell Publishing Ltd
Infant and Child Development,0.899,70,46,122,2103,681608.0,224,0.0357142857142857,0.3688524590163934,116,1.43,45.72,30,John Wiley and Sons Ltd
Journal of Consumer Affairs,0.899,78,27,78,1551,437249.0,151,0.1324503311258278,0.2948717948717949,72,1.72,57.44,59,Wiley-Blackwell
Monatshefte fur Mathematik,0.899,41,123,315,2316,1626111.0,230,0.0652173913043478,0.5492063492063493,315,0.69,18.83,124,Springer-Verlag Wien
Mutation Research - Genetic Toxicology and Environmental Mutagenesis,0.899,129,131,488,6262,2590325.0,1523,0.0590938936309914,0.1721311475409836,477,2.88,47.8,29,Elsevier B.V.
Acta Oecologica,0.898,84,96,272,5677,1508850.0,540,0.0222222222222222,0.25,269,1.68,59.14,37,Elsevier B.V.
African Archaeological Review,0.898,46,21,53,1893,269909.0,86,0.0697674418604651,0.3018867924528302,48,1.65,90.14,42,Springer International Publishing AG
Ecological Complexity,0.898,69,77,135,3981,903495.0,372,0.053763440860215,0.1925925925925926,130,2.27,51.7,22,Elsevier B.V.
Human Immunology,0.898,105,195,684,7280,3599529.0,1556,0.0520565552699228,0.2616959064327485,678,2.25,37.33,46,Elsevier Inc.
Journal of Geriatric Psychiatry and Neurology,0.898,82,34,91,1686,539110.0,253,0.0197628458498023,0.1538461538461538,90,2.82,49.59,38,SAGE Publications Inc.
Journal of Research in Reading,0.898,66,32,83,1727,458940.0,155,0.0258064516129032,0.3493975903614458,83,1.44,53.97,48,Wiley-Blackwell Publishing Ltd
"Journal of the Optical Society of America A: Optics and Image Science, and Vision",0.898,177,398,975,12653,5762758.0,1884,0.1295116772823779,0.3261538461538461,970,1.95,31.79,43,Optica Publishing Group
Journal of Virological Methods,0.898,119,341,950,10240,5354697.0,1955,0.1150895140664961,0.2526315789473684,950,1.99,30.03,46,Elsevier B.V.
Language Learning and Development,0.898,37,18,52,1050,226164.0,89,0.0561797752808988,0.3846153846153846,50,1.57,58.33,16,Taylor and Francis Ltd.
Modern China,0.898,50,22,68,1101,352724.0,110,0.0363636363636363,0.3970588235294117,65,1.73,50.05,51,SAGE Publications Inc.
"Aging, Neuropsychology, and Cognition",0.897,70,36,115,2017,580978.0,234,0.0512820512820512,0.3217391304347826,115,2.08,56.03,32,Taylor and Francis Ltd.
APMIS,0.897,103,167,379,5283,2177797.0,837,0.021505376344086,0.2532981530343008,345,2.23,31.63,38,Blackwell Munksgaard
Career Development International,0.897,86,40,111,2950,600348.0,284,0.1725352112676056,0.2792792792792792,110,2.18,73.75,30,Emerald Group Publishing Ltd.
Fitoterapia,0.897,130,265,699,8646,3766848.0,2097,0.0529327610872675,0.155937052932761,697,2.85,32.63,57,Elsevier B.V.
Anthropological Quarterly,0.896,59,46,112,2690,581216.0,149,0.0134228187919463,0.3660714285714285,108,1.24,58.48,39,Institute for Ethnographic Research
Endocrine Journal,0.896,87,143,435,4515,2377662.0,1056,0.0691287878787878,0.2689655172413793,391,2.34,31.57,40,Japan Endocrine Society
Inquiry (United States),0.896,53,14,83,367,390598.0,57,0.0,0.6626506024096386,75,0.62,26.21,54,SAGE Publications Inc.
Assessment and Evaluation in Higher Education,0.895,114,65,198,2279,1102793.0,379,0.1530343007915567,0.303030303030303,196,1.52,35.06,45,Taylor and Francis Ltd.
Central Nervous System Agents in Medicinal Chemistry,0.895,41,15,88,1044,418816.0,213,0.0046948356807511,0.3068181818181818,79,2.37,69.6,20,Bentham Science Publishers
Diseases of Aquatic Organisms,0.895,114,130,388,5527,2203785.0,786,0.104325699745547,0.2809278350515464,387,1.91,42.52,36,Inter-Research
Fortschritte der Physik,0.895,74,54,193,2233,984395.0,327,0.0428134556574923,0.5854922279792746,179,2.35,41.35,73,Wiley-VCH Verlag
Georisk,0.895,41,21,63,786,318356.0,70,0.1428571428571428,0.4761904761904761,56,1.19,37.43,19,Taylor and Francis Ltd.
Journal of Telemedicine and Telecare,0.895,95,76,286,1522,1449944.0,690,0.0434782608695652,0.3216783216783216,271,1.95,20.03,31,SAGE Publications Ltd
Psychological Services,0.895,63,53,130,2795,643391.0,296,0.0506756756756756,0.3384615384615385,130,2.17,52.74,22,American Psychological Association
Construction Management and Economics,0.894,116,86,260,4163,1426905.0,426,0.1713615023474178,0.3769230769230769,222,1.48,48.41,43,Taylor and Francis Ltd.
Dyslexia,0.894,64,20,56,1278,324809.0,114,0.131578947368421,0.3214285714285714,53,1.94,63.9,30,John Wiley and Sons Ltd
Journal of Engineering Mechanics - ASCE,0.894,149,183,396,5587,2469824.0,673,0.0549777117384844,0.3863636363636363,387,1.57,30.53,45,American Society of Civil Engineers (ASCE)
Journal of Prosthetic Dentistry,0.894,160,331,378,8952,2761742.0,826,0.3171912832929782,0.3201058201058201,376,1.94,27.05,75,Elsevier Inc.
Archaeometry,0.893,82,74,205,3033,1120386.0,291,0.0996563573883161,0.3414634146341463,203,1.47,40.99,67,Wiley-Blackwell Publishing Ltd
Drug Metabolism and Pharmacokinetics,0.893,78,79,237,2444,1270431.0,620,0.0387096774193548,0.2827004219409282,211,2.72,30.94,24,Japanese Society for the Study of Xenobiotics
Journal of Construction Engineering and Management,0.893,147,143,456,5435,2450022.0,934,0.1006423982869379,0.2850877192982456,431,1.81,38.01,44,American Society of Civil Engineers (ASCE)
Journal of Oceanography,0.893,85,45,201,1863,1063431.0,282,0.0673758865248227,0.4129353233830846,194,1.31,41.4,34,Springer Netherlands
Phycologia,0.893,78,62,172,2771,927493.0,348,0.0862068965517241,0.3255813953488372,170,1.97,44.69,41,Taylor and Francis Ltd.
Revista Brasileira de Ciencia do Solo,0.893,62,190,570,7183,3103688.0,652,0.3266871165644172,0.4403508771929824,529,0.9,37.81,21,Revista Brasileira de Ciencia do Solo
Toxicologic Pathology,0.893,129,119,336,5551,1860174.0,850,0.0917647058823529,0.2916666666666667,322,2.42,46.65,54,SAGE Publications Inc.
"Annals of Allergy, Asthma and Immunology",0.892,132,284,771,7968,4274155.0,1626,0.060270602706027,0.3942931258106355,643,2.07,28.06,31,"American College of Allergy, Asthma and Immunology"
American Journal of Chinese Medicine,0.891,82,98,288,4221,1539677.0,846,0.2553191489361702,0.1319444444444444,288,3.11,43.07,51,World Scientific
Chemistry and Physics of Lipids,0.891,114,92,266,6625,1440465.0,778,0.0655526992287917,0.1654135338345864,261,2.69,72.01,60,Elsevier Ireland Ltd
Fire Safety Journal,0.891,105,81,301,2491,1387778.0,534,0.1273408239700374,0.3322259136212624,294,1.52,30.75,49,Elsevier Ltd
Histology and Histopathology,0.891,106,147,466,8658,2539992.0,1117,0.0152193375111906,0.242489270386266,466,2.39,58.9,40,Histology and Histopathology
IEEE Transactions on Dependable and Secure Computing,0.891,107,48,173,1628,797443.0,703,0.0184921763869132,0.1618497109826589,168,4.01,33.92,22,Institute of Electrical and Electronics Engineers Inc.
Journal of Mental Health Policy and Economics,0.891,36,19,62,170,312501.0,94,0.0106382978723404,0.4032258064516129,50,1.27,8.95,23,ICMPE
Journal of Minimally Invasive Gynecology,0.891,97,215,518,4958,2980717.0,993,0.1591137965760322,0.4015444015444015,457,1.72,23.06,21,Elsevier B.V.
Journal of Transport Economics and Policy,0.891,63,29,78,795,419686.0,134,0.0373134328358208,0.2692307692307692,78,1.56,27.41,41,University of Bath
Numerical Mathematics,0.891,28,29,95,783,374810.0,92,0.0326086956521739,0.5473684210526316,93,0.97,27.0,15,Cambridge University Press
Robotics and Autonomous Systems,0.891,148,150,374,5540,2086280.0,1217,0.0419063270336894,0.1711229946524064,366,3.16,36.93,38,Elsevier B.V.
SIGMOD Record,0.891,149,38,109,755,555860.0,311,0.0096463022508038,0.5596330275229358,88,2.24,19.87,52,Association for Computing Machinery (ACM)
Acta Myologica,0.89,40,6,76,185,285074.0,167,0.0119760479041916,0.3947368421052631,64,1.9,30.83,28,Pacini Editore Srl
Engineering Failure Analysis,0.89,113,242,734,5730,3681919.0,1256,0.161624203821656,0.3528610354223433,731,1.52,23.68,32,Elsevier B.V.
Journal of Neurosurgical Anesthesiology,0.89,74,81,229,1815,1190585.0,476,0.226890756302521,0.3799126637554585,140,2.41,22.41,37,Lippincott Williams and Wilkins Ltd.
Journal of Toxicology,0.89,50,33,135,1508,498334.0,436,0.0045871559633027,0.2740740740740741,131,2.68,45.7,15,John Wiley and Sons Ltd
Manufacturing Technology,0.89,31,122,186,1838,855224.0,482,0.5871369294605809,0.2365591397849462,186,2.54,15.07,15,Jan-Evangelista-Purkyne-University
Meccanica,0.89,77,197,443,6606,2265628.0,958,0.2463465553235908,0.2889390519187358,431,2.17,33.53,60,Springer Netherlands
