Title,SJR,H index,Total Docs. (2010),Total Docs. (3years),Total Refs.,Est. value (USD) (2010),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
ACI Materials Journal,1.564,118,75,212,1773,1250514.0,379,0.0606860158311345,0.3396226415094339,205,1.75,23.64,39,American Concrete Institute
British Journal of Educational Studies,1.563,64,26,71,957,420056.0,136,0.0441176470588235,0.4084507042253521,63,1.64,36.81,74,Taylor and Francis Ltd.
Molecular and Biochemical Parasitology,1.563,123,118,420,4589,2636127.0,1357,0.0641120117907148,0.1785714285714285,418,3.07,38.89,46,Elsevier B.V.
Bernoulli,1.562,80,60,169,1567,1062001.0,209,0.0334928229665071,0.4319526627218935,169,1.26,26.12,31,Bernoulli Society for Mathematical Statistics and Probability
Applied Physics Express,1.56,115,345,680,6145,2403610.0,1652,0.0696125907990314,0.3588235294117647,680,2.43,17.81,18,Japan Society of Applied Physics
Comments on Inorganic Chemistry,1.56,49,19,25,577,178640.0,59,0.0,0.44,22,1.94,30.37,44,Taylor and Francis Ltd.
Homicide Studies,1.56,57,22,66,1019,341220.0,127,0.1732283464566929,0.2878787878787879,61,1.65,46.32,29,SAGE Publications Inc.
IEEE Transactions on Software Engineering,1.559,193,58,169,2428,1074827.0,1216,0.0139802631578947,0.1301775147928994,155,5.46,41.86,51,Institute of Electrical and Electronics Engineers Inc.
Spine Journal,1.559,143,205,515,5089,3049565.0,1393,0.0760947595118449,0.3378640776699029,418,2.64,24.82,25,Elsevier Inc.
IEEE/OSA Journal of Display Technology,1.558,71,92,207,2058,1226757.0,672,0.1101190476190476,0.2560386473429952,200,2.42,22.37,12,IEEE Computer Society
Journal of Alzheimer's Disease,1.558,188,538,514,33299,4236060.0,2277,0.1668862538427755,0.1945525291828793,459,4.48,61.89,28,SAGE Publications Ltd
Physics of Life Reviews,1.558,77,74,35,3052,428007.0,181,0.0607734806629834,0.0857142857142857,34,5.64,41.24,22,Elsevier B.V.
Social and Cultural Geography,1.558,95,46,134,3101,800140.0,378,0.0925925925925925,0.2014925373134328,125,2.89,67.41,26,Routledge
Communication Research,1.557,131,36,101,2077,546288.0,282,0.0780141843971631,0.2178217821782178,101,2.6,57.69,52,SAGE Publications Inc.
Political Geography,1.557,120,50,166,2864,968920.0,510,0.0901960784313725,0.2831325301204819,132,2.14,57.28,35,Elsevier B.V.
Innovative Food Science and Emerging Technologies,1.555,154,104,253,3952,1367672.0,911,0.0592755214050493,0.1185770750988142,251,3.61,38.0,26,Elsevier B.V.
Real Estate Economics,1.555,74,25,78,834,446678.0,121,0.0495867768595041,0.4230769230769231,78,1.39,33.36,53,Wiley-Blackwell Publishing Ltd
American Journal of Physiology - Regulatory Integrative and Comparative Physiology,1.554,198,373,1456,19452,8289062.0,5153,0.0626819328546477,0.1394230769230769,1389,3.44,52.15,49,American Physiological Society
Journal of Constructional Steel Research,1.554,144,146,494,3077,2680589.0,992,0.1350806451612903,0.2894736842105263,487,1.96,21.08,46,Elsevier B.V.
Public Administration,1.554,118,62,158,3273,920934.0,412,0.1019417475728155,0.2784810126582278,150,2.03,52.79,103,Wiley-Blackwell Publishing Ltd
Acta Crystallographica Section B: Structural Science,1.553,105,72,275,2753,1625058.0,592,0.1097972972972973,0.2909090909090909,275,2.01,38.24,32,International Union of Crystallography
Diabetes/Metabolism Research and Reviews,1.553,141,83,291,3915,1527351.0,1140,0.0245614035087719,0.1374570446735395,283,3.83,47.17,27,John Wiley and Sons Ltd
International Journal of Solids and Structures,1.553,207,310,1246,10502,7250990.0,2967,0.0893158072126727,0.2680577849117175,1230,2.11,33.88,61,Elsevier Ltd
University of Chicago Law Review,1.553,69,56,154,9758,834067.0,189,0.0264550264550264,0.512987012987013,106,1.41,174.25,36,University of Chicago Law School
Waste Management,1.553,239,335,943,10550,5051258.0,2934,0.156441717791411,0.1961823966065747,889,2.94,31.49,43,Elsevier Ltd
Critical Reviews in Therapeutic Drug Carrier Systems,1.552,84,11,38,1827,222270.0,176,0.0,0.0789473684210526,38,3.84,166.09,42,Begell House Inc.
European Journal of Political Economy,1.552,104,48,178,2150,948337.0,338,0.2514792899408284,0.297752808988764,168,1.89,44.79,41,Elsevier B.V.
Biotechnology and Bioengineering,1.551,219,321,1226,12376,6823812.0,5121,0.0581917594219878,0.1370309951060359,1197,4.04,38.55,64,Wiley-VCH Verlag
Microporous and Mesoporous Materials,1.551,199,383,1550,14866,8397798.0,5514,0.0850562205295611,0.1432258064516129,1526,3.62,38.81,28,Elsevier B.V.
Foundations and Trends in Accounting,1.55,21,4,9,269,41146.0,11,0.0,0.4444444444444444,9,0.83,67.25,17,Now Publishers Inc
Hematology. American Society of Hematology. Education Program,1.55,108,79,241,98,1445126.0,1003,0.0,0.1576763485477178,221,3.87,1.24,24,American Society of Hematology
Foundations and Trends in Theoretical Computer Science,1.549,31,3,8,262,65735.0,19,0.0526315789473684,0.125,8,2.6,87.33,16,Now Publishers Inc
IEEE Transactions on Fuzzy Systems,1.549,228,96,354,3600,1974833.0,1840,0.1016304347826086,0.1327683615819209,345,4.48,37.5,33,Institute of Electrical and Electronics Engineers Inc.
Organic Geochemistry,1.548,164,156,423,6570,2612903.0,1136,0.2350352112676056,0.1914893617021276,415,2.47,42.12,49,Elsevier Ltd
Psycho-Oncology,1.548,165,158,421,6470,2475434.0,1470,0.1054421768707483,0.1353919239904988,411,3.27,40.95,34,John Wiley and Sons Ltd
Computers and Geotechnics,1.547,146,107,262,3048,1360727.0,528,0.0946969696969697,0.2824427480916031,243,1.87,28.49,41,Elsevier B.V.
Journal of Heuristics,1.547,75,41,82,1356,487222.0,200,0.01,0.2682926829268293,78,2.28,33.07,31,Springer Netherlands
Critical Reviews in Toxicology,1.546,134,43,114,5878,692478.0,626,0.0271565495207667,0.1578947368421052,106,4.85,136.7,55,Informa Healthcare
Expert Opinion on Drug Delivery,1.546,141,97,253,9623,1396008.0,1281,0.0413739266198282,0.1067193675889328,242,5.11,99.21,22,Taylor and Francis Ltd.
Group Processes and Intergroup Relations,1.545,97,51,123,2324,759769.0,277,0.0722021660649819,0.3252032520325203,120,1.79,45.57,28,SAGE Publications Ltd
Seminars in Reproductive Medicine,1.545,99,72,185,3772,1059578.0,733,0.0136425648021828,0.2324324324324324,151,3.63,52.39,27,"Thieme Medical Publishers, Inc."
IISE Transactions,1.544,112,66,268,1913,1481464.0,526,0.0418250950570342,0.3097014925373134,262,1.64,28.98,9,Taylor and Francis Ltd.
Nutrition Reviews,1.544,185,84,344,6127,1860594.0,1659,0.0150693188667872,0.1773255813953488,322,4.71,72.94,84,Oxford University Press
American Journal of Agricultural Economics,1.543,139,95,346,4434,1926388.0,609,0.1444991789819376,0.3468208092485549,330,1.64,46.67,107,John Wiley &amp; Sons Inc.
Journal of Translational Medicine,1.543,153,151,259,7171,1643114.0,1109,0.0333633904418394,0.166023166023166,245,4.13,47.49,23,BioMed Central Ltd
Sedimentology,1.543,131,78,249,5751,1416134.0,624,0.0817307692307692,0.1887550200803212,240,2.47,73.73,64,John Wiley and Sons Inc
Basin Research,1.542,101,58,108,3827,727932.0,254,0.0669291338582677,0.2685185185185185,102,2.25,65.98,36,John Wiley and Sons Inc
Journal of Evolution Equations,1.542,43,41,97,1000,592915.0,105,0.0952380952380952,0.4329896907216495,97,0.93,24.39,25,Birkhauser
Journal of Modern African Studies,1.542,70,24,74,1065,414548.0,155,0.0451612903225806,0.1756756756756756,74,2.16,44.38,62,Cambridge University Press
Journal of the American Helicopter Society,1.542,62,39,93,964,533929.0,214,0.0841121495327102,0.3440860215053763,91,2.18,24.72,57,American Helicopter Society
Current Opinion in Nephrology and Hypertension,1.541,109,95,286,4747,1713684.0,1129,0.0203720106288751,0.2447552447552447,258,4.35,49.97,34,Lippincott Williams and Wilkins
Histopathology,1.541,145,233,801,7570,4631518.0,2181,0.0288858321870701,0.3196004993757803,476,2.57,32.49,49,Wiley-Blackwell Publishing Ltd
Journal of Molecular Endocrinology,1.541,115,64,217,3942,1356639.0,802,0.0124688279301745,0.1658986175115207,213,3.83,61.59,38,BioScientifica Ltd.
European Journal of Pain,1.54,137,161,394,6459,2316140.0,1718,0.0459837019790454,0.1421319796954314,367,4.09,40.12,29,John Wiley and Sons Inc
Birth,1.539,96,55,169,1360,966180.0,347,0.1268011527377521,0.4023668639053254,110,1.74,24.73,53,Wiley-Blackwell Publishing Ltd
BMJ,1.539,519,3026,8277,20517,48566130.0,14390,0.0297428769979152,0.702911682976924,4023,1.77,6.78,169,BMJ Publishing Group
International Journal of Robotics Research,1.539,202,97,246,3608,1470936.0,1380,0.0318840579710144,0.1626016260162601,229,5.3,37.2,44,SAGE Publications Inc.
Annals of Applied Statistics,1.538,91,97,167,3092,638579.0,297,0.0606060606060606,0.4910179640718562,163,1.78,31.88,17,Institute of Mathematical Statistics
Clinical Neurophysiology,1.538,230,299,943,12427,5559684.0,3367,0.0861300861300861,0.224814422057264,842,3.0,41.56,27,Elsevier Ireland Ltd
Ocean Science,1.538,76,68,109,2880,726662.0,242,0.2644628099173554,0.1926605504587156,109,1.99,42.35,21,Copernicus Publications
Chemical Research in Toxicology,1.537,183,215,724,10210,4089712.0,3218,0.0767557489123679,0.1256906077348066,694,4.64,47.49,38,American Chemical Society
Reviews in the Neurosciences,1.536,93,28,91,3012,584734.0,301,0.0099667774086378,0.2417582417582417,90,2.4,107.57,39,Walter de Gruyter GmbH
Animal Conservation,1.535,101,98,229,4099,1389029.0,576,0.0920138888888889,0.2314410480349345,168,2.29,41.83,28,Wiley-Blackwell
Audiology and Neurotology,1.535,92,47,150,1603,884715.0,373,0.0616621983914209,0.2133333333333333,148,2.57,34.11,29,S. Karger AG
International Journal of Wildland Fire,1.534,114,99,226,4561,1306253.0,636,0.1761006289308176,0.1946902654867256,224,2.73,46.07,35,CSIRO Publishing
Pharmacoepidemiology and Drug Safety,1.534,113,177,507,4775,2784143.0,1399,0.0836311651179413,0.2603550295857988,459,2.52,26.98,34,John Wiley and Sons Ltd
Public Administration Review,1.534,186,144,349,5882,2172544.0,763,0.1048492791612057,0.4011461318051575,317,1.74,40.85,38,Wiley-Blackwell
Reviews in Fish Biology and Fisheries,1.534,119,40,89,3190,497384.0,287,0.0278745644599303,0.2134831460674157,88,3.83,79.75,35,Springer Science and Business Media Deutschland GmbH
Stata Journal,1.534,113,51,151,560,873803.0,257,0.1284046692607003,0.5629139072847682,118,1.64,10.98,23,SAGE Publications Inc.
Journal of Elasticity,1.532,73,38,127,715,734058.0,185,0.1135135135135135,0.4960629921259842,122,1.22,18.82,55,Springer Netherlands
Journal of Epidemiology and Community Health,1.532,199,210,660,6719,4046982.0,2102,0.0390104662226451,0.253030303030303,578,2.81,32.0,48,BMJ Publishing Group
Applied Energy,1.531,323,418,542,13310,3592211.0,2449,0.3340138832176398,0.0940959409594096,539,4.8,31.84,51,Elsevier B.V.
Veterinary Research,1.531,128,77,189,4236,1168056.0,737,0.0298507462686567,0.1693121693121693,185,3.76,55.01,33,BioMed Central Ltd
Alzheimer Disease and Associated Disorders,1.529,111,78,187,2585,1245113.0,655,0.0244274809160305,0.2245989304812834,172,3.05,33.14,39,Lippincott Williams and Wilkins Ltd.
Applied Mechanics Reviews,1.529,133,19,51,2451,311112.0,191,0.0104712041884816,0.1568627450980392,51,3.38,129.0,56,The American Society of Mechanical Engineers(ASME)
General Hospital Psychiatry,1.529,126,139,293,3882,1839207.0,1064,0.0648496240601503,0.2559726962457337,255,3.22,27.93,47,Elsevier Inc.
Composite Structures,1.528,213,354,803,9455,5095845.0,2286,0.2038495188101487,0.2079701120797011,795,2.87,26.71,43,Elsevier B.V.
Precision Engineering,1.528,108,96,152,1762,1000598.0,436,0.073394495412844,0.1513157894736842,152,3.06,18.35,47,Elsevier Inc.
Journal of Dental Research,1.526,223,241,589,8816,3621196.0,2437,0.0771440295445219,0.198641765704584,552,3.58,36.58,104,SAGE Publications Inc.
Nonlinear Differential Equations and Applications,1.526,49,42,125,893,679968.0,116,0.0517241379310344,0.544,125,0.76,21.26,32,Birkhauser Verlag Basel
Psychology and Marketing,1.526,154,59,158,3296,943414.0,436,0.1720183486238532,0.2278481012658227,154,2.27,55.86,42,Wiley-Liss Inc.
Tetrahedron,1.526,241,1187,3954,59908,23334747.0,12585,0.079062375844259,0.1745068285280728,3926,3.08,50.47,69,Elsevier Ltd
Cerebrovascular Diseases,1.525,122,184,667,4808,3576032.0,2008,0.1170318725099601,0.2458770614692653,625,3.01,26.13,37,S. Karger AG
Tropical Medicine and International Health,1.525,134,233,618,6624,3797398.0,1804,0.0698447893569844,0.1957928802588996,574,2.9,28.43,30,Wiley-Blackwell Publishing Ltd
Environment and Planning A,1.524,162,193,542,10573,3180048.0,1497,0.0714762859051436,0.2324723247232472,473,2.66,54.78,53,SAGE Publications Ltd
Hormones and Behavior,1.524,166,178,501,12562,3101611.0,2061,0.1028626880155264,0.1297405189620758,470,4.01,70.57,57,Academic Press Inc.
Critical Reviews in Biotechnology,1.523,133,20,51,2775,295550.0,303,0.0231023102310231,0.1176470588235294,49,5.41,138.75,43,Informa Healthcare
Annales de l'institut Henri Poincare (B) Probability and Statistics,1.522,56,52,144,1170,843848.0,130,0.0692307692307692,0.5138888888888888,144,1.02,22.5,28,Institute of Mathematical Statistics
Hearing Research,1.522,140,189,443,9036,2764342.0,1264,0.1416139240506329,0.1873589164785553,433,2.63,47.81,48,Elsevier B.V.
American Antiquity,1.521,91,49,111,4153,686600.0,301,0.132890365448505,0.1891891891891892,109,2.54,84.76,91,Cambridge University Press
Cellular Physiology and Biochemistry,1.521,118,190,366,9318,2226191.0,1389,0.1799856011519078,0.1502732240437158,366,3.83,49.04,36,Cell Physiol Biochem Press GmbH &amp; Co KG
Inflammatory Bowel Diseases,1.519,183,325,969,10761,5379593.0,3510,0.0789173789173789,0.3178534571723426,755,3.21,33.11,31,Oxford University Press
International Journal of Robust and Nonlinear Control,1.519,128,137,283,3710,1689050.0,832,0.0600961538461538,0.3003533568904594,270,2.77,27.08,35,John Wiley and Sons Ltd
Current Opinion in Oncology,1.518,106,105,345,4384,1979104.0,1308,0.0114678899082568,0.2579710144927536,316,4.08,41.75,37,Lippincott Williams and Wilkins
Microbes and Infection,1.516,160,148,568,6263,3798873.0,1931,0.0290005178663904,0.1619718309859155,557,3.09,42.32,27,Elsevier Masson s.r.l.
Journal of Economic Dynamics and Control,1.515,106,158,439,5222,2525836.0,719,0.148817802503477,0.3804100227790433,433,1.39,33.05,47,Elsevier B.V.
Journal of Pain and Symptom Management,1.515,171,241,586,6655,3519113.0,1790,0.0759776536312849,0.2645051194539249,472,2.82,27.61,40,Elsevier Inc.
Journal of Educational Measurement,1.514,61,24,60,600,359981.0,113,0.2566371681415929,0.2166666666666666,59,1.32,25.0,62,Wiley-Blackwell Publishing Ltd
Proteomics,1.514,186,397,1362,18542,8863026.0,6569,0.0762673161820672,0.1093979441997063,1339,4.84,46.71,25,Wiley-VCH Verlag
Clinical Implant Dentistry and Related Research,1.513,105,54,114,1887,738734.0,287,0.0766550522648083,0.2017543859649122,112,2.26,34.94,27,Wiley-Blackwell
Journal of Financial Econometrics,1.513,54,22,65,626,426991.0,103,0.0194174757281553,0.4,62,1.33,28.45,21,Oxford University Press
Reviews in Endocrine and Metabolic Disorders,1.512,106,31,96,1988,540827.0,522,0.0019157088122605,0.1145833333333333,93,4.84,64.13,26,Springer Netherlands
Modern Language Journal,1.511,123,48,171,2103,910704.0,326,0.0674846625766871,0.4035087719298245,115,1.4,43.81,107,Wiley-Blackwell
New York University Law Review,1.511,64,45,112,13111,626085.0,165,0.0242424242424242,0.4285714285714285,112,1.52,291.36,39,New York University School of Law
American Journal of Managed Care,1.51,110,198,414,3042,2686731.0,1049,0.0209723546234509,0.3357487922705314,351,2.51,15.36,30,Ascend Media
Information Sciences,1.51,243,356,1044,13777,5516394.0,5117,0.2462380300957592,0.1570881226053639,1022,4.44,38.7,58,Elsevier Inc.
BMC Cancer,1.508,171,694,1098,25951,7362420.0,4089,0.0366837857666911,0.1393442622950819,1097,3.62,37.39,25,BioMed Central Ltd
Clinical and Experimental Immunology,1.508,162,224,769,10619,4459636.0,2887,0.028749567024593,0.153446033810143,761,3.52,47.41,60,Oxford University Press
Drug Metabolism and Disposition,1.508,198,289,920,9178,5316210.0,4055,0.0939580764488286,0.1282608695652174,918,4.2,31.76,53,Elsevier Inc.
Proceedings of the VLDB Endowment,1.508,165,194,333,4160,1222123.0,1499,0.1234156104069379,0.2192192192192192,327,4.5,21.44,17,VLDB Endowment
Channels,1.507,56,72,187,3206,687849.0,402,0.0920398009950248,0.3101604278074866,166,2.07,44.53,18,Taylor and Francis Ltd.
Clinical Trials,1.507,79,76,188,1771,1070630.0,404,0.0792079207920792,0.3191489361702128,153,2.13,23.3,22,SAGE Publications Ltd
Internet and Higher Education,1.507,124,47,72,1518,476339.0,340,0.15,0.2222222222222222,68,3.96,32.3,28,Elsevier B.V.
Scandinavian Political Studies,1.507,52,19,64,893,342832.0,238,0.0084033613445378,0.390625,63,0.98,47.0,58,Wiley-Blackwell Publishing Ltd
Matrix Biology,1.506,150,78,202,3671,1303797.0,690,0.0463768115942029,0.2029702970297029,184,3.3,47.06,32,Elsevier B.V.
Topics in Catalysis,1.506,126,204,601,6559,3167934.0,1667,0.0323935212957408,0.2479201331114808,585,2.56,32.15,32,Springer
Ethics in Science and Environmental Politics,1.505,23,6,30,152,123062.0,108,0.0,0.5,25,4.61,25.33,24,Inter-Research
Gene Expression Patterns,1.504,70,48,245,1471,1446401.0,527,0.0132827324478178,0.2489795918367346,244,2.19,30.65,25,Elsevier B.V.
International Journal of Hospitality Management,1.504,186,91,228,5117,1247824.0,534,0.1928838951310861,0.25,214,2.08,56.23,44,Elsevier Ltd
Journal of Family Psychology,1.504,148,91,274,2824,1619741.0,908,0.0495594713656387,0.1423357664233576,273,2.55,31.03,36,American Psychological Association
Behavioral Neuroscience,1.503,153,93,437,4924,2468097.0,1215,0.042798353909465,0.1990846681922196,437,2.71,52.95,43,American Psychological Association
Brain and Cognition,1.503,143,132,358,7837,2097571.0,1157,0.0449438202247191,0.1899441340782122,349,3.05,59.37,44,Academic Press Inc.
European Spine Journal,1.503,173,326,856,8730,5133890.0,2235,0.1114093959731543,0.2605140186915888,772,2.31,26.78,34,Springer Verlag
Reading and Writing,1.503,98,51,136,2640,757254.0,262,0.0725190839694656,0.3161764705882353,133,1.69,51.76,37,Springer Netherlands
Human Heredity,1.502,66,42,159,1280,937263.0,448,0.0513392857142857,0.3081761006289308,154,2.24,30.48,74,S. Karger AG
Human Resource Management Review,1.502,132,32,85,2364,503549.0,265,0.0264150943396226,0.2352941176470588,80,2.25,73.88,35,Elsevier Ltd
Journal of Clinical Pharmacology,1.502,133,165,443,3971,2603569.0,1757,0.0324416619237336,0.1489841986455982,422,4.01,24.07,53,Wiley-Blackwell
"Knee Surgery, Sports Traumatology, Arthroscopy",1.502,160,303,723,8023,4334658.0,1603,0.1572052401746725,0.3195020746887966,655,2.12,26.48,33,John Wiley and Sons Inc
"Mathematics of Control, Signals, and Systems",1.502,44,9,38,260,223547.0,65,0.0,0.4210526315789473,38,0.92,28.89,38,Springer London
Obesity Surgery,1.502,164,275,848,6907,4963954.0,2838,0.2152924594785059,0.2287735849056603,785,3.34,25.12,35,Springer
Journal of Field Robotics,1.501,120,48,150,1816,866134.0,820,0.0439024390243902,0.2333333333333333,129,5.98,37.83,20,John Wiley &amp; Sons Inc.
Nanotoxicology,1.501,114,32,85,1602,319654.0,428,0.0654205607476635,0.1764705882352941,82,3.53,50.06,19,Informa Healthcare
Physical Review Special Topics - Accelerators and Beams,1.499,89,154,395,3905,2354057.0,1011,0.1434223541048467,0.3392405063291139,386,2.71,25.36,18,American Physical Society
Journal of Clinical Immunology,1.498,119,130,256,4684,1579595.0,1023,0.0283479960899315,0.1328125,255,3.75,36.03,45,Springer
Journal of Pediatric Psychology,1.498,143,123,382,4282,2198788.0,1283,0.0989867498051442,0.1806282722513089,343,2.75,34.81,50,Oxford University Press
Anaesthesia,1.497,150,375,1291,6080,7340978.0,2278,0.1110623353819139,0.5166537567776918,589,1.84,16.21,79,Wiley-Blackwell Publishing Ltd
Spectrochimica Acta - Part B Atomic Spectroscopy,1.495,133,143,585,4866,3058852.0,1963,0.130412633723892,0.135042735042735,567,3.55,34.03,59,Elsevier B.V.
AAPS Journal,1.494,136,82,189,3723,1224051.0,983,0.0162767039674465,0.1375661375661375,185,4.1,45.4,27,Springer Science and Business Media Deutschland GmbH
American Review of Public Administration,1.493,82,38,82,2297,511184.0,155,0.0774193548387096,0.3902439024390244,79,1.33,60.45,56,SAGE Publications Inc.
Journal of Atmospheric and Solar-Terrestrial Physics,1.493,106,166,649,5495,3491121.0,1085,0.1299539170506912,0.3574730354391371,627,1.58,33.1,29,Elsevier Ltd
Periodontology 2000,1.493,161,39,115,5462,697655.0,515,0.1106796116504854,0.1652173913043478,114,2.99,140.05,33,Blackwell Munksgaard
Regional Studies,1.492,148,89,255,4972,1514445.0,721,0.0374479889042995,0.2666666666666666,247,2.02,55.87,59,Routledge
Information Systems Journal,1.491,114,27,85,1495,452874.0,301,0.0664451827242525,0.2588235294117647,73,3.54,55.37,35,Wiley-Blackwell Publishing Ltd
JNCCN Journal of the National Comprehensive Cancer Network,1.491,162,120,286,6544,1701116.0,845,0.0331360946745562,0.3391608391608391,251,2.77,54.53,23,Harborside Press
Journal of Experimental Biology,1.491,221,544,1392,25958,8872066.0,4557,0.1274961597542242,0.1731321839080459,1335,3.09,47.72,71,Company of Biologists Ltd
Agricultural Systems,1.49,145,68,220,2989,1308781.0,745,0.061744966442953,0.1727272727272727,217,3.56,43.96,50,Elsevier B.V.
Archives of Disease in Childhood: Fetal and Neonatal Edition,1.49,137,118,423,2515,2409091.0,1132,0.073321554770318,0.3191489361702128,362,2.75,21.31,32,BMJ Publishing Group
Experimental Gerontology,1.49,164,130,402,7605,2489781.0,1787,0.0313374370453273,0.1393034825870646,386,4.22,58.5,62,Elsevier Inc.
Human Pathology,1.49,159,241,765,6566,4439520.0,2582,0.0298218435321456,0.2026143790849673,682,3.11,27.24,56,W.B. Saunders
Journal of Physical Chemistry A,1.489,266,1604,5188,82196,31383269.0,15100,0.1543046357615894,0.2047031611410948,5148,2.78,51.24,30,American Chemical Society
Mechanical Systems and Signal Processing,1.489,226,176,525,4565,2939899.0,2028,0.0936883629191321,0.1752380952380952,508,3.53,25.94,39,Academic Press
Northwestern University Law Review,1.489,54,45,171,13205,850941.0,230,0.0434782608695652,0.4502923976608187,161,1.16,293.44,38,University of Illinois Press
Zoologica Scripta,1.489,76,47,140,2840,802272.0,432,0.0462962962962962,0.1428571428571428,136,3.07,60.43,55,Wiley-Blackwell Publishing Ltd
Medical Decision Making,1.488,124,101,244,2883,1436847.0,677,0.0768094534711964,0.2540983606557377,224,2.2,28.54,45,SAGE Publications Inc.
Geological Magazine,1.487,97,70,181,4251,1061218.0,480,0.0458333333333333,0.1933701657458563,179,2.27,60.73,162,Cambridge University Press
Caries Research,1.486,116,62,189,1801,1162273.0,559,0.1359570661896243,0.2222222222222222,177,3.13,29.05,59,S. Karger AG
Clinical Endocrinology,1.486,169,269,900,7925,5156193.0,3220,0.036335403726708,0.1766666666666666,799,3.38,29.46,54,Wiley-Blackwell Publishing Ltd
Psychology of Addictive Behaviors,1.486,127,79,219,4024,1301466.0,632,0.0838607594936708,0.2009132420091324,218,2.58,50.94,33,Educational Publishing Foundation
SAE International Journal of Fuels and Lubricants,1.486,56,175,217,3559,626756.0,344,0.2093023255813953,0.4838709677419355,217,1.59,20.34,16,SAE International
Psychiatric Services,1.485,174,263,892,4724,5249095.0,2122,0.0730442978322337,0.3542600896860987,716,2.05,17.96,30,American Psychiatric Association
Journal of Applied Physics,1.484,359,3904,12194,112057,72006248.0,28831,0.1174430300717977,0.28300803673938,12176,2.27,28.7,95,American Institute of Physics
Journal of Cardiovascular Computed Tomography,1.483,70,80,214,1100,814005.0,417,0.0863309352517985,0.5700934579439252,151,2.12,13.75,19,Elsevier Inc.
Academic Emergency Medicine,1.482,148,287,758,5632,4529240.0,1446,0.1203319502074688,0.4300791556728232,625,1.83,19.62,32,Wiley-Blackwell
Entrepreneurship and Regional Development,1.482,119,31,78,2744,448651.0,232,0.1379310344827586,0.2435897435897435,74,2.35,88.52,37,Routledge
Expert Review of Vaccines,1.482,112,142,390,10509,2053715.0,1531,0.0535597648595689,0.1769230769230769,333,3.9,74.01,24,Taylor and Francis Ltd.
IEEE Transactions on Mobile Computing,1.482,164,130,338,3979,2196338.0,1878,0.0223642172523961,0.1597633136094674,328,4.82,30.61,24,Institute of Electrical and Electronics Engineers Inc.
"Bollettino della Societa Geologica Italiana, Supplemento",1.481,17,0,19,0,121825.0,49,0.0,0.5263157894736842,19,0.0,0.0,3,Societa Geologica Italiana
Community Dentistry and Oral Epidemiology,1.481,118,61,189,2339,1086811.0,587,0.090289608177172,0.1428571428571428,186,2.55,38.34,53,Blackwell Munksgaard
Justice Quarterly,1.481,110,34,86,2493,516858.0,208,0.0336538461538461,0.1860465116279069,85,1.83,73.32,42,Taylor and Francis Ltd.
Superconductor Science and Technology,1.48,124,258,841,7089,5201055.0,2060,0.2305825242718446,0.3186682520808561,831,2.62,27.48,38,IOP Publishing Ltd.
Pharmacogenetics and Genomics,1.479,154,96,347,4069,1994081.0,1640,0.0420731707317073,0.0893371757925072,342,4.31,42.39,21,Lippincott Williams and Wilkins
Pharmacological Research,1.479,183,133,372,8179,2209133.0,1766,0.0339750849377123,0.1612903225806451,359,4.1,61.5,37,Academic Press
Cochrane Database of Systematic Reviews,1.478,341,677,3445,42219,17168589.0,13978,0.0057948204321075,0.4177068214804064,3445,3.64,62.36,28,John Wiley and Sons Ltd
Consciousness and Cognition,1.478,133,124,350,5469,1858974.0,1001,0.0999000999000999,0.2657142857142857,270,3.0,44.1,34,Academic Press Inc.
Energy Policy,1.478,292,818,1664,30096,9816631.0,6505,0.218293620292083,0.1664663461538461,1641,3.45,36.79,53,Elsevier B.V.
Journal of Molecular Evolution,1.478,140,90,373,4856,2218358.0,941,0.0371944739638682,0.1501340482573726,371,2.41,53.96,55,Springer
Criminology and Criminal Justice,1.476,63,31,69,1610,380606.0,167,0.0718562874251497,0.217391304347826,62,2.13,51.94,22,SAGE Publications Ltd
Shock,1.476,137,217,655,7706,3887523.0,2071,0.1274746499275712,0.1938931297709923,604,3.03,35.51,32,Lippincott Williams and Wilkins
Wear,1.475,197,312,1228,8089,6673355.0,2941,0.0999659979598776,0.252442996742671,1218,2.16,25.93,69,Elsevier B.V.
Analyst,1.474,186,418,721,18288,4663129.0,2896,0.0925414364640884,0.1484049930651872,712,4.06,43.75,150,Royal Society of Chemistry
Contraception,1.474,118,194,565,4726,3433406.0,1423,0.1630358397751229,0.2902654867256637,447,2.35,24.36,56,Elsevier Inc.
Human Resources for Health,1.474,89,30,139,951,699791.0,294,0.0918367346938775,0.2805755395683453,134,2.02,31.7,23,BioMed Central Ltd
Journal of Banking and Finance,1.474,211,250,636,9305,3620046.0,2091,0.4854136776661884,0.1462264150943396,616,3.36,37.22,49,Elsevier B.V.
Journal of Gastroenterology,1.474,140,158,502,5742,2952281.0,2063,0.0499272903538536,0.1693227091633466,471,4.37,36.34,32,Springer
Social Science Research,1.474,118,91,209,5227,1249713.0,488,0.0614754098360655,0.2535885167464115,207,1.97,57.44,54,Academic Press Inc.
Annales Geophysicae,1.473,109,189,927,6703,4892550.0,1478,0.1271989174560216,0.3333333333333333,917,1.59,35.47,38,Copernicus Publications
