Title,SJR,H index,Total Docs. (2015),Total Docs. (3years),Total Refs.,Est. value (USD) (2015),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Journal of Economic Perspectives,6.624,239,48,145,1934,1179477.0,1282,0.0039001560062402,0.1724137931034483,135,7.13,40.29,33,American Economic Association
Physical Review X,6.568,198,170,391,9378,2702007.0,3568,0.0221412556053811,0.0690537084398976,379,9.11,55.16,15,American Physical Society
Biological Reviews,6.513,211,65,161,11007,1250091.0,1820,0.0071428571428571,0.0496894409937888,160,10.08,169.34,102,Wiley-Blackwell
Journal of the National Cancer Institute,6.498,394,349,1034,8978,8139340.0,6436,0.0203542573026724,0.3346228239845261,517,6.27,25.72,86,Oxford University Press
Strategic Management Journal,6.469,351,122,293,9023,2339710.0,1795,0.056267409470752,0.0511945392491467,293,5.02,73.96,46,John Wiley and Sons Ltd
Living Reviews in Solar Physics,6.463,74,9,15,2403,141847.0,226,0.0265486725663716,0.0666666666666666,15,13.22,267.0,21,Springer International Publishing AG
American Economic Journal: Economic Policy,6.458,97,46,123,1948,952423.0,538,0.0334572490706319,0.1300813008130081,123,3.95,42.35,16,American Economic Association
Materials Today,6.405,244,176,327,4547,2595648.0,2545,0.0039292730844793,0.5443425076452599,147,6.38,25.84,25,Elsevier B.V.
PLoS Genetics,6.39,282,755,2386,47769,17688952.0,18161,0.0370574307582181,0.0507124895222129,2379,7.21,63.27,21,Public Library of Science
ISME Journal,6.385,251,235,642,13466,4772529.0,7421,0.0468939496024794,0.0109034267912772,624,9.6,57.3,19,Oxford University Press
Inventiones Mathematicae,6.382,132,74,172,2871,1415194.0,502,0.0179282868525896,0.1860465116279069,172,2.87,38.8,60,Springer New York
Molecular Aspects of Medicine,6.382,168,38,146,4341,889160.0,1759,0.0011370096645821,0.0684931506849315,140,12.6,114.24,49,Elsevier Ltd
Perspectives on Psychological Science,6.366,196,77,196,6261,1504375.0,2357,0.0292745014849384,0.1071428571428571,194,8.84,81.31,20,SAGE Publications Ltd
Wiley Interdisciplinary Reviews: Computational Molecular Science,6.36,116,25,133,2710,693559.0,2184,0.0109890109890109,0.0451127819548872,133,11.31,108.4,15,John Wiley &amp; Sons Inc.
Blood,6.353,540,1140,4409,38633,34978435.0,35986,0.0581059300839215,0.1828078929462463,3550,7.78,33.89,80,Elsevier B.V.
Journal of Management,6.353,296,78,203,7218,1644220.0,1835,0.0326975476839237,0.083743842364532,193,7.09,92.54,51,SAGE Publications Inc.
Light: Science and Applications,6.293,174,71,114,3191,767064.0,1773,0.0203045685279187,0.043859649122807,111,15.09,44.94,14,Nature Publishing Group
Nature Communications,6.287,577,3122,4955,152901,38928898.0,63109,0.0256540271593592,0.0211907164480322,4954,12.25,48.98,16,Nature Research
Psychological Science in the Public Interest,6.274,62,6,19,702,143554.0,310,0.0032258064516129,0.2631578947368421,15,15.75,117.0,25,SAGE Publications Inc.
Trends in Endocrinology and Metabolism,6.253,204,96,232,6965,1769642.0,2398,0.0100083402835696,0.0560344827586206,210,9.23,72.55,37,Elsevier Inc.
Brain,6.232,391,401,1053,17645,8308661.0,9396,0.0308641975308641,0.1595441595441595,812,8.43,44.0,147,Oxford University Press
JAMA Internal Medicine,6.224,403,636,1918,8130,14478471.0,8100,0.0232098765432098,0.4468196037539103,697,4.02,12.78,13,American Medical Association
Advanced Energy Materials,6.219,355,383,704,22210,5053673.0,11810,0.0457239627434377,0.0284090909090909,697,15.12,57.99,15,John Wiley and Sons Inc
IEEE Transactions on Pattern Analysis and Machine Intelligence,6.202,435,196,613,9326,4315951.0,9465,0.0184891706286318,0.0685154975530179,604,12.72,47.58,48,IEEE Computer Society
Seminars in Cancer Biology,6.164,190,84,182,14229,1417859.0,2015,0.0198511166253101,0.0769230769230769,165,9.72,169.39,36,Academic Press
Annals of Statistics,6.145,202,82,293,2850,2198124.0,1091,0.1044912923923006,0.2013651877133105,281,3.52,34.76,29,Institute of Mathematical Statistics
