Title,SJR,H index,IPP,SNIP,Total Docs. (2009),Total Docs. (3years),Total Refs.,Est. value (USD) (2009),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
MMWR Recommendations and Reports,12.719,155,34.48585751545236,29.385140338202717,5,36,0,300448.0,1533,0.0,0.0555555555555555,36,35.68,0.0,35,Centers for Disease Control and Prevention (CDC)
"Vital and health statistics. Series 11, Data from the National Health Survey",12.686,13,39.0,43.3789092879845,1,1,11,14323.0,41,0.0,0.0,1,41.0,11.0,27,U.S. National Center for Health Statistics
Journal of Experimental Medicine,12.581,503,13.7698695136418,2.78890229071086,262,887,11846,8106274.0,13309,0.023142234578105,0.0574971815107102,853,14.52,45.21,128,Rockefeller University Press
Trends in Cell Biology,12.428,271,13.2165898617512,2.86801727621954,77,245,6192,2206877.0,3274,0.0076359193646915,0.036734693877551,241,12.7,80.42,35,Elsevier Ltd
Cell Stem Cell,12.348,316,16.3191489361702,3.22846185746019,180,273,5188,1871037.0,3557,0.064661231374754,0.1794871794871795,232,13.03,28.82,19,Cell Press
Annual Review of Psychology,12.326,298,21.7,10.6336643967372,28,71,4203,604954.0,1918,0.0114702815432742,0.028169014084507,70,26.84,150.11,74,Annual Reviews Inc.
Nature Structural and Molecular Biology,12.133,310,11.1307053941909,2.333904300636,231,679,8764,5783104.0,6170,0.0210696920583468,0.1561119293078056,641,9.31,37.94,23,Nature Research
Quarterly Reviews of Biophysics,12.101,111,13.4347826086957,4.06729790281025,10,23,1488,256447.0,333,0.003003003003003,0.0434782608695652,23,10.6,148.8,57,Cambridge University Press
Nature Physics,12.03,349,11.6424242424242,4.98478544745867,275,786,5148,5342684.0,6991,0.0224574452867973,0.3905852417302799,676,8.78,18.72,21,Nature Publishing Group
Science,11.897,1382,21.925,7.02344838110854,2283,6790,34567,59059552.0,87843,0.0101544801520895,0.312960235640648,4831,12.59,15.14,145,American Association for the Advancement of Science
Developmental Cell,11.827,306,12.255980861244,2.54756324311735,200,603,9255,5202266.0,6049,0.0279385022317738,0.1310116086235489,598,9.6,46.28,25,Cell Press
Journal of Political Economy,11.806,225,4.4,4.38760144502586,31,102,1103,943314.0,573,0.0087260034904013,0.0980392156862745,99,4.77,35.58,48,University of Chicago Press
New England Journal of Medicine,11.765,1231,29.9191374663073,11.9130236131235,1620,4974,18323,40311707.0,63094,0.0084477129362538,0.4782870928829915,1945,12.67,11.31,81,Massachussetts Medical Society
Econometrica,11.666,231,4.35761589403973,5.01783705745874,66,164,2077,1510990.0,846,0.0472813238770685,0.1768292682926829,161,4.38,31.47,43,Wiley-Blackwell Publishing Ltd
Progress in Polymer Science,11.539,346,22.4285714285714,8.04174506986305,43,107,10027,954289.0,2632,0.0178571428571428,0.0093457943925233,106,26.42,233.19,51,Elsevier Ltd
Nature Reviews Immunology,11.366,486,14.222641509434,3.24112337093673,191,588,7947,5151705.0,8729,0.0112269446672012,0.5714285714285714,540,14.64,41.61,25,Nature Research
Nature Nanotechnology,11.107,444,19.0864197530864,5.96616810192945,229,465,4929,3108474.0,6506,0.0250537964955425,0.232258064516129,420,13.55,21.52,20,Nature Publishing Group
Nature Neuroscience,11.015,496,13.5117845117845,3.45009934955567,278,819,9066,7246801.0,9673,0.0217099141941486,0.1391941391941392,767,11.35,32.61,28,Nature Research
Neuron,10.998,548,12.926800472255,3.16365182811873,368,1148,18600,9992209.0,13089,0.0464512185804874,0.1236933797909407,1139,10.52,50.54,38,Cell Press
Aldrichimica Acta,10.954,62,16.8260869565217,4.24095416466351,12,24,672,205330.0,418,0.0023923444976076,0.0416666666666666,23,17.82,56.0,34,Aldrich
Endocrine Reviews,10.53,317,20.09,5.95533260776286,31,105,8773,914582.0,2349,0.0068114091102596,0.0476190476190476,102,21.61,283.0,46,The Endocrine Society
Trends in Biochemical Sciences,10.467,309,12.6414141414141,3.07321872088572,86,254,5338,2301692.0,2943,0.0146109412164458,0.0708661417322834,239,11.29,62.07,50,Elsevier Ltd
Review of Economic Studies,10.425,177,3.32608695652174,3.46478242771324,50,138,2044,1186760.0,544,0.0275735294117647,0.1376811594202898,138,3.42,40.88,93,Oxford University Press
Genome Research,10.404,338,11.1117021276596,2.56807503670527,234,576,11554,4993288.0,7165,0.0466154919748778,0.0208333333333333,571,11.94,49.38,35,Cold Spring Harbor Laboratory Press
Annual Review of Genomics and Human Genetics,10.399,134,12.4909090909091,3.12976011436861,23,55,2929,478834.0,801,0.0087390761548064,0.0181818181818181,55,13.32,127.35,25,Annual Reviews Inc.
Nature Reviews Cancer,10.315,527,14.1461988304094,3.51934136275411,194,617,9940,5320080.0,8746,0.0117768122570317,0.5786061588330632,550,12.37,51.24,25,Nature Publishing Group
Chemical Society Reviews,10.253,673,18.6862745098039,5.28218860864258,230,423,20009,3634808.0,8381,0.0120510678916597,0.0496453900709219,418,19.57,87.0,54,Royal Society of Chemistry
Microbiology and Molecular Biology Reviews,10.205,287,14.8202247191011,4.49605597402209,32,89,7195,764248.0,1519,0.0085582620144832,0.0112359550561797,89,13.79,224.84,28,American Society for Microbiology
Annual Review of Pathology: Mechanisms of Disease,10.126,156,15.0727272727273,3.67451442283708,22,59,3177,280131.0,941,0.004250797024442,0.0508474576271186,56,13.41,144.41,19,Annual Reviews Inc.
Nature Reviews Genetics,10.075,439,12.2944785276074,3.01227025034956,187,611,7609,4973379.0,7134,0.0133165124754695,0.5908346972176759,549,12.5,40.69,26,Nature Research
Accounts of Chemical Research,10.06,472,16.0410628019324,4.27251233926727,183,429,8755,3566016.0,7420,0.0060646900269541,0.0139860139860139,417,18.08,47.84,58,American Chemical Society
Annual Review of Microbiology,10.04,220,13.1066666666667,3.77160000744965,29,78,3319,671285.0,1173,0.0093776641091219,0.0769230769230769,75,13.74,114.45,74,Annual Reviews Inc.
Journal of Financial Economics,10.037,331,5.13986013986014,4.50900960195707,93,290,4131,2315650.0,1726,0.0619930475086906,0.1137931034482758,286,5.12,44.42,52,Elsevier B.V.
Cell Metabolism,9.853,368,16.5122950819672,3.43148693421337,130,379,4502,2574603.0,4890,0.0243353783231083,0.1029023746701846,373,12.36,34.63,21,Cell Press
EMBO Journal,9.727,441,8.67647058823529,1.98009362747111,361,1264,17478,10165653.0,12070,0.016072908036454,0.0126582278481012,1262,9.32,48.42,44,Springer Science and Business Media Deutschland GmbH
Academy of Management Journal,9.688,396,6.75598086124402,4.12454317372188,63,225,5196,1766883.0,2013,0.0471932439145553,0.0666666666666666,211,7.27,82.48,50,Academy of Management
Journal of Clinical Investigation,9.496,558,13.5545927209705,3.36181653926155,389,1258,20125,10376269.0,18088,0.0112229102167182,0.0667726550079491,1154,13.57,51.74,81,American Society for Clinical Investigation
Annual Review of Physical Chemistry,9.472,189,16.6530612244898,5.89913565549266,24,82,2494,622534.0,1317,0.0068337129840546,0.0975609756097561,78,17.69,103.92,39,Annual Reviews Inc.
Review of Financial Studies,9.463,250,4.01117318435754,3.59035817315287,147,185,6562,1786445.0,802,0.1022443890274314,0.1405405405405405,179,4.08,44.64,30,Oxford University Press
Trends in Neurosciences,9.446,326,12.3591836734694,3.21595782843525,69,255,6343,2089521.0,3661,0.0101065282709642,0.0352941176470588,245,13.6,91.93,48,Elsevier Ltd
Living Reviews in Relativity,9.43,101,15.3333333333333,6.72827692032615,6,21,1519,195158.0,329,0.0,0.0952380952380952,21,10.2,253.17,28,Springer International Publishing AG
Pharmacological Reviews,9.362,264,21.6612903225806,6.34480865283097,19,71,6531,605057.0,1539,0.0019493177387914,0.1126760563380281,68,17.12,343.74,76,Elsevier Inc.
Nature Medicine,9.122,653,24.3556581986143,5.8318394740154,407,1263,6710,10501283.0,13359,0.0075604461411782,0.3942992874109263,867,10.75,16.49,31,Nature Research
Critical Reviews in Biochemistry and Molecular Biology,9.082,130,8.0,2.29832929666222,29,55,4300,482757.0,526,0.0133079847908745,0.0727272727272727,51,9.26,148.28,54,Informa Healthcare
Trends in Cognitive Sciences,9.042,375,13.4946808510638,4.56936942821012,87,276,4591,2215447.0,3348,0.0173237753882915,0.0869565217391304,227,10.62,52.77,29,Elsevier Ltd
Nature Reviews Neuroscience,9.019,493,11.9477911646586,3.21761762917452,188,597,10077,4812227.0,7194,0.0076452599388379,0.609715242881072,537,10.43,53.6,26,Springer Nature
Academy of Management Review,8.862,320,8.59880239520958,5.93659952501384,43,181,2916,1293942.0,2086,0.0201342281879194,0.0718232044198895,169,10.3,67.81,43,Academy of Management
Nature Photonics,8.746,404,14.0152284263959,11.2767856346611,215,415,3413,2075615.0,3960,0.026010101010101,0.4313253012048192,327,9.54,15.87,19,Nature Publishing Group
Physics Reports,8.701,328,19.2331288343558,9.59312026737596,31,167,8251,1239353.0,3442,0.0034863451481696,0.0479041916167664,163,18.12,266.16,55,Elsevier B.V.
Current Opinion in Genetics and Development,8.672,203,8.52439024390244,1.77315356770577,87,262,4655,2201070.0,2462,0.0089358245329,0.0801526717557251,243,9.42,53.51,35,Elsevier Ltd
"Astrophysical Journal, Supplement Series",8.638,286,11.6190476190476,3.63964586405041,125,447,9392,3458969.0,5436,0.0340323767476085,0.0805369127516778,447,12.85,75.14,40,American Astronomical Society
Trends in Ecology and Evolution,8.622,396,13.2592592592593,4.45185702983734,114,354,5691,2869314.0,3900,0.0182051282051282,0.0932203389830508,273,10.63,49.92,40,Elsevier Ltd
Journal of the American College of Cardiology,8.561,512,11.6836409929981,4.04118433086908,863,2604,22999,20387817.0,24498,0.0603722752877785,0.2565284178187404,1571,9.07,26.65,43,Elsevier Inc.
Current Opinion in Structural Biology,8.374,223,9.31521739130435,2.45189751350929,105,310,4885,2496258.0,2892,0.0273167358229598,0.1129032258064516,274,8.82,46.52,35,Elsevier Ltd
Journal of Cell Biology,8.266,422,6.9016835016835,1.50486246027739,417,1605,16625,12471470.0,12195,0.0359163591635916,0.2429906542056074,1539,7.37,39.87,71,Rockefeller University Press
Annals of Mathematics,8.119,145,3.54861111111111,4.66993011282028,65,144,1819,1283742.0,554,0.0252707581227436,0.2222222222222222,144,3.55,27.98,30,Department of Mathematics at Princeton University
American Economic Review,8.108,380,3.10968921389397,3.53109476076932,222,573,4802,4626054.0,2313,0.0397751837440553,0.2286212914485166,551,3.31,21.63,50,American Economic Association
American Journal of Human Genetics,8.025,339,10.7704160246533,3.06256688602276,156,725,5874,5223786.0,7954,0.0211214483278853,0.1034482758620689,657,11.55,37.65,76,Cell Press
Administrative Science Quarterly,8.012,218,3.83636363636364,2.4756384442558,19,60,1485,470064.0,308,0.0649350649350649,0.1833333333333333,55,3.93,78.16,47,Johnson School at Cornell University
Nature Biotechnology,7.942,531,20.9910179640719,5.60688836531338,373,1269,4605,9502779.0,10453,0.0151152779106476,0.3971631205673759,725,8.87,12.35,37,Nature Research
JAMA Psychiatry,7.914,417,13.1624365482234,4.50892432069262,154,498,7669,3942131.0,6317,0.0196295709988918,0.1726907630522088,407,10.44,49.8,13,American Medical Association
Ecology Letters,7.912,330,9.36434108527132,3.20364367729614,138,391,6939,3187163.0,4066,0.0486965076242006,0.0511508951406649,389,9.36,50.28,28,Wiley-Blackwell Publishing Ltd
Psychological Bulletin,7.89,379,14.2954545454545,7.36613375168604,52,134,7730,1110952.0,2202,0.0136239782016348,0.0820895522388059,132,13.84,148.65,122,American Psychological Association
Nano Letters,7.852,569,9.2144590004852,2.85714243838698,804,2065,26810,16170667.0,23536,0.0633072739632902,0.0300242130750605,2061,10.57,33.35,25,American Chemical Society
Immunological Reviews,7.794,262,10.7210682492582,2.39622957595692,126,355,16121,2916870.0,4205,0.0237812128418549,0.0338028169014084,338,10.58,127.94,57,Wiley-Blackwell Publishing Ltd
Reports on Progress in Physics,7.757,259,12.7647058823529,6.83892438228177,33,121,7064,978859.0,1727,0.0046323103647944,0.0495867768595041,121,12.89,214.06,88,IOP Publishing Ltd.
Epidemiologic Reviews,7.729,122,15.030303030303,5.81446316405836,11,34,1571,248649.0,579,0.0120898100172711,0.0588235294117647,33,20.77,142.82,47,Oxford University Press
PLoS Biology,7.722,316,11.6507462686567,2.99686897316223,254,827,12406,6293848.0,8859,0.0088046054859464,0.1644498186215235,793,9.96,48.84,23,Public Library of Science
Personality and Social Psychology Review,7.637,194,9.58333333333333,6.16299977275556,19,56,2370,424088.0,598,0.0317725752508361,0.0892857142857142,55,7.11,124.74,29,SAGE Publications Inc.
Nature Methods,7.628,408,8.53846153846154,2.37163794353637,276,785,3676,6332699.0,6786,0.0232832301797819,0.3847133757961783,658,9.2,13.32,22,Nature Research
Journal of Clinical Oncology,7.574,646,12.7813321647677,4.22560961305776,1241,3567,33484,29966873.0,37747,0.0514477971759345,0.2467059153350154,2327,9.95,26.98,43,Lippincott Williams and Wilkins
Plant Cell,7.554,412,9.2785622593068,2.2099306338138,310,838,17200,6877962.0,8253,0.0650672482733551,0.0787589498806682,785,9.24,55.48,37,American Society of Plant Biologists
Current Opinion in Neurobiology,7.516,256,7.69776119402985,2.03658394583556,99,289,5027,2381898.0,2506,0.01316839584996,0.0934256055363321,266,7.69,50.78,35,Elsevier Ltd
Current Opinion in Immunology,7.504,215,10.0884353741497,2.13285334213009,108,331,5632,2573362.0,3378,0.0085849615156897,0.093655589123867,293,10.78,52.15,38,Elsevier Ltd
Development (Cambridge),7.475,369,6.77647058823529,1.59737962106364,402,1288,23281,10421658.0,9629,0.0741510021809118,0.0349378881987577,1276,7.37,57.91,39,Company of Biologists Ltd
MMWR Surveillance Summaries,7.389,119,19.82415436990211,6.824359063565439,1,44,0,256720.0,994,0.0,0.0227272727272727,44,20.23,0.0,22,Centers for Disease Control and Prevention (CDC)
Trends in Genetics,7.305,253,10.9431818181818,2.54049431274383,83,301,4508,2435760.0,2912,0.0109890109890109,0.0332225913621262,296,9.56,54.31,41,Elsevier Ltd
Journal of Economic Literature,7.262,189,6.6140350877193,7.9319532031047,18,59,2180,466509.0,552,0.0163043478260869,0.2203389830508474,59,9.92,121.11,32,American Economic Association
Materials Today,7.211,244,11.3233082706767,4.72050316569643,77,228,3257,1731454.0,1797,0.0072342793544796,0.4122807017543859,144,7.51,42.3,25,Elsevier B.V.
Proceedings of the National Academy of Sciences of the United States of America,7.025,896,9.36068442543263,2.54989894777436,3964,10692,146608,85572658.0,108945,0.0304832713754646,0.0500374111485222,10111,9.58,36.98,72,National Academy of Sciences
Acta Mathematica,7.012,80,3.40625,4.24286459787895,11,31,399,254834.0,111,0.009009009009009,0.1290322580645161,31,2.5,36.27,133,Springer Netherlands
Molecular Systems Biology,6.966,178,11.7696629213483,2.981737746328,101,227,4691,1466789.0,2586,0.0274555297757153,0.0881057268722467,221,10.94,46.45,21,Springer Science and Business Media Deutschland GmbH
Nature Reviews Drug Discovery,6.955,412,17.7525773195876,5.09929185809051,196,485,7293,4911810.0,6021,0.0096329513369872,0.3814432989690721,387,11.49,37.21,24,Nature Research
Current Opinion in Plant Biology,6.936,242,9.84758364312268,2.43157132073274,109,297,5912,2361822.0,3160,0.0259493670886075,0.0404040404040404,269,10.37,54.24,28,Elsevier Ltd
Progress in Energy and Combustion Science,6.757,243,11.6551724137931,8.35735579329647,21,57,3834,384682.0,912,0.0230263157894736,0.0350877192982456,57,15.14,182.57,51,Elsevier B.V.
Astronomy and Astrophysics Review,6.74,84,9.88235294117647,3.96264695635712,8,18,1833,114492.0,190,0.0105263157894736,0.0555555555555555,17,12.43,229.13,35,Springer Verlag
Cell Host and Microbe,6.738,255,10.6713286713287,2.45077944123181,142,230,5523,1265371.0,1932,0.0527950310559006,0.1695652173913043,223,8.4,38.89,19,Cell Press
Clinical Microbiology Reviews,6.669,340,16.3106796116505,7.49610619916917,36,103,7391,828540.0,2057,0.0019445794846864,0.0,103,17.74,205.31,37,American Society for Microbiology
Materials Science and Engineering R: Reports,6.632,182,18.83713291551951,7.581819012509396,12,36,4625,298573.0,603,0.0082918739635157,0.0,36,14.91,385.42,33,Elsevier B.V.
Journal of Economic Perspectives,6.606,239,4.90990990990991,5.86622008219275,48,145,1802,1122206.0,938,0.0127931769722814,0.1586206896551724,139,5.23,37.54,33,American Economic Association
Annual Review of Entomology,6.576,239,12.9342105263158,8.19290595582529,24,79,2897,585627.0,1196,0.0142140468227424,0.050632911392405,76,12.92,120.71,61,Annual Reviews Inc.
Circulation,6.573,691,12.3198529411765,4.61402515049502,1022,3575,31095,28073467.0,36375,0.0310927835051546,0.2993006993006993,2772,9.77,30.43,76,Lippincott Williams and Wilkins
Systematic Biology,6.557,208,7.89814814814815,2.5970967576463,51,232,3086,1646007.0,1986,0.0840886203423967,0.0517241379310344,230,8.63,60.51,53,Oxford University Press
Surface Science Reports,6.511,131,11.6,6.25936214639137,13,41,3821,326730.0,575,0.0052173913043478,0.048780487804878,40,13.04,293.92,45,Elsevier B.V.
Inventiones Mathematicae,6.489,132,2.66831683168317,3.58103804618565,67,198,2136,1526348.0,574,0.0226480836236933,0.1717171717171717,198,2.48,31.88,60,Springer New York
"Vital and health statistics. Series 10, Data from the National Health Survey",6.46,42,16.1666666666667,14.4959639186454,3,6,83,49817.0,113,0.0088495575221238,0.0,6,9.33,27.67,41,"U. S. Department of Health, Education and Welfare, Public Health Service, Health Resources Administration, National Center for Health Statistics"
Annual Review of Phytopathology,6.387,195,12.0,6.38637760207648,18,56,2387,448268.0,797,0.0225846925972396,0.0892857142857142,56,11.54,132.61,39,Annual Reviews Inc.
Biochimica et Biophysica Acta - Reviews on Cancer,6.36,166,10.4302325581395,2.89299079131205,43,92,6293,720677.0,1025,0.0048780487804878,0.0543478260869565,85,12.05,146.35,52,Elsevier B.V.
Trends in Plant Science,6.349,325,10.48,3.07576707197609,95,291,6124,2231108.0,2991,0.0277499164159144,0.0274914089347079,259,10.1,64.46,30,Elsevier Ltd
JAMA,6.325,794,12.196611687003937,3.798996483917272,1233,3473,15404,27322299.0,28018,0.0158112641873081,0.5240426144543622,1674,7.25,12.49,143,American Medical Association
Physical Review Letters,6.325,723,7.07644043831743,2.98383489511308,3574,11664,90867,86635661.0,87044,0.0822572492072974,0.0778463648834019,11348,7.54,25.42,68,American Physical Society
Molecular and Cellular Biology,6.304,361,6.06999533364442,1.39203681216578,519,2146,28114,16986224.0,14296,0.0309876888640179,0.0372786579683131,2146,6.46,54.17,45,Taylor and Francis Ltd.
Seminars in Immunology,6.279,153,8.68217054263566,1.94227773572097,51,146,5063,1152714.0,1314,0.0068493150684931,0.1232876712328767,128,9.34,99.27,37,Academic Press
National Health Statistics Reports,6.271,83,6.27272727272727,6.25685223402742,9,39,179,260888.0,411,0.0145985401459854,0.1025641025641025,39,10.8,19.89,17,U.S. National Center for Health Statistics
Journal of the American Mathematical Society,6.264,116,2.77450980392157,4.15251347251687,34,102,1041,769238.0,308,0.0162337662337662,0.2254901960784313,102,3.33,30.62,38,American Mathematical Society
The Lancet Neurology,6.249,379,11.503359652248475,3.3643242219122027,225,661,7835,4588951.0,5667,0.0151755779071819,0.4009077155824508,288,8.8,34.82,24,Elsevier Ltd
Nature Reviews Microbiology,6.201,393,9.57037037037037,2.76698359811825,198,509,8456,4442296.0,4578,0.0174748798602009,0.4734774066797642,420,8.5,42.71,23,Nature Research
Journal of Neuroscience,6.15,515,7.3023089740538,1.85417632433818,1595,4478,83940,34050392.0,35821,0.0822980932972278,0.0562751228226887,4399,7.54,52.63,45,Society for Neuroscience
Trends in Molecular Medicine,6.117,213,10.9444444444444,2.56052128365706,60,214,5414,1626514.0,2403,0.0070744902205576,0.0233644859813084,213,12.59,90.23,26,Elsevier Ltd
Journal of the Royal Statistical Society. Series B: Statistical Methodology,6.072,159,3.76296296296296,3.48826125847186,47,138,1583,1015370.0,658,0.0364741641337386,0.2101449275362318,135,3.92,33.68,29,Oxford University Press
JAMA Internal Medicine,6.017,403,9.83780487804878,3.84030698098169,445,1401,9534,10221071.0,10473,0.0203380120309366,0.3140613847251963,831,7.09,21.42,13,American Medical Association
Annual Review of Medicine,5.985,182,10.3725490196078,2.95692311419211,36,102,2615,782574.0,1299,0.0023094688221709,0.0196078431372549,102,11.34,72.64,75,Annual Reviews Inc.
Molecular Psychiatry,5.982,261,10.8709677419355,2.36265591479875,129,405,5883,3013881.0,3708,0.0304746494066882,0.1160493827160493,310,9.5,45.6,30,Springer Nature
Journal of Climate,5.958,344,4.78303571428571,1.98746195116878,401,1145,18682,8604539.0,5866,0.2178656665530174,0.1458515283842794,1120,3.72,46.59,37,American Meteorological Society
American Journal of Psychiatry,5.937,405,10.58038585209,3.82428226137339,287,1244,5636,9058073.0,8620,0.0215777262180974,0.3143086816720257,692,6.25,19.64,80,American Psychiatric Association
Reviews of Geophysics,5.925,207,8.55769230769231,5.09324264445457,14,58,2976,389381.0,531,0.0056497175141242,0.1206896551724138,58,9.08,212.57,63,John Wiley and Sons Inc
Annals of Internal Medicine,5.882,445,14.2818532818533,6.52541363103197,593,1550,11207,12007067.0,10743,0.0202922833472959,0.5116129032258064,798,6.47,18.9,81,American College of Physicians
Cell Death and Differentiation,5.862,271,8.00533807829182,1.83626935783248,167,682,7762,4644425.0,5430,0.0226519337016574,0.1055718475073313,569,7.91,46.48,32,Springer Nature
Molecular Biology of the Cell,5.862,250,5.5829756795422,1.28887221392906,457,1390,24842,10852999.0,8456,0.0553453169347209,0.0345323741007194,1390,6.04,54.36,36,American Society for Cell Biology
Brain,5.837,391,9.45965770171149,3.13291959104562,344,960,16676,7185239.0,9282,0.0347985347985348,0.1197916666666666,820,9.19,48.48,147,Oxford University Press
Blood,5.834,540,8.69091874668083,2.36461216826327,1761,4763,64323,36360630.0,39697,0.0834068065596896,0.1864371194625236,3876,8.29,36.53,80,Elsevier B.V.
Political Analysis,5.803,89,4.09722222222222,4.39429491803108,31,82,1096,586622.0,388,0.0463917525773195,0.3414634146341463,71,3.27,35.35,27,Cambridge University Press
Circulation Research,5.77,402,8.54051172707889,2.22890195550673,351,1310,13220,9443842.0,9744,0.0370484400656814,0.1549618320610687,949,7.34,37.66,73,Lippincott Williams and Wilkins
Journal of Marketing,5.765,296,6.3125,5.10922183201843,62,150,4235,1225322.0,1169,0.0906757912745936,0.08,146,5.94,68.31,38,American Marketing Association
PLoS Genetics,5.762,282,9.15384615384615,2.11163222330359,474,774,25639,5573766.0,6819,0.0343158820941487,0.0645994832041343,751,8.33,54.09,21,Public Library of Science
American Journal of Respiratory and Critical Care Medicine,5.724,436,10.0032119914347,3.43655440409796,457,1491,14080,11059612.0,11947,0.0584247091319996,0.2676056338028169,951,7.91,30.81,33,American Thoracic Society
Journal of Applied Psychology,5.723,353,5.07471264367816,3.13772315566962,116,356,9608,2550241.0,2268,0.1018518518518518,0.0646067415730337,356,5.3,82.83,109,American Psychological Association
Current Biology,5.72,376,9.17940876656473,2.16309442295681,717,2164,17407,16492176.0,12134,0.0310697214438767,0.2597042513863216,1889,5.28,24.28,35,Cell Press
Nucleic Acids Research,5.669,675,6.77219820419022,1.96199356093526,1449,3300,59832,26616107.0,26934,0.1058513403133585,0.0772727272727272,3291,8.16,41.29,52,Oxford University Press
