Title,SJR,H index,IPP,SNIP,Total Docs. (2001),Total Docs. (3years),Total Refs.,Est. value (USD) (2001),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Journal of Economic Literature,12.131,189,8.63461538461539,14.0950219585925,21,52,1989,264691.0,503,0.0198807157057654,0.1538461538461538,52,9.24,94.71,32,American Economic Association
Current Opinion in Genetics and Development,11.803,203,11.9411764705882,2.23468369707126,101,299,5213,1580608.0,3636,0.0123762376237623,0.1070234113712374,277,12.65,51.61,35,Elsevier Ltd
EMBO Journal,11.787,441,11.9946131243879,2.32635184977414,701,2038,34252,10884446.0,26783,0.0382332076317066,0.0098135426889106,2038,12.3,48.86,44,Springer Science and Business Media Deutschland GmbH
Journal of Finance,11.722,370,4.33744855967078,4.67797235255308,80,244,3077,1261109.0,1121,0.1462979482604817,0.1024590163934426,243,3.86,38.46,80,Wiley-Blackwell Publishing Ltd
Annual Review of Biophysics,11.611,178,14.921568627451,3.89840997413622,19,52,2051,274131.0,843,0.0059311981020166,0.0192307692307692,51,15.71,107.95,17,Annual Reviews Inc.
Surface Science Reports,11.559,131,13.6875,7.58817614445408,10,33,4459,164933.0,494,0.0040485829959514,0.0303030303030303,33,14.23,445.9,45,Elsevier B.V.
Journal of Cell Biology,11.388,422,11.61926910299,2.21540410225374,528,1585,24767,8240789.0,20323,0.0666240220439895,0.0182965299684542,1549,12.46,46.91,71,Rockefeller University Press
Neuron,11.383,548,14.0616174582798,2.92153628025899,379,895,17223,5426383.0,12179,0.0584612858198538,0.0837988826815642,812,12.29,45.44,38,Cell Press
Trends in Biochemical Sciences,11.336,309,12.6387959866221,2.81167592194245,201,436,4884,2669324.0,5063,0.009678056488248,0.1834862385321101,350,11.55,24.3,50,Elsevier Ltd
"Clinical and Experimental Immunology, Supplement",11.222,23,19.46342094044756,6.578222884403834,0,1,0,4516.0,26,0.0,0.0,1,26.0,0.0,6,Wiley-Blackwell Publishing Ltd
Chemical Reviews,11.211,873,20.7777777777778,10.3892731046334,141,335,37719,2060468.0,7766,0.0083698171516868,0.0208955223880597,333,21.3,267.51,102,American Chemical Society
Science,10.987,1382,22.4897526501767,6.95156704287663,2416,7246,38260,37445438.0,77507,0.0154824725508663,0.422715981231024,4642,10.76,15.84,145,American Association for the Advancement of Science
Trends in Cell Biology,10.801,271,14.3485477178423,2.88121555911307,185,382,4292,2406170.0,4281,0.0095772015884139,0.3272251308900523,344,9.8,23.2,35,Elsevier Ltd
Journal of Experimental Medicine,10.608,503,13.8599508599509,2.7262629473834,331,1273,14839,5928136.0,19871,0.0416184389311056,0.0102120974076983,1222,14.94,44.83,128,Rockefeller University Press
Progress in Materials Science,10.409,255,10.7142857142857,12.4499185585546,18,14,1935,118546.0,167,0.0119760479041916,0.0714285714285714,14,12.89,107.5,56,Elsevier Ltd
MMWR Recommendations and Reports,10.335,155,18.906521776426356,6.248280265090707,24,56,47,303004.0,952,0.0,0.0357142857142857,56,14.2,1.96,35,Centers for Disease Control and Prevention (CDC)
Annual Review of Plant Biology,10.315,307,17.7428571428571,8.03697593844347,29,71,374,375263.0,1360,0.0,0.0422535211267605,71,18.45,12.9,29,Annual Reviews Inc.
Nature,9.874,1442,21.8257756563246,6.77477737019589,2625,8203,35667,41985566.0,82883,0.0167947588769711,0.4611727416798732,5539,10.15,13.59,157,Nature Research
Administrative Science Quarterly,9.762,218,4.58666666666667,4.18767576775656,22,75,1861,360750.0,398,0.0979899497487437,0.0533333333333333,75,5.16,84.59,47,Johnson School at Cornell University
Reports on Progress in Physics,9.267,259,11.0555555555556,6.43122940494177,34,90,6980,490034.0,1048,0.0057251908396946,0.1555555555555555,90,10.14,205.29,88,IOP Publishing Ltd.
Catalysis Reviews - Science and Engineering,9.22,118,9.5,7.13273136074467,16,26,1661,159453.0,278,0.0035971223021582,0.1153846153846153,26,10.0,103.81,57,Taylor &amp; Francis Group LLC
Journal of Financial Economics,9.216,331,3.28481012658228,3.03873253480011,61,160,2207,854110.0,547,0.1115173674588665,0.175,158,2.91,36.18,52,Elsevier B.V.
Brookings Papers on Economic Activity,9.127,99,4.61290322580645,5.21354516220354,9,31,532,158957.0,159,0.0251572327044025,0.2903225806451613,31,2.62,59.11,31,Brookings Institution Press
Ca-A Cancer Journal for Clinicians,9.125,223,25.1132075471698,14.4921773596387,35,100,1316,494751.0,1596,0.0037593984962406,0.4,72,19.05,37.6,76,John Wiley and Sons Inc
Nature Immunology,8.961,452,12.6133333333333,2.45143116198326,237,113,8340,1182232.0,1199,0.0683903252710592,0.1592920353982301,107,10.61,35.19,26,Nature Research
Molecular and Cellular Biology,8.631,361,8.9878197320341,1.63182003343911,783,2483,41911,12649548.0,24261,0.0738221837517002,0.0189287152637937,2482,9.73,53.53,45,Taylor and Francis Ltd.
New England Journal of Medicine,8.571,1231,22.7513725490196,10.6243463444324,1016,3454,17628,16123264.0,40770,0.0116752514103507,0.3960625361899247,1673,11.44,17.35,81,Massachussetts Medical Society
Advances in Theoretical and Mathematical Physics,8.341,85,9.81889763779528,2.98358060920097,35,127,1021,617775.0,1239,0.0225988700564971,0.3385826771653543,127,2.34,29.17,28,"International Press, Inc."
Plant Cell,8.011,412,10.2061657032755,2.49223375049665,217,567,10382,3048052.0,5798,0.0655398413245946,0.0687830687830687,541,10.01,47.84,37,American Society of Plant Biologists
Development (Cambridge),7.964,369,8.42044685172647,1.66267810761915,459,1481,25094,7501252.0,13522,0.1308977961839964,0.0182309250506414,1481,8.87,54.67,39,Company of Biologists Ltd
Nature Medicine,7.861,653,22.4767225325885,5.28865881376203,480,1544,7443,7337010.0,15908,0.0096178023635906,0.4177461139896373,993,10.16,15.51,31,Nature Research
Trends in Neurosciences,7.82,326,13.1354581673307,3.58042688479809,223,370,6532,2404995.0,4044,0.0165677546983184,0.2027027027027027,284,10.29,29.29,48,Elsevier Ltd
Nature Neuroscience,7.803,496,11.9446808510638,3.0691786260657,275,660,8111,3802461.0,6749,0.0337827826344643,0.1651515151515151,587,10.22,29.49,28,Nature Research
Endocrine Reviews,7.725,317,24.1860465116279,7.45807341894885,37,121,9637,576823.0,2333,0.0102871838834119,0.2809917355371901,120,20.24,260.46,46,The Endocrine Society
Current Opinion in Immunology,7.642,215,12.3297101449275,2.55223203526748,112,330,5447,1616719.0,3881,0.0195825818088121,0.1181818181818181,289,12.03,48.63,38,Elsevier Ltd
Annual Review of Microbiology,7.595,220,10.4558823529412,3.0921888218121,28,72,3643,365409.0,806,0.0024813895781637,0.0833333333333333,69,11.63,130.11,74,Annual Reviews Inc.
Journal of Political Economy,7.588,225,2.70547945205479,3.80757489536056,44,146,1511,744280.0,440,0.025,0.2191780821917808,146,2.25,34.34,48,University of Chicago Press
Reviews of Geophysics,7.382,207,7.91071428571429,4.67819677123935,18,56,2889,257393.0,488,0.0122950819672131,0.0535714285714285,56,8.39,160.5,63,John Wiley and Sons Inc
JAMA Psychiatry,7.293,417,11.3071895424837,4.77681998944092,163,472,5702,2238911.0,4580,0.0362445414847161,0.1567796610169491,327,9.24,34.98,13,American Medical Association
Proceedings of the National Academy of Sciences of the United States of America,7.189,896,10.0315664869131,2.46795083391746,2741,8218,103000,39657335.0,89873,0.0368520022698697,0.0435629106838646,7892,10.54,37.58,72,National Academy of Sciences
Accounts of Chemical Research,7.165,472,12.3803278688525,4.82895592824011,106,314,5686,1563158.0,4408,0.0086206896551724,0.0350318471337579,305,12.76,53.64,58,American Chemical Society
Academy of Management Review,7.139,320,5.41666666666667,4.67785791829224,28,132,2415,576253.0,849,0.0482921083627797,0.1287878787878787,132,4.27,86.25,43,Academy of Management
Journal of Clinical Investigation,7.095,558,11.9717647058824,3.07245037169214,450,1441,17192,6182539.0,18131,0.0201864210468258,0.0340041637751561,1302,12.53,38.2,81,American Society for Clinical Investigation
Trends in Genetics,6.925,253,8.05594405594406,1.82386328091335,229,464,5001,2775463.0,3412,0.018464243845252,0.3125,400,7.05,21.84,41,Elsevier Ltd
Current Opinion in Neurobiology,6.81,256,9.11347517730496,2.0128423494536,105,326,5794,1546990.0,2867,0.0198814091384722,0.1226993865030674,293,8.97,55.18,35,Elsevier Ltd
MMWR Surveillance Summaries,6.75,119,16.8311325909711,5.534245110779514,3,29,0,140948.0,293,0.0,0.0,29,10.67,0.0,22,Centers for Disease Control and Prevention (CDC)
Review of Financial Studies,6.75,250,1.87378640776699,2.04539212505765,38,103,1300,538500.0,201,0.0696517412935323,0.2912621359223301,103,2.03,34.21,30,Oxford University Press
Current Opinion in Structural Biology,6.715,223,9.30882352941176,2.24734575408056,108,318,4674,1484104.0,2812,0.0188477951635846,0.1132075471698113,278,8.89,43.28,35,Elsevier Ltd
Ecological Monographs,6.709,179,6.72602739726027,4.11076714441744,26,73,1826,347731.0,531,0.0131826741996233,0.0273972602739726,73,6.1,70.23,45,John Wiley &amp; Sons Inc.
Annual Review of Physical Chemistry,6.665,189,9.25396825396825,3.25462178788157,26,63,3808,328740.0,641,0.0109204368174727,0.0476190476190476,63,8.16,146.46,39,Annual Reviews Inc.
Nature Reviews Neuroscience,6.57,493,7.36,1.80021199494899,249,31,8926,1173001.0,252,0.1825396825396825,0.1935483870967742,31,8.13,35.85,26,Springer Nature
Nature Structural and Molecular Biology,6.543,310,9.38560411311054,2.36230294709551,271,783,6934,3886349.0,5828,0.0298558682223747,0.2005108556832694,722,7.62,25.59,23,Nature Research
Current Biology,6.524,376,7.29034749034749,1.32341645332145,624,1693,13902,8749945.0,11268,0.030795172168974,0.2197282929710572,1487,6.23,22.28,35,Cell Press
BioEssays,6.374,208,7.63350785340314,1.80905674678437,154,416,8058,2048324.0,3240,0.0126543209876543,0.1394230769230769,398,7.72,52.32,42,John Wiley &amp; Sons Inc.
Molecular Biology of the Cell,6.284,250,6.78132118451025,1.34075304771049,316,888,17069,4530867.0,6670,0.064767616191904,0.036036036036036,887,7.43,54.02,36,American Society for Cell Biology
Genome Research,6.272,338,7.51231527093596,2.10297763180041,231,483,8277,2660020.0,3961,0.0936632163595051,0.1097308488612836,453,7.78,35.83,35,Cold Spring Harbor Laboratory Press
Nature Reviews Molecular Cell Biology,6.123,531,6.92,1.40845890962659,235,67,7718,1092758.0,413,0.0460048426150121,0.6119402985074627,67,6.16,32.84,26,Nature Research
Review of Economic Studies,6.08,177,2.04210526315789,2.64769358162474,25,95,848,401109.0,212,0.0330188679245283,0.3263157894736842,95,2.31,33.92,93,Oxford University Press
Human Molecular Genetics,5.975,307,8.05823068309071,2.015408504742,331,898,14756,4444111.0,8272,0.0685444874274661,0.0267260579064587,895,9.52,44.58,34,Oxford University Press
Strategic Management Journal,5.95,351,3.38693467336683,2.72819181320721,61,204,4080,869757.0,827,0.1523579201934704,0.1519607843137254,200,3.52,66.89,46,John Wiley and Sons Ltd
Academy of Management Journal,5.927,396,4.13725490196078,3.28304122353296,74,156,4715,867359.0,734,0.0667574931880109,0.1153846153846153,156,3.93,63.72,50,Academy of Management
Physical Review Letters,5.884,723,7.22305678843746,3.29463961088204,4272,9009,97322,46724100.0,66128,0.1174691507379627,0.1172161172161172,8752,7.48,22.78,68,American Physical Society
Journal of Neuroscience,5.802,515,8.25804311774461,2.04774221912117,1087,3140,52188,15234511.0,27217,0.0873718631737517,0.0286624203821656,3134,8.1,48.01,45,Society for Neuroscience
Quarterly Reviews of Biophysics,5.772,111,7.72,2.44527802069961,7,26,2591,116039.0,219,0.0,0.0769230769230769,25,4.17,370.14,57,Cambridge University Press
Journal of the American Mathematical Society,5.749,116,2.3030303030303,3.86648214754118,26,100,1317,435982.0,235,0.0085106382978723,0.26,99,2.35,50.65,38,American Mathematical Society
American Journal of Human Genetics,5.7,339,8.38014981273408,2.83375127205343,317,1306,10754,5298963.0,11117,0.0776288567059458,0.0727411944869831,1078,8.58,33.92,76,Cell Press
IEEE/ACM Transactions on Networking,5.655,187,3.68932038834951,5.47286867545212,67,206,1691,869952.0,1267,0.0378847671665351,0.1941747572815534,206,5.75,25.24,32,Institute of Electrical and Electronics Engineers Inc.
Trends in Ecology and Evolution,5.596,396,5.37692307692308,2.62827890041587,203,476,4196,2475490.0,2057,0.0369470102090422,0.3172268907563025,352,3.93,20.67,40,Elsevier Ltd
Journal of Financial Markets,5.565,74,1.25,1.1243402129228,15,44,393,188133.0,56,0.1071428571428571,0.4772727272727273,44,0.9,26.2,28,Elsevier B.V.
Econometrica,5.562,231,2.34931506849315,3.55445027673218,62,145,1471,829748.0,387,0.041343669250646,0.2620689655172414,145,2.14,23.73,43,Wiley-Blackwell Publishing Ltd
Astrophysical Journal Letters,5.56,212,5.42857142857143,1.53168389364142,33,219,771,727983.0,1145,0.0034934497816593,0.3744292237442922,219,3.81,23.36,30,American Astronomical Society
Circulation,5.548,691,9.58691367757194,3.59606219666401,1374,3605,31769,17790240.0,32939,0.0696742463341327,0.1969486823855755,3041,8.54,23.12,76,Lippincott Williams and Wilkins
Journal of International Economics,5.542,171,2.16666666666667,3.3935409024694,64,157,1580,756840.0,375,0.1066666666666666,0.3630573248407643,156,2.05,24.69,55,Elsevier B.V.
Chemical Society Reviews,5.508,673,10.2325581395349,4.52656408849243,37,129,1595,537254.0,1496,0.0026737967914438,0.0775193798449612,129,9.19,43.11,54,Royal Society of Chemistry
Materials Science and Engineering R: Reports,5.502,182,17.45172776908769,5.391604547111172,16,37,4213,159519.0,314,0.0,0.0,37,8.0,263.31,33,Elsevier B.V.
Physics Reports,5.419,328,9.66929133858268,5.34138614795527,76,322,16507,1321920.0,2729,0.0120923415170392,0.2142857142857142,322,7.81,217.2,55,Elsevier B.V.
Trends in Immunology,5.365,265,10.6934673366834,2.90215791075726,215,428,5228,2339122.0,4073,0.0174318684016695,0.1518691588785046,278,9.36,24.32,31,Elsevier Ltd
American Political Science Review,5.253,215,2.82876712328767,3.73709034221469,50,150,2694,629276.0,436,0.0779816513761468,0.24,148,2.27,53.88,120,Cambridge University Press
IEEE Wireless Communications,5.216,198,4.39130434782609,7.36886844693208,50,124,599,557002.0,850,0.0188235294117647,0.1612903225806451,124,5.98,11.98,24,Institute of Electrical and Electronics Engineers Inc.
Systematic Biology,5.202,208,6.06666666666667,2.69592498907353,69,152,3756,753427.0,979,0.1552604698672114,0.1447368421052631,152,6.19,54.43,53,Oxford University Press
Structure,5.194,203,6.32897603485839,1.83641280047851,128,467,5706,2075730.0,3137,0.019445329933057,0.0492505353319057,459,6.91,44.58,33,Cell Press
Circulation Research,5.167,402,8.24154025670945,2.22542989506994,419,1055,15150,5289825.0,9204,0.0710560625814863,0.0654028436018957,932,8.26,36.16,73,Lippincott Williams and Wilkins
Clinical Microbiology Reviews,5.11,340,12.5714285714286,6.33411937569675,42,102,10650,504933.0,1422,0.0077355836849507,0.0392156862745098,100,11.79,253.57,37,American Society for Microbiology
International Organization,5.048,168,3.47058823529412,3.54888549437215,36,87,2521,417999.0,353,0.1614730878186968,0.1724137931034483,86,2.87,70.03,79,Cambridge University Press
Current Opinion in Plant Biology,4.991,242,7.875,1.98748871152784,82,242,3604,1075817.0,1847,0.0395235517054683,0.1157024793388429,220,7.58,43.95,28,Elsevier Ltd
Psychological Bulletin,4.969,379,7.99166666666667,6.32617559988137,41,124,6433,586943.0,1034,0.0280464216634429,0.1129032258064516,122,7.21,156.9,122,American Psychological Association
Progress in Neurobiology,4.966,264,10.126213592233,3.230463758588,63,208,15709,845248.0,2227,0.0161652447238437,0.0576923076923076,206,9.88,249.35,55,Elsevier Ltd
Journal of Climate,4.922,344,4.2241134751773,1.94601778551633,295,718,11753,3686977.0,3122,0.2796284433055733,0.1434540389972144,718,3.83,39.84,37,American Meteorological Society
Cybermetrics,4.911,15,4.33333333333333,4.22109104014547,2,6,64,34622.0,30,0.1333333333333333,0.0,6,5.0,32.0,16,Centro de Informacion y Documentacion Cientifica
Journal of Biological Chemistry,4.869,567,6.73605610025323,1.50277656889654,6456,15658,284961,78984412.0,115848,0.1628944824252468,0.041320730616937,15643,7.21,44.14,81,American Society for Biochemistry and Molecular Biology Inc.
Journal of Personality and Social Psychology,4.867,447,4.3298755186722,3.32289895631894,153,521,9527,2032132.0,2356,0.1430390492359932,0.1017274472168906,521,3.71,62.27,61,American Psychological Association
Journal of the Royal Statistical Society. Series B: Statistical Methodology,4.856,159,2.14285714285714,2.68342398879283,48,154,1471,695171.0,379,0.0817941952506596,0.2467532467532467,154,2.31,30.65,29,Oxford University Press
American Journal of Political Science,4.819,215,2.27564102564103,2.44299324365358,58,156,3180,720362.0,375,0.168,0.2564102564102564,156,2.15,54.83,32,Wiley-Blackwell Publishing Ltd
Frontiers in Neuroendocrinology,4.764,155,13.2571428571429,3.3843011749902,14,38,1818,169716.0,515,0.0077669902912621,0.0526315789473684,35,14.27,129.86,37,Academic Press Inc.
Journal of Engineering Education,4.663,131,0.734848484848485,3.33688104320515,96,158,1619,860102.0,297,0.1279461279461279,0.2911392405063291,158,1.91,16.86,42,Wiley-Blackwell
American Economic Review,4.6,380,2.21258134490239,2.99676853247269,167,467,3695,2171584.0,1115,0.0484304932735426,0.3361884368308351,461,2.28,22.13,50,American Economic Association
Psychological Review,4.572,249,6.81651376146789,4.48022993286813,36,111,3950,527495.0,798,0.0288220551378446,0.1171171171171171,110,5.95,109.72,132,American Psychological Association
Acta Mathematica,4.554,80,1.79166666666667,2.49566701713727,15,48,420,216725.0,82,0.024390243902439,0.3333333333333333,48,1.36,28.0,133,Springer Netherlands
Journal of Business,4.53,104,2.01694915254237,2.2807034123123,21,59,660,263286.0,128,0.0234375,0.2711864406779661,59,2.0,31.43,12,University of Chicago
Journal of Marketing,4.528,296,2.46927374301676,2.69834193907921,26,184,1685,650647.0,486,0.0720164609053498,0.5163043478260869,184,2.09,64.81,38,American Marketing Association
Inventiones Mathematicae,4.485,132,1.42307692307692,2.43803294659034,73,234,2118,1034725.0,348,0.0373563218390804,0.3717948717948718,234,1.38,29.01,60,Springer New York
Journal of Economic Perspectives,4.481,239,2.95541401273885,4.39210562364063,53,157,2235,726851.0,526,0.0095057034220532,0.286624203821656,157,2.61,42.17,33,American Economic Association
Nuclear Physics B,4.444,272,5.14025423728814,1.56896373836977,689,2358,31024,9820300.0,12083,0.1787635520979889,0.1988973706530958,2358,5.84,45.03,59,Elsevier B.V.
Cancer Research,4.432,510,8.15635395874917,2.00588492837136,1377,3054,53308,15390280.0,27486,0.0855344539038055,0.0435494433529797,3036,8.58,38.71,85,American Association for Cancer Research Inc.
Brain Research Reviews,4.431,216,8.78391959798995,2.64442678275707,85,209,10539,966404.0,1887,0.012718600953895,0.1004784688995215,207,8.72,123.99,33,Elsevier
Mass Spectrometry Reviews,4.429,144,8.2,4.05252436539693,19,35,1088,178608.0,304,0.0,0.1142857142857142,35,8.3,57.26,44,John Wiley &amp; Sons Inc.
Immunological Reviews,4.392,262,6.49175824175824,1.50586239086441,119,373,10211,1582376.0,2634,0.0170842824601366,0.0455764075067024,369,7.38,85.81,57,Wiley-Blackwell Publishing Ltd
Journal of Molecular Biology,4.37,302,5.31391941391941,1.47773733199177,911,2743,43682,12478827.0,15650,0.1074121405750798,0.0605176813707619,2732,5.88,47.95,67,Academic Press
Seminars in Immunology,4.36,153,6.00714285714286,1.19114949916871,45,170,2753,717278.0,970,0.0123711340206185,0.2117647058823529,153,4.93,61.18,37,Academic Press
Oncogene,4.359,380,6.472029399755,1.29378391555614,907,2490,46784,11523009.0,17309,0.0989080825004333,0.065863453815261,2471,6.76,51.58,39,Springer Nature
Climate Dynamics,4.327,196,4.09340659340659,1.52077834073509,78,183,3390,901918.0,811,0.1356350184956843,0.1530054644808743,183,4.51,43.46,40,Springer Verlag
FEMS Microbiology Reviews,4.315,261,7.51546391752577,3.0293460387064,26,103,4586,393833.0,793,0.008827238335435,0.116504854368932,99,7.31,176.38,36,Oxford University Press
Annals of Mathematics,4.302,145,1.65,2.83210520546909,41,160,1109,717496.0,271,0.033210332103321,0.26875,160,1.51,27.05,30,Department of Mathematics at Princeton University
Journal of Immunology,4.302,422,6.72406478981874,1.51581944430223,1814,5219,83985,23523552.0,38799,0.1486378514910178,0.0436865299865874,5214,7.29,46.3,81,American Association of Immunologists
Applied Physics Letters,4.281,486,3.7909186906019,2.24553529152579,2778,7577,43673,34723654.0,32832,0.1436098927875243,0.1876732215916589,7577,4.25,15.72,64,American Institute of Physics
Journal of High Energy Physics,4.275,266,5.89130434782609,1.47678705998872,609,1106,24232,6464807.0,6503,0.3739812394279563,0.3634719710669077,1106,5.84,39.79,29,Springer Verlag
Nature Reviews Genetics,4.264,439,4.68292682926829,1.3087601575389,149,54,7394,648133.0,254,0.0314960629921259,0.5185185185185185,54,4.7,49.62,26,Nature Research
Bulletin of the American Meteorological Society,4.254,244,4.30769230769231,3.24541603364012,81,252,3025,1146635.0,1170,0.0512820512820512,0.2738095238095238,250,3.86,37.35,54,American Meteorological Society
Trends in Pharmacological Sciences,4.24,252,9.11594202898551,2.74521855146208,202,350,4593,1966832.0,2823,0.0191285866099893,0.1857142857142857,283,8.2,22.74,47,Elsevier Ltd
Plant Journal,4.209,327,5.65466816647919,1.53499532589172,241,897,10440,3515301.0,5380,0.0689591078066914,0.0423634336677814,893,5.76,43.32,35,Wiley-Blackwell Publishing Ltd
Biochimica et Biophysica Acta - Reviews on Cancer,4.128,166,8.625,2.03639981376726,25,92,2259,397438.0,620,0.0048387096774193,0.3043478260869565,92,5.9,90.36,52,Elsevier B.V.
Journal of Clinical Oncology,4.111,646,8.84620786516854,3.94945268111019,650,1728,18740,7612608.0,16230,0.055083179297597,0.1533564814814814,1468,8.86,28.83,43,Lippincott Williams and Wilkins
Annals of Internal Medicine,4.11,445,9.26457399103139,4.2662467285761,494,1568,11221,6467280.0,8593,0.0218782730129174,0.4043367346938775,879,5.61,22.71,81,American College of Physicians
Genetics,4.1,283,4.38139204545455,1.36343266009964,466,1459,21419,6211579.0,6771,0.1122433909319155,0.119945167923235,1438,4.62,45.96,72,Oxford University Press
Organization Science,4.08,294,2.9618320610687,2.62723463487718,39,131,3176,545630.0,468,0.0576923076923076,0.1603053435114503,131,3.04,81.44,30,INFORMS Institute for Operations Research and the Management Sciences
Molecular Microbiology,4.07,277,5.71163454675232,1.48955318245986,498,1498,23489,6577075.0,9359,0.1151832460732984,0.0607476635514018,1417,6.01,47.17,39,John Wiley and Sons Inc
Annals of Statistics,4.069,202,1.65900383141762,2.50438511530036,67,261,1862,983693.0,485,0.1216494845360824,0.3716475095785441,261,1.48,27.79,29,Institute of Mathematical Statistics
Aldrichimica Acta,4.067,62,5.72222222222222,3.11254335844681,7,18,689,84845.0,125,0.0,0.0555555555555555,18,8.08,98.43,34,Aldrich
JAMA,4.062,794,8.720105544745266,2.607175397439728,1267,4227,18243,17090682.0,24507,0.0207695760394989,0.5150224745682517,2552,5.68,14.4,143,American Medical Association
Geometric and Functional Analysis,4.05,81,1.32231404958678,1.75253757732111,39,123,1079,519168.0,170,0.088235294117647,0.4471544715447154,123,1.54,27.67,35,Birkhauser Verlag Basel
Acta Numerica,4.044,91,3.1875,5.4493733115858,7,16,713,73385.0,62,0.0161290322580645,0.1875,16,3.2,101.86,33,Cambridge University Press
American Naturalist,4.044,236,4.29003021148036,1.98641307502297,106,376,5922,1548763.0,1671,0.0550568521843207,0.0930851063829787,340,4.24,55.87,55,University of Chicago
Ecology,4.044,345,4.10675675675676,2.31182915461731,277,764,17774,3439289.0,3303,0.0874962155616106,0.1178010471204188,752,3.83,64.17,52,Wiley-Blackwell
Annals of Neurology,4.04,340,7.42048517520216,2.56851721679686,294,927,7605,3937047.0,6734,0.0375705375705375,0.1132686084142394,745,7.01,25.87,49,John Wiley &amp; Sons Inc.
Bulletin of the American Mathematical Society,4.04,69,2.4375,4.08500931957836,9,40,150,166244.0,76,0.0,0.375,33,1.84,16.67,135,American Mathematical Society
Journal of the American College of Cardiology,4.039,512,5.97222222222222,2.7486057874617,693,1859,18926,8487708.0,11739,0.0645710878269017,0.1958041958041958,1551,5.78,27.31,43,Elsevier Inc.
Progress in Quantum Electronics,4.02,76,5.5,2.7181735052297,7,14,528,74988.0,88,0.034090909090909,0.2142857142857142,14,6.3,75.43,54,Elsevier Ltd
Seminars in Cell and Developmental Biology,3.977,175,4.80829015544041,1.06241524929712,62,212,3415,833015.0,1044,0.0076628352490421,0.160377358490566,211,4.96,55.08,33,Elsevier Ltd
Cerebral Cortex,3.968,287,6.32113821138211,1.87850758967896,111,271,6873,1329645.0,1741,0.0511200459506031,0.092250922509225,269,6.39,61.92,35,Oxford University Press
Journal of Consumer Research,3.943,234,3.12790697674419,3.30864644972026,46,86,2114,452153.0,290,0.2586206896551724,0.1627906976744186,86,2.05,45.96,33,Oxford University Press
Journal of the National Cancer Institute,3.925,394,12.7441860465116,4.2504929340547,442,1331,8351,5648438.0,8627,0.0249217572736756,0.3764087152516904,866,6.09,18.89,86,Oxford University Press
