Title,SJR,H index,IPP,SNIP,Total Docs. (2014),Total Docs. (3years),Total Refs.,Est. value (USD) (2014),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Journal of Political Economy,16.896,225,4.9010989010989,5.17541219131509,33,95,1471,878304.0,516,0.0155038759689922,0.1368421052631579,92,3.92,44.58,48,University of Chicago Press
Nature Biotechnology,16.609,531,24.315649867374,5.23919029742041,340,1002,6000,9067958.0,13288,0.0148254063816977,0.344311377245509,513,12.69,17.65,37,Nature Research
Immunity,16.417,475,20.7616161616162,4.0055735300035,216,675,9354,6070193.0,11558,0.0315798581069389,0.1585185185185185,667,17.46,43.31,32,Cell Press
National Vital Statistics Reports,16.326,120,38.3333333333333,31.1543798892572,7,30,41,231125.0,1316,0.0022796352583586,0.0666666666666666,30,40.91,5.86,27,"Public Health Services, US Dept of Health and Human Services"
New England Journal of Medicine,16.259,1231,35.2083075015499,12.8715362697315,1551,4617,16658,42167505.0,75310,0.0085911565529146,0.4095733160060645,2158,16.19,10.74,81,Massachussetts Medical Society
Nature Cell Biology,16.142,420,16.0362595419847,3.31413459461209,151,600,7029,5200012.0,9548,0.0097402597402597,0.1333333333333333,541,15.04,46.55,27,Nature Research
Nature Methods,15.458,408,18.0650095602294,4.66865759672927,350,996,7013,8529485.0,15094,0.0164303696833178,0.3483935742971887,581,15.72,20.04,22,Nature Research
Annual Review of Condensed Matter Physics,15.296,96,17.0666666666667,5.34128609857374,16,31,1951,264327.0,540,0.0129629629629629,0.064516129032258,30,15.72,121.94,15,Annual Reviews Inc.
Nature Physics,15.166,349,17.6123711340206,5.70817346232047,250,784,5292,7297912.0,9344,0.0142337328767123,0.3227040816326531,568,11.36,21.17,21,Nature Publishing Group
Nature Reviews Neuroscience,15.024,493,22.1590909090909,5.65934745840802,144,548,9331,4505942.0,6767,0.0053199349785724,0.5894160583941606,273,11.77,64.8,26,Springer Nature
Nature Materials,14.956,583,31.1871227364185,8.81448219533485,228,830,6943,7313296.0,18232,0.0081175954365949,0.2566265060240963,681,19.17,30.45,24,Nature Publishing Group
Cancer Cell,14.883,416,23.2930513595166,4.61215133347019,182,496,7079,4594951.0,8905,0.0196518809657495,0.1129032258064516,494,16.7,38.9,24,Cell Press
Genome Research,14.817,338,14.4198113207547,2.90577228677837,185,638,10671,5395505.0,10084,0.0260809202697342,0.0156739811912225,635,15.82,57.68,35,Cold Spring Harbor Laboratory Press
Nature Immunology,14.632,452,19.737668161435,3.96712267415499,179,766,7459,6396372.0,10136,0.0218034727703235,0.3563968668407311,605,10.72,41.67,26,Nature Research
Nature Photonics,14.588,404,26.0395061728395,9.81802118739309,227,677,6681,6119274.0,13359,0.0189385433041395,0.311669128508124,501,21.89,29.43,19,Nature Publishing Group
Academy of Management Annals,14.396,119,12.5142857142857,7.50062711076696,12,35,2671,231394.0,595,0.0235294117647058,0.0285714285714285,35,13.58,222.58,16,Academy of Management
Annual Review of Pathology: Mechanisms of Disease,14.076,156,22.8245614035088,6.23144072743504,15,57,2223,459178.0,1485,0.0013468013468013,0.0350877192982456,57,20.86,148.2,19,Annual Reviews Inc.
Cell Stem Cell,13.903,316,20.1070336391437,3.93206750694907,191,569,7291,5173724.0,8363,0.0410139901949061,0.1862917398945518,495,14.37,38.17,19,Cell Press
Academy of Management Review,13.684,320,9.04716981132075,5.49030554004902,32,115,3050,903696.0,1356,0.0309734513274336,0.0347826086956521,106,9.04,95.31,43,Academy of Management
The Lancet,13.683,936,6.512708966757216,3.075696262192409,1690,5174,23844,43438983.0,39924,0.0175583608856827,0.5216466950135292,1335,7.49,14.11,203,Elsevier B.V.
The Lancet Oncology,13.6,432,10.774874157574132,3.7615961232096775,496,1130,9311,9953842.0,13371,0.0169770398623887,0.3761061946902654,424,11.6,18.77,26,Elsevier Ltd
Chemical Society Reviews,13.552,673,31.972027972028,7.46867117948828,393,1185,55509,10140716.0,40655,0.0137744434878858,0.030379746835443,1182,33.33,141.24,54,Royal Society of Chemistry
Journal of Economic Literature,13.54,189,8.92647058823529,9.60042938511466,20,69,2313,599224.0,784,0.0153061224489795,0.0869565217391304,69,8.0,115.65,32,American Economic Association
Review of Financial Studies,13.305,250,4.87108013937282,3.66066327703581,93,290,4581,2763205.0,1537,0.0689655172413793,0.1103448275862069,289,3.96,49.26,30,Oxford University Press
Review of Economic Studies,13.241,177,3.67204301075269,3.443680647824,40,185,1803,1498732.0,751,0.0159786950732356,0.2,185,3.95,45.08,93,Oxford University Press
Molecular Cell,12.999,459,13.7832402234637,2.73372214702242,363,1086,16303,9954419.0,13714,0.0284380924602595,0.1022099447513812,1079,12.34,44.91,29,Cell Press
Annual Review of Plant Biology,12.897,307,23.0120481927711,6.2452070284048,29,83,4444,775804.0,2156,0.011595547309833,0.0120481927710843,83,25.78,153.24,29,Annual Reviews Inc.
Nature Reviews Microbiology,12.766,393,20.1626016260163,5.19225624276174,154,521,7995,4333571.0,5878,0.0078257910854031,0.5047984644913628,261,11.1,51.92,23,Nature Research
Journal of Financial Economics,12.755,331,5.90314769975787,4.84244069179359,102,416,4772,3270219.0,2696,0.0522997032640949,0.0889423076923077,413,5.5,46.78,52,Elsevier B.V.
Nature Neuroscience,12.629,496,14.3017902813299,3.47558185693233,287,875,12729,7554257.0,12707,0.0230581569213819,0.1234285714285714,830,14.16,44.35,28,Nature Research
The Lancet Infectious Diseases,12.609,304,5.616268445825825,3.0297942390100503,331,799,7908,6609629.0,6133,0.0241317462905592,0.3954943679599499,229,7.67,23.89,25,Elsevier Ltd
Neuron,12.57,548,15.8135755258126,3.63830718221709,510,1304,29849,11578781.0,19071,0.0411095380420533,0.0973926380368098,1300,13.22,58.53,38,Cell Press
Annual Review of Psychology,12.557,298,26.0461538461538,12.9338797302614,27,68,4500,626897.0,2010,0.0034825870646766,0.0441176470588235,65,26.2,166.67,74,Annual Reviews Inc.
American Economic Review,12.172,380,4.46054519368723,4.08312703841745,271,739,7502,6374117.0,3657,0.0410172272354388,0.2165087956698241,723,4.2,27.68,50,American Economic Association
Science,12.052,1382,28.1509501613482,8.02881647459442,2040,6288,35471,56486563.0,97303,0.0091466861247854,0.294529262086514,4866,14.72,17.39,145,American Association for the Advancement of Science
Genes and Development,12.005,489,11.8492957746479,2.39650299828958,228,711,13593,6461677.0,9398,0.018408171951479,0.0421940928270042,709,11.61,59.62,39,Cold Spring Harbor Laboratory Press
Living Reviews in Relativity,11.825,101,22.5714285714286,9.2575812411953,7,28,3179,216266.0,645,0.0124031007751937,0.0,28,21.4,454.14,28,Springer International Publishing AG
Journal of Experimental Medicine,11.788,503,13.0016420361248,2.76831225363234,222,632,9603,5870702.0,9075,0.0144352617079889,0.0174050632911392,622,13.47,43.26,128,Rockefeller University Press
Progress in Materials Science,11.62,255,29.9718309859155,14.9443304876636,23,73,7742,563012.0,2363,0.0055014811680067,0.0547945205479452,71,30.53,336.61,56,Elsevier Ltd
The Lancet Neurology,11.51,379,8.765358124601377,3.423583960194437,247,679,8802,6014085.0,7561,0.0174580081999735,0.3829160530191458,264,10.48,35.64,24,Elsevier Ltd
Cell Metabolism,11.462,368,16.9372093023256,3.55835449363923,235,582,10909,4968647.0,8483,0.0317104797830956,0.1013745704467354,572,14.61,46.42,21,Cell Press
Annual Review of Biophysics,11.451,178,15.4027777777778,4.0530487049555,20,75,2310,648493.0,1213,0.0,0.04,73,16.21,115.5,17,Annual Reviews Inc.
Trends in Cognitive Sciences,11.326,375,23.1588235294118,6.58520253960864,113,331,5999,2754224.0,4917,0.0156599552572706,0.1873111782477341,234,11.95,53.09,29,Elsevier Ltd
Academy of Management Journal,11.22,396,7.68844221105528,4.25788275934056,78,204,7469,1786724.0,1961,0.0453850076491585,0.034313725490196,200,8.31,95.76,50,Academy of Management
Accounts of Chemical Research,11.073,472,22.5522388059701,4.89261378984224,359,625,20082,5935368.0,15223,0.0071602180910464,0.0112,608,22.57,55.94,58,American Chemical Society
American Economic Journal: Applied Economics,10.88,117,4.39823008849558,3.66601638728527,40,114,1700,972494.0,593,0.0252951096121416,0.087719298245614,113,4.01,42.5,16,American Economic Association
Physics Reports,10.854,328,23.7380952380952,11.081409855032,47,125,13766,1077651.0,3239,0.005557270762581,0.032,125,22.99,292.89,55,Elsevier B.V.
Nature Chemistry,10.562,308,18.8861283643892,4.42063976730649,218,676,6402,5669195.0,10049,0.0098517265399542,0.1863905325443787,559,14.78,29.37,17,Nature Publishing Group
Advances in Physics,10.504,127,21.5,9.86381060369433,4,26,1559,224393.0,529,0.0018903591682419,0.1923076923076923,22,20.62,389.75,72,Taylor and Francis Ltd.
American Economic Journal: Macroeconomics,10.437,88,4.50549450549451,4.04788484988467,31,91,1351,851380.0,463,0.0237580993520518,0.1318681318681318,91,4.8,43.58,16,American Economic Association
Trends in Ecology and Evolution,10.425,396,15.6805555555556,4.99306434989862,107,386,6169,3083228.0,4186,0.020066889632107,0.155440414507772,234,10.69,57.65,40,Elsevier Ltd
Reports on Progress in Physics,10.39,259,17.0989010989011,6.53859000563828,57,182,11627,1443042.0,3364,0.0044589774078478,0.0439560439560439,181,19.27,203.98,88,IOP Publishing Ltd.
Microbiology and Molecular Biology Reviews,10.247,287,16.2857142857143,5.11230181286304,23,77,6495,638682.0,1423,0.0042164441321152,0.0,77,16.27,282.39,28,American Society for Microbiology
Molecular Systems Biology,10.188,178,13.2382978723404,3.49217319567908,55,253,3665,2080234.0,3477,0.0146678170836928,0.067193675889328,244,10.91,66.64,21,Springer Science and Business Media Deutschland GmbH
Nature Structural and Molecular Biology,10.155,310,10.8701298701299,2.35483742421993,176,756,8345,6257983.0,7600,0.0161842105263157,0.1825396825396825,729,10.15,47.41,23,Nature Research
Nature Medicine,10.146,653,20.2234636871508,4.73259552176055,347,1410,8863,11410346.0,17251,0.0058547330589531,0.3446808510638298,1087,12.51,25.54,31,Nature Research
Journal of Economic Perspectives,10.126,239,7.2520325203252,7.20158100492049,52,141,2041,1206082.0,1153,0.0112749349522983,0.1773049645390071,133,7.58,39.25,33,American Economic Association
American Political Science Review,10.112,215,5.52205882352941,5.04896557599565,54,146,3346,1221943.0,925,0.0324324324324324,0.184931506849315,139,5.12,61.96,120,Cambridge University Press
Journal of the American College of Cardiology,9.915,512,14.2321552321552,4.99896577033569,1044,2856,27647,24194533.0,25352,0.066306405806248,0.3130252100840336,1698,8.79,26.48,43,Elsevier Inc.
Trends in Neurosciences,9.724,326,13.8606965174129,3.46176336972782,82,218,7537,1850783.0,3280,0.0076219512195121,0.0458715596330275,208,13.97,91.91,48,Elsevier Ltd
American Economic Journal: Economic Policy,9.716,97,3.71296296296296,3.38019583757625,44,109,2026,868511.0,457,0.0218818380743982,0.146788990825688,109,3.59,46.05,16,American Economic Association
Trends in Cell Biology,9.598,271,12.1965065502183,2.69496570847344,93,247,7510,2186578.0,3226,0.0061996280223186,0.0364372469635627,234,12.32,80.75,35,Elsevier Ltd
Journal of Clinical Investigation,9.553,558,13.1547256097561,3.10542625618867,523,1473,26784,12245956.0,19031,0.0123482738689506,0.1018329938900203,1280,12.1,51.21,81,American Society for Clinical Investigation
Trends in Biochemical Sciences,9.428,309,12.180487804878,2.74381775135336,75,223,5016,1962056.0,2801,0.0024991074616208,0.0807174887892376,210,10.88,66.88,50,Elsevier Ltd
Annals of Mathematics,9.389,145,3.44444444444444,4.35346412290005,45,207,1570,1670324.0,837,0.015531660692951,0.1497584541062802,207,4.04,34.89,30,Department of Mathematics at Princeton University
Nature Reviews Drug Discovery,9.338,412,26.2631578947368,7.06674173470159,227,655,8790,5380668.0,6589,0.0103202306875094,0.4488549618320611,297,9.38,38.72,24,Nature Research
Science Translational Medicine,9.259,303,14.9183673469388,3.42251361365486,527,1440,11875,11231729.0,11528,0.0100624566273421,0.50625,705,7.88,22.53,17,American Association for the Advancement of Science
Organization Science,9.247,294,5.48639455782313,3.20856854584489,95,299,8644,2258616.0,2152,0.0627323420074349,0.0969899665551839,295,5.34,90.99,30,INFORMS Institute for Operations Research and the Management Sciences
"Vital and health statistics. Series 10, Data from the National Health Survey",9.199,42,30.5,22.8639364794604,4,8,55,77541.0,218,0.0275229357798165,0.0,8,29.17,13.75,41,"U. S. Department of Health, Education and Welfare, Public Health Service, Health Resources Administration, National Center for Health Statistics"
Political Analysis,9.166,89,4.97647058823529,3.83562314055314,30,92,1285,680446.0,500,0.028,0.217391304347826,85,5.81,42.83,27,Cambridge University Press
Pharmacological Reviews,9.152,264,19.8666666666667,5.61817381158389,26,105,12841,781868.0,2373,0.0054782975136957,0.0095238095238095,105,19.35,493.88,76,Elsevier Inc.
Journal of the European Economic Association,9.062,125,4.17006802721088,3.8519391612804,56,154,2216,1285943.0,721,0.0124826629680998,0.1753246753246753,147,4.16,39.57,23,Wiley-Blackwell
Molecular Biology and Evolution,9.022,256,15.0686746987952,6.78708514546591,314,839,16790,6572161.0,13003,0.0275321079750826,0.0822407628128724,823,9.47,53.47,43,Oxford University Press
Systematic Biology,9.003,208,13.2198952879581,4.6688312351196,73,207,4861,1639730.0,2699,0.0589107076695072,0.0676328502415458,192,14.81,66.59,53,Oxford University Press
Annual Review of Microbiology,8.991,220,12.8255813953488,3.54839804773754,26,87,3202,721108.0,1252,0.0031948881789137,0.0344827586206896,86,13.43,123.15,74,Annual Reviews Inc.
Clinical Microbiology Reviews,8.939,340,19.875,8.33396302141849,39,96,11625,832958.0,2245,0.0142538975501113,0.0,88,21.48,298.08,37,American Society for Microbiology
Progress in Polymer Science,8.935,346,28.6134969325153,11.0600860655476,69,165,16218,1440209.0,5336,0.0164917541229385,0.0,164,29.31,235.04,51,Elsevier Ltd
Aldrichimica Acta,8.866,62,15.7222222222222,3.58828585578323,9,21,594,176181.0,299,0.0,0.1428571428571428,18,13.6,66.0,34,Aldrich
American Journal of Human Genetics,8.801,339,11.6605351170569,3.15068568488741,165,682,6704,5202859.0,7886,0.033857468932285,0.1187683284457478,598,10.87,40.63,76,Cell Press
Journal of Cell Biology,8.643,422,9.16059957173448,2.14085830139534,311,1096,16133,9089270.0,9661,0.0315702308249663,0.1797445255474452,946,8.2,51.87,71,Rockefeller University Press
Ecology Letters,8.572,330,11.4016227180527,3.61375498164483,164,501,8870,4028488.0,6166,0.029030165423289,0.0199600798403193,492,11.06,54.09,28,Wiley-Blackwell Publishing Ltd
Genome Biology,8.497,319,10.2997762863535,2.23760024632943,278,645,8918,5444874.0,6197,0.0188801032757786,0.1906976744186046,558,8.94,32.08,26,BioMed Central Ltd
Trends in Genetics,8.445,253,10.064039408867,2.21707533409791,67,232,5392,1835481.0,2394,0.0112781954887218,0.0603448275862069,210,9.49,80.48,41,Elsevier Ltd
Cell Reports,8.415,246,7.84937238493724,1.84609292329288,677,721,30809,5685063.0,6370,0.0226059654631083,0.0277392510402219,720,8.83,45.51,14,Elsevier B.V.
Advances in Optics and Photonics,8.369,91,15.12,10.0512227822982,9,26,1351,234749.0,473,0.0021141649048625,0.0769230769230769,25,12.42,150.11,16,Optica Publishing Group (formerly OSA)
Annual Review of Marine Science,8.365,133,15.5846153846154,5.40138924425249,18,69,2558,528774.0,1130,0.0097345132743362,0.0869565217391304,65,15.83,142.11,17,Annual Reviews Inc.
Journal of Clinical Oncology,8.324,646,13.4104656745079,4.43272931967648,824,3219,23329,26070346.0,34413,0.0308604306512073,0.2593973283628456,2141,10.54,28.31,43,Lippincott Williams and Wilkins
Reviews of Geophysics,8.297,207,12.6964285714286,4.88854245768156,21,56,4880,468521.0,827,0.0145102781136638,0.0,56,15.56,232.38,63,John Wiley and Sons Inc
EMBO Journal,8.272,441,8.5212389380531,1.8464054499556,256,1116,12706,8600164.0,10451,0.0107166778298727,0.1030465949820788,1107,9.02,49.63,44,Springer Science and Business Media Deutschland GmbH
Nano Letters,8.268,569,13.4208787578461,3.41243575332233,1088,2995,43588,24823878.0,46019,0.0528042764944914,0.0163606010016694,2993,14.67,40.06,25,American Chemical Society
Perspectives on Psychological Science,8.219,196,11.6421052631579,5.81238048961852,58,199,4055,1459973.0,2635,0.0307400379506641,0.135678391959799,196,10.41,69.91,20,SAGE Publications Ltd
Cell Host and Microbe,8.156,255,12.1107784431138,2.42735670551243,184,459,7239,3739341.0,4723,0.0258310395934787,0.1568627450980392,451,10.23,39.34,19,Cell Press
Physical Review X,8.101,198,9.43421052631579,3.01511106416725,272,158,14058,1896158.0,1546,0.0452781371280724,0.0759493670886076,154,9.94,51.68,15,American Physical Society
Trends in Immunology,8.096,265,11.5,2.61026571649662,85,237,6247,1851352.0,3003,0.0066600066600066,0.0126582278481012,234,11.94,73.49,31,Elsevier Ltd
"Astrophysical Journal, Supplement Series",8.035,286,12.2277992277992,3.51694207943121,157,516,12379,3944781.0,6419,0.0392584514721919,0.0930232558139534,515,12.02,78.85,40,American Astronomical Society
Journal of Marketing,8.025,296,6.56862745098039,4.15438212803509,48,157,3637,1214654.0,1265,0.0679841897233201,0.0636942675159235,153,6.53,75.77,38,American Marketing Association
Journal of Management,7.939,296,8.60326086956522,5.49514575088779,73,196,7624,1544777.0,2066,0.0333978702807357,0.0918367346938775,182,7.64,104.44,51,SAGE Publications Inc.
Immunological Reviews,7.889,262,11.2197452229299,2.65237778489613,99,325,13866,2676274.0,4088,0.009784735812133,0.04,315,11.02,140.06,57,Wiley-Blackwell Publishing Ltd
eLife,7.888,225,6.67964071856287,1.63527089313322,647,354,23091,4564494.0,2429,0.0255249073692877,0.2485875706214689,332,6.86,35.69,14,eLife Sciences Publications Ltd
Administrative Science Quarterly,7.887,218,4.39622641509434,2.75748963785029,22,60,1707,479762.0,293,0.0273037542662116,0.1833333333333333,53,3.76,77.59,47,Johnson School at Cornell University
JAMA Psychiatry,7.861,417,13.9305912596401,4.45529717911876,209,472,6541,4024034.0,6443,0.0183144497904702,0.1334745762711864,410,12.25,31.3,13,American Medical Association
Annual Review of Entomology,7.805,239,15.6233766233766,7.45614585292306,28,79,3491,647412.0,1339,0.005227781926811,0.0632911392405063,78,15.25,124.68,61,Annual Reviews Inc.
Energy and Environmental Science,7.769,466,17.5565031982942,3.99210188341352,370,1421,27301,9085109.0,29576,0.0351298350013524,0.0175932441942294,1405,20.96,73.79,18,Royal Society of Chemistry
Personnel Psychology,7.754,175,6.86842105263158,4.02088973293013,26,78,2428,615315.0,654,0.0244648318042813,0.0897435897435897,75,5.29,93.38,78,Wiley-Blackwell
Endocrine Reviews,7.749,317,19.4102564102564,5.9292563025155,27,86,9231,707801.0,1733,0.0098095787651471,0.1046511627906976,85,21.0,341.89,46,The Endocrine Society
Advanced Materials,7.747,675,15.5299882399059,3.80306420694034,957,2570,52790,20782236.0,46556,0.0510138328035054,0.0245136186770428,2540,17.61,55.16,37,Wiley-Blackwell
American Journal of Political Science,7.745,215,3.89119170984456,3.35676983735841,68,196,4374,1538363.0,917,0.0523446019629225,0.0918367346938775,193,4.15,64.32,32,Wiley-Blackwell Publishing Ltd
Living Reviews in Solar Physics,7.724,74,16.9411764705882,6.49002522843182,4,17,1500,126230.0,290,0.0172413793103448,0.0,17,15.91,375.0,21,Springer International Publishing AG
Circulation,7.718,691,12.4718026183283,4.65095995860444,882,3015,29090,23507003.0,29760,0.0326612903225806,0.3008291873963515,2053,9.29,32.98,76,Lippincott Williams and Wilkins
Surface Science Reports,7.691,131,21.92,7.98095318939296,10,25,2332,222402.0,579,0.003454231433506,0.0,25,15.53,233.2,45,Elsevier B.V.
Brookings Papers on Economic Activity,7.677,99,3.83018867924528,3.61319350080449,27,87,662,731684.0,263,0.0418250950570342,0.5977011494252874,56,2.23,24.52,31,Brookings Institution Press
Psychological Bulletin,7.645,379,14.2962962962963,7.60028792011244,62,172,10413,1413160.0,2347,0.0097997443544951,0.1220930232558139,135,11.84,167.95,122,American Psychological Association
Annual Review of Physical Chemistry,7.624,189,16.2873563218391,4.6148382036265,27,89,3181,674094.0,1551,0.0045132172791747,0.0449438202247191,87,17.64,117.81,39,Annual Reviews Inc.
Strategic Management Journal,7.555,351,4.8130081300813,3.23246012014278,122,246,8086,2111713.0,1460,0.0650684931506849,0.0691056910569105,246,4.82,66.28,46,John Wiley and Sons Ltd
Developmental Cell,7.471,306,10.016157989228,2.33048672770565,300,763,12387,6505942.0,6412,0.0204304429195258,0.1900393184796854,744,8.06,41.29,25,Cell Press
Annual Review of Medicine,7.465,182,14.3267326732673,4.14906575131949,31,101,2473,778324.0,1706,0.0011723329425556,0.0198019801980198,101,16.01,79.77,75,Annual Reviews Inc.
Progress in Energy and Combustion Science,7.426,243,22.1333333333333,11.80135908559,17,74,3765,527108.0,1879,0.0111761575306013,0.0,74,25.27,221.47,51,Elsevier B.V.
Journal of Applied Psychology,7.373,353,6.35887096774194,3.72123157754333,79,246,7014,1919904.0,1962,0.0657492354740061,0.040650406504065,243,6.25,88.78,109,American Psychological Association
Current Opinion in Cell Biology,7.338,284,8.67774086378738,1.91534807011999,100,323,6435,2787735.0,3013,0.0162628609359442,0.0619195046439628,301,8.63,64.35,37,Elsevier Ltd
Journal of the American Mathematical Society,7.212,116,2.92233009708738,3.11243766693522,19,104,833,761907.0,356,0.0028089887640449,0.1346153846153846,104,2.91,43.84,38,American Mathematical Society
FEMS Microbiology Reviews,7.192,261,13.6592592592593,4.06618284595067,48,145,10810,1141352.0,2145,0.0149184149184149,0.0620689655172413,136,14.0,225.21,36,Oxford University Press
Nature Chemical Biology,7.184,272,11.5924050632911,2.74153371695706,194,565,6620,4522714.0,5429,0.0119727389942899,0.2460176991150442,466,9.71,34.12,21,Nature Research
Nano Today,7.152,190,17.2892561983471,4.42524653435964,68,192,5667,1542194.0,2426,0.0086562242374278,0.3489583333333333,121,9.81,83.34,21,Elsevier B.V.
Journal of Operations Management,7.143,228,7.53846153846154,4.10038433139347,36,138,3153,973557.0,1155,0.0822510822510822,0.0869565217391304,130,5.74,87.58,45,John Wiley &amp; Sons Inc.
Nature Protocols,7.129,320,9.66800804828974,2.57889599764119,202,510,8529,4193245.0,5541,0.0149792456235336,0.0333333333333333,510,10.76,42.22,20,Springer Nature
Publications Mathematiques de l'Institut des Hautes Etudes Scientifiques,7.083,52,3.20833333333333,5.13575919311445,8,24,424,181030.0,87,0.0,0.0416666666666666,24,3.35,53.0,63,Springer Verlag
Personality and Social Psychology Review,7.082,194,10.4909090909091,5.77395655117549,20,55,3038,485408.0,689,0.0058055152394775,0.0545454545454545,55,9.77,151.9,29,SAGE Publications Inc.
Light: Science and Applications,7.049,174,14.6666666666667,8.85138329931422,56,58,2497,435151.0,943,0.0201484623541887,0.0344827586206896,56,16.26,44.59,14,Nature Publishing Group
European Urology,7.026,274,12.7269736842105,5.14419806084513,547,1535,10117,11500463.0,9483,0.0788779921965622,0.450814332247557,627,5.8,18.5,51,Elsevier B.V.
PLoS Genetics,7.009,282,7.81669776119403,1.76072199720143,800,2150,51400,16472126.0,18378,0.0414626183480248,0.0460465116279069,2138,7.82,64.25,21,Public Library of Science
Nature Climate Change,6.956,296,12.9944289693593,4.07174189017446,307,713,7324,3840243.0,6094,0.0413521496553987,0.3225806451612903,431,9.51,23.86,15,Nature Research
Molecular Psychiatry,6.937,261,11.4028169014085,2.64377762052836,203,494,9608,3920634.0,5210,0.0324376199616122,0.0850202429149797,366,10.46,47.33,30,Springer Nature
Cold Spring Harbor Perspectives in Biology,6.922,251,7.43377688265377,3.0203770264806997,115,494,13868,3644647.0,5273,0.0155509197800113,0.1558704453441295,492,9.33,120.59,17,Cold Spring Harbor Laboratory Press
Inventiones Mathematicae,6.903,132,2.52,3.31911653028501,54,171,2092,1344393.0,502,0.0159362549800796,0.1578947368421052,171,2.75,38.74,60,Springer New York
Proceedings of the National Academy of Sciences of the United States of America,6.898,896,9.92595534374724,2.70548068570965,3990,12379,163710,97149617.0,125476,0.0260129427141445,0.0702803134340415,11179,9.54,41.03,72,National Academy of Sciences
Annual Review of Genomics and Human Genetics,6.823,134,9.296875,2.23714355918069,22,64,2958,529942.0,716,0.0055865921787709,0.015625,64,10.91,134.45,25,Annual Reviews Inc.
PLoS Biology,6.814,316,8.77379095163807,2.32002413298479,265,779,12314,6504729.0,6347,0.0086655112651646,0.2092426187419769,750,7.07,46.47,23,Public Library of Science
