Title,SJR,H index,IPP,SNIP,Total Docs. (2017),Total Docs. (3years),Total Refs.,Est. value (USD) (2017),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
"Vital and health statistics. Series 10, Data from the National Health Survey",20.768,42,25.6666666666667,26.9521925669436,0,4,0,30705.0,151,0.0,0.0,4,0.0,0.0,41,"U. S. Department of Health, Education and Welfare, Public Health Service, Health Resources Administration, National Center for Health Statistics"
Nature Nanotechnology,20.612,444,37.7963800904977,8.32587603407248,245,711,7392,6764369.0,19394,0.0106218418067443,0.1856540084388185,560,24.97,30.17,20,Nature Publishing Group
Nature Methods,19.939,408,19.8970873786408,4.78313038680162,271,1018,6004,9196094.0,13998,0.0158594084869267,0.3388998035363458,590,11.69,22.15,22,Nature Research
Econometrica,19.932,231,5.07386363636364,4.72992843734893,61,186,2617,1776306.0,1009,0.0307234886025768,0.1182795698924731,179,4.02,42.9,43,Wiley-Blackwell Publishing Ltd
New England Journal of Medicine,19.476,1231,37.9354838709677,13.0976990279118,1474,4803,16294,43926978.0,82269,0.0074025453086824,0.3766396002498438,1978,17.5,11.05,81,Massachussetts Medical Society
Journal of Finance,18.318,370,6.98604651162791,5.96546950134958,64,223,3145,2042479.0,1647,0.03157255616272,0.1031390134529148,219,5.59,49.14,80,Wiley-Blackwell Publishing Ltd
Nature Materials,18.263,583,38.8869936034115,9.13015414868438,239,782,7626,7438431.0,21941,0.0070643999817692,0.1457800511508951,633,25.38,31.91,24,Nature Publishing Group
Nature Biotechnology,18.252,531,29.4749340369393,6.35886331842294,347,1044,5885,9729323.0,14667,0.0099543192200177,0.3620689655172414,582,12.38,16.96,37,Nature Research
Nature,17.875,1442,33.6921757035003,8.80847668291545,3054,8031,41263,77880996.0,117185,0.009728207535094,0.4016934379280288,4421,13.78,13.51,157,Nature Research
Nature Energy,17.765,259,37.445652173913,7.44298458983343,198,162,5152,1120534.0,4228,0.0182119205298013,0.1851851851851851,121,26.1,26.02,10,Springer Nature
Nature Reviews Microbiology,17.634,393,27.695652173913,7.12437654569053,142,421,7924,4003673.0,6035,0.0101077050538525,0.4441805225653206,199,14.81,55.8,23,Nature Research
Chemical Society Reviews,17.633,673,39.353057199211,7.96669189800344,296,1046,55245,9751282.0,43025,0.0102498547356188,0.0095602294455066,1017,38.99,186.64,54,Royal Society of Chemistry
Reviews of Modern Physics,17.567,399,38.1327433628319,15.4383030991961,41,113,13079,1224514.0,4638,0.0045278137128072,0.0176991150442477,112,38.95,319.0,97,American Physical Society
Nature Reviews Neuroscience,17.11,493,29.0732984293194,7.86477990847152,127,408,7993,3817233.0,6418,0.0051417887192271,0.4632352941176471,202,15.66,62.94,26,Springer Nature
Nature Medicine,17.067,653,26.5941747572816,5.59604409726404,240,872,8482,8210880.0,15859,0.0054858440002522,0.2373853211009174,649,20.15,35.34,31,Nature Research
Nature Photonics,16.462,404,35.624649859944,11.6476726103629,174,616,5039,5637248.0,14880,0.0108870967741935,0.2516233766233766,446,20.77,28.96,19,Nature Publishing Group
Journal of Political Economy,16.309,225,5.04854368932039,4.29794874329586,76,109,3077,1203476.0,625,0.024,0.073394495412844,103,5.39,40.49,48,University of Chicago Press
Physiological Reviews,16.184,401,28.8210526315789,8.66213683686062,38,103,17617,991638.0,3437,0.0046552225778295,0.029126213592233,100,25.21,463.61,81,American Physiological Society
The Lancet Oncology,16.085,432,27.774042540595538,6.717989385543688,598,1700,8976,14825930.0,19484,0.0116505850954629,0.4476470588235294,567,10.81,15.01,26,Elsevier Ltd
Living Reviews in European Governance,15.799,13,13.0,13.4479476435633,0,2,0,13727.0,37,0.0,0.0,2,7.0,0.0,7,"Institute for Advanced Studies, Department of Political Science"
Nature Neuroscience,15.207,496,18.3671274961598,4.39263990232876,235,819,11622,7266961.0,13576,0.0201090159104301,0.1282051282051282,733,16.39,49.46,28,Nature Research
The Lancet,14.934,936,23.739486729805243,6.196674825226356,1480,5184,23097,45215900.0,48498,0.013361375726834,0.4955632716049383,1419,9.66,15.61,203,Elsevier B.V.
Energy and Environmental Science,14.59,466,29.4724950884086,4.81226530386582,239,1021,15345,8371842.0,33379,0.0178255789568291,0.0146914789422135,1017,30.4,64.21,18,Royal Society of Chemistry
Review of Financial Studies,14.237,250,5.3003663003663,4.30111464728085,109,273,5844,2494173.0,1554,0.072072072072072,0.1098901098901098,273,4.72,53.61,30,Oxford University Press
Science,14.142,1382,29.3536503683858,7.61098889981615,2693,6015,36494,57527499.0,105677,0.0086773848614173,0.2960931005818786,4425,17.68,13.55,145,American Association for the Advancement of Science
Nature Cell Biology,14.07,420,16.6642512077295,3.59693028141101,182,463,7088,4582273.0,7341,0.0093992644053943,0.1058315334773218,445,15.09,38.95,27,Nature Research
Nature Immunology,14.007,452,19.5311720698254,4.06635315363813,241,564,7774,5809557.0,8803,0.0195387935930932,0.1790780141843971,503,15.82,32.26,26,Nature Research
Molecular Cell,13.841,459,14.1708860759494,2.87424134207894,374,1136,18924,10088689.0,14839,0.0295168138014691,0.090669014084507,1123,12.09,50.6,29,Cell Press
Journal of Statistical Software,13.802,187,16.1832061068702,9.496091509496,89,262,3602,1917182.0,4519,0.0132772737331267,0.2900763358778626,262,21.16,40.47,29,University of California at Los Angeles
Cell Stem Cell,13.569,316,21.8905775075988,4.37028084011542,195,567,6995,5160928.0,8719,0.0244294070420919,0.1746031746031746,512,14.3,35.87,19,Cell Press
Immunity,13.393,475,21.1081081081081,4.2018571165655,232,736,10961,6683325.0,12521,0.0244389425764715,0.123641304347826,727,14.77,47.25,32,Cell Press
Nature Chemistry,13.235,308,22.2232779097387,4.97043894065141,226,644,8011,5696777.0,10846,0.0123547851742577,0.1723602484472049,524,16.02,35.45,17,Nature Publishing Group
Genome Biology,12.74,319,14.153125,3.1839541529863,232,805,12736,6464414.0,11084,0.0230963551064597,0.1080745341614906,753,11.07,54.9,26,BioMed Central Ltd
Cancer Cell,12.7,416,23.6896551724138,4.91236061094011,164,549,7063,4791284.0,9309,0.0107422924051992,0.1238615664845173,544,14.28,43.07,24,Cell Press
Annual Review of Plant Biology,12.605,307,21.375,5.88335566931396,21,81,3124,723810.0,1858,0.0086114101184068,0.0246913580246913,80,20.1,148.76,29,Annual Reviews Inc.
Trends in Cell Biology,12.596,271,16.4304347826087,3.50194173066781,88,288,6883,2336408.0,4299,0.0083740404745289,0.0972222222222222,256,15.03,78.22,35,Elsevier Ltd
Journal of Financial Economics,12.489,331,5.61516034985423,4.78059778600425,121,346,5938,3285950.0,2154,0.0617455896007428,0.0867052023121387,343,5.82,49.07,52,Elsevier B.V.
Annual Review of Neuroscience,12.417,269,15.5076923076923,4.11476171375459,27,65,4155,645652.0,1221,0.0073710073710073,0.0,65,16.83,153.89,47,Annual Reviews Inc.
Genome Research,12.367,338,11.2976653696498,2.42922183568621,182,510,11048,4778755.0,6429,0.026909317156634,0.0313725490196078,509,10.67,60.7,35,Cold Spring Harbor Laboratory Press
Annual Review of Pathology: Mechanisms of Disease,12.28,156,21.140350877193,5.43913617668835,20,57,3275,514644.0,1339,0.0022404779686333,0.0350877192982456,57,17.21,163.75,19,Annual Reviews Inc.
American Economic Review,12.047,380,5.31326949384405,4.82099241147479,267,778,7174,6568793.0,4537,0.0304165748291822,0.1928020565552699,766,4.86,26.87,50,American Economic Association
Annual Review of Psychology,12.027,298,21.9550561797753,10.0031611478725,26,89,3636,718889.0,2442,0.0036855036855036,0.0112359550561797,89,26.58,139.85,74,Annual Reviews Inc.
The Lancet Neurology,11.964,379,19.676868015508568,5.267177191236601,245,820,5699,6873577.0,8651,0.0123685123107155,0.4341463414634146,290,9.62,23.26,24,Elsevier Ltd
Journal of the American Mathematical Society,11.419,116,4.82666666666667,5.03828087042392,25,75,1300,673728.0,404,0.0074257425742574,0.04,75,5.43,52.0,38,American Mathematical Society
Annual Review of Condensed Matter Physics,11.377,96,21.28,5.68868726682703,18,50,2089,435690.0,1103,0.0117860380779691,0.04,50,22.68,116.06,15,Annual Reviews Inc.
Clinical Microbiology Reviews,11.301,340,21.8584905660377,9.32380937102526,32,106,9433,883498.0,2594,0.002698535080956,0.0094339622641509,105,21.84,294.78,37,American Society for Microbiology
Advances in Physics,11.279,127,27.6470588235294,7.47938437405934,5,17,1506,143659.0,505,0.0039603960396039,0.0,17,29.69,301.2,72,Taylor and Francis Ltd.
Cell Metabolism,11.259,368,18.5741127348643,3.95444030995234,239,706,12255,5978077.0,10323,0.028480092996222,0.1274787535410765,662,14.19,51.28,21,Cell Press
Academy of Management Annals,11.231,119,12.4772727272727,7.3678510146775,27,44,6795,425522.0,710,0.0436619718309859,0.0,43,11.22,251.67,16,Academy of Management
Accounts of Chemical Research,11.139,472,20.2747368421053,4.02178068641395,325,968,16314,8201507.0,20878,0.0056518823642111,0.0206611570247933,948,20.96,50.2,58,American Chemical Society
"Vital & health statistics. Series 3, Analytical and epidemiological studies / [U.S. Dept. of Health and Human Services, Public Health Service, National Center for Health Statistics]",11.09,5,32.22308874211543,13.14603946644094,0,1,0,0.0,33,0.0,0.0,1,33.0,0.0,11,U.S. National Center for Health Statistics
Journal of the American College of Cardiology,11.061,512,15.3164763458401,5.58822463469843,1007,3137,24014,26566638.0,24271,0.0500597420790243,0.3672298374242907,1277,6.49,23.85,43,Elsevier Inc.
Annals of Mathematics,10.923,145,4.86923076923077,6.14198134891876,41,131,1502,1109487.0,707,0.0084865629420084,0.1526717557251908,130,5.41,36.63,30,Department of Mathematics at Princeton University
MMWR Surveillance Summaries,10.892,119,34.2941176470588,19.8258110092749,22,74,984,719205.0,1777,0.0061902082160945,0.081081081081081,70,24.79,44.73,22,Centers for Disease Control and Prevention (CDC)
Nature Structural and Molecular Biology,10.873,310,11.1995249406176,2.55410971804534,167,530,8287,4961332.0,5318,0.0144791274915381,0.1245283018867924,490,10.19,49.62,23,Nature Research
Journal of Clinical Oncology,10.683,646,16.1881188118812,5.33316201780817,720,2560,18154,21397980.0,29130,0.0265018880878819,0.28046875,1537,11.42,25.21,43,Lippincott Williams and Wilkins
Neuron,10.654,548,14.0641803989592,3.35483780640805,497,1506,30237,12899040.0,18527,0.0466886166135909,0.1215139442231075,1497,11.5,60.84,38,Cell Press
Advanced Materials,10.579,675,21.000650829808,3.67903855306081,1354,3173,86346,26867688.0,70905,0.0536351456173753,0.0280491648282382,3074,21.24,63.77,37,Wiley-Blackwell
American Economic Journal: Macroeconomics,10.441,88,3.21875,2.93588196193132,32,97,1449,848078.0,344,0.0319767441860465,0.1958762886597938,97,3.52,45.28,16,American Economic Association
Genes and Development,10.214,489,9.14395099540582,2.00206322016209,201,648,11974,5626197.0,6560,0.01875,0.0354938271604938,648,9.49,59.57,39,Cold Spring Harbor Laboratory Press
Administrative Science Quarterly,10.187,218,6.98387096774194,3.48284695619766,23,69,2123,562956.0,536,0.0130597014925373,0.144927536231884,62,6.62,92.3,47,Johnson School at Cornell University
Nature Reviews Drug Discovery,10.106,412,40.2877697841727,10.0459008817795,236,671,6432,5718793.0,7259,0.0071635211461633,0.4575260804769001,309,9.0,27.25,24,Nature Research
The Lancet Infectious Diseases,9.963,304,13.439448556314966,3.91973244539242,446,1176,8823,9939450.0,8971,0.0206220042358711,0.3673469387755102,387,7.94,19.78,25,Elsevier Ltd
Trends in Biochemical Sciences,9.934,309,15.7313432835821,3.54846571186558,97,276,6852,2321193.0,3624,0.0060706401766004,0.1159420289855072,247,11.78,70.64,50,Elsevier Ltd
Nature Physics,9.791,349,20.3817787418655,5.82072457263816,286,821,8301,7381072.0,10440,0.0153256704980842,0.2959805115712545,568,13.22,29.02,21,Nature Publishing Group
The Lancet Diabetes and Endocrinology,9.705,189,11.277262301546237,3.7821523138171806,220,751,4908,4650603.0,4730,0.0234672304439746,0.4194407456724368,218,5.61,22.31,13,Elsevier Ltd
Science Translational Medicine,9.7,303,14.9880794701987,3.48560281385783,430,1513,12104,12186587.0,13422,0.0069289226642825,0.4771976206212822,810,8.36,28.15,17,American Association for the Advancement of Science
Review of Economic Studies,9.589,177,4.34,4.01083518876199,43,100,2070,1181991.0,470,0.0085106382978723,0.12,100,4.28,48.14,93,Oxford University Press
Pharmacological Reviews,9.472,264,20.1898734177215,5.82616564851334,18,84,6360,696064.0,1903,0.002101944298476,0.0238095238095238,83,19.79,353.33,76,Elsevier Inc.
Morbidity and Mortality Weekly Report,9.323,274,10.3315972222222,4.51803014529848,387,998,2899,7839957.0,8881,0.0286003828397702,0.2294589178356713,635,9.33,7.49,45,Department of Health and Human Services
European Heart Journal,9.315,367,16.4075173095945,6.5968561542693,794,2207,13744,17643711.0,18720,0.0514423076923076,0.4743996375169914,1367,8.11,17.31,46,Oxford University Press
Advances in Optics and Photonics,9.187,91,21.8378378378378,12.0426605783018,14,38,3511,310012.0,923,0.0032502708559046,0.0263157894736842,37,23.72,250.79,16,Optica Publishing Group (formerly OSA)
American Economic Journal: Economic Policy,9.149,97,4.62790697674419,3.85875221193274,51,129,2108,1110332.0,668,0.0209580838323353,0.0620155038759689,129,4.22,41.33,16,American Economic Association
Progress in Materials Science,9.148,255,30.3333333333333,11.6666007047159,42,99,13497,850357.0,3282,0.004265691651432,0.0,99,25.84,321.36,56,Elsevier Ltd
Cell Host and Microbe,9.146,255,15.4582278481013,2.95349464427456,200,583,7808,4654123.0,7078,0.0231703871150042,0.1749571183533447,571,12.14,39.04,19,Cell Press
Journal of Labor Economics,9.108,136,3.88990825688073,3.17409555737333,38,112,1596,861847.0,518,0.0308880308880308,0.1160714285714285,109,4.26,42.0,37,University of Chicago Press
American Economic Journal: Applied Economics,9.039,117,4.86607142857143,3.87435688364466,42,113,2013,984888.0,632,0.0237341772151898,0.1150442477876106,113,5.92,47.93,16,American Economic Association
Nucleic Acids Research,9.025,675,10.8551552795031,3.19229645053246,1420,4053,71471,32762099.0,46516,0.058302519563161,0.0666173205033308,4044,12.0,50.33,52,Oxford University Press
Circulation,8.95,691,14.3019257221458,5.58550997567856,832,2548,23948,21120733.0,22412,0.0262805639835802,0.3716640502354788,1522,8.22,28.78,76,Lippincott Williams and Wilkins
JAMA,8.876,794,14.38950189908565,4.275078392423627,1589,3941,13185,32713652.0,31386,0.0141464347161154,0.458259325044405,1890,8.07,8.3,143,American Medical Association
Nature Protocols,8.85,320,10.88,3.04188699603707,155,501,7987,4101124.0,6003,0.0123271697484591,0.0459081836327345,499,12.14,51.53,20,Springer Nature
Psychological Bulletin,8.793,379,16.3703703703704,8.3416298226959,48,152,12074,1301045.0,2757,0.0079796880667392,0.0526315789473684,145,13.94,251.54,122,American Psychological Association
Annual Review of Biophysics,8.79,178,11.3,2.64553694994551,24,51,3025,541909.0,626,0.0047923322683706,0.0392156862745098,50,12.71,126.04,17,Annual Reviews Inc.
The Lancet Global Health,8.756,153,8.18810857123808,3.216698479896159,315,720,4638,4930359.0,3653,0.0279222556802627,0.3430555555555555,168,4.8,14.72,13,Elsevier Ltd
Reviews of Geophysics,8.744,207,15.6527777777778,5.54301678347934,31,73,8061,589358.0,1209,0.0223325062034739,0.0136986301369863,72,13.96,260.03,63,John Wiley and Sons Inc
Annual Review of Genomics and Human Genetics,8.702,134,9.16071428571429,2.36700151434389,18,56,2307,482513.0,596,0.0050335570469798,0.0357142857142857,56,9.97,128.17,25,Annual Reviews Inc.
Trends in Ecology and Evolution,8.634,396,14.9719626168224,4.73466644725027,131,363,6433,3188591.0,4092,0.0249266862170087,0.1377410468319559,244,9.89,49.11,40,Elsevier Ltd
Journal of Marketing,8.616,296,7.992,4.14697022632656,48,128,3147,1078683.0,1207,0.0447390223695111,0.0625,125,8.83,65.56,38,American Marketing Association
Journal of Experimental Medicine,8.615,503,10.3020257826888,2.27805839445791,246,619,13041,5553409.0,6241,0.0182663034770068,0.1292407108239095,545,9.84,53.01,128,Rockefeller University Press
Nature Chemical Biology,8.604,272,12.8143564356436,3.02341501544489,246,577,8932,4833410.0,6496,0.0195504926108374,0.1473136915077989,497,10.68,36.31,21,Nature Research
American Journal of Political Science,8.595,215,5.41293532338308,4.37781433863789,63,199,3167,1613855.0,1416,0.0275423728813559,0.0804020100502512,199,6.37,50.27,32,Wiley-Blackwell Publishing Ltd
European Urology,8.593,274,14.6478454680535,5.46712621802572,529,1632,8974,12792892.0,12102,0.0577590480912245,0.4264705882352941,675,7.47,16.96,51,Elsevier B.V.
Academy of Management Journal,8.548,396,7.33467741935484,3.79465299589505,93,250,9280,2159466.0,2234,0.0568487018800358,0.024,247,7.41,99.78,50,Academy of Management
International Organization,8.527,168,4.97802197802198,4.04534988117741,41,92,3061,756733.0,583,0.0668953687821612,0.0978260869565217,92,5.7,74.66,79,Cambridge University Press
Molecular Systems Biology,8.504,178,8.36024844720497,1.94543592902888,63,177,3678,1614998.0,1571,0.0222788033099936,0.1016949152542373,167,7.84,58.38,21,Springer Science and Business Media Deutschland GmbH
Materials Science and Engineering R: Reports,8.408,182,26.350994316061993,8.804042975133799,12,38,3214,291646.0,1318,0.0,0.0263157894736842,37,27.12,267.83,33,Elsevier B.V.
Annual Review of Economics,8.37,84,3.84146341463415,3.39498943113389,22,82,2116,586111.0,373,0.0160857908847185,0.1585365853658536,82,4.3,96.18,15,Annual Reviews Inc.
Nature Climate Change,8.341,296,16.3158953722334,5.17526324410199,219,871,6638,6635235.0,10834,0.0239062211556211,0.1894374282433984,593,11.98,30.31,15,Nature Research
Living Reviews in Relativity,8.322,101,36.3846153846154,9.90012846928417,7,12,2488,144922.0,510,0.0078431372549019,0.0,12,29.4,355.43,28,Springer International Publishing AG
Advanced Energy Materials,8.23,355,17.4842200180343,2.53052804126852,543,1142,41586,8970892.0,21595,0.062746006019912,0.0227670753064798,1107,19.9,76.59,15,John Wiley and Sons Inc
Journal of the American Chemical Society,8.127,734,13.6745378491432,2.64023462955333,2638,7340,144196,60786007.0,107796,0.0640840105384244,0.0123978201634877,7335,14.56,54.66,147,American Chemical Society
JAMA Psychiatry,8.097,417,13.4465240641711,4.72251315958517,261,667,6387,5449244.0,5843,0.0203662502139311,0.2503748125937031,396,8.32,24.47,13,American Medical Association
JAMA Internal Medicine,8.032,403,11.7011278195489,4.99799762351735,621,1869,7948,14915032.0,8502,0.0264643613267466,0.4569288389513108,601,4.56,12.8,13,American Medical Association
Strategic Management Journal,8.006,351,6.35839598997494,3.71661054406789,143,402,11254,3086537.0,3004,0.0992010652463382,0.0671641791044776,398,6.49,78.7,46,John Wiley and Sons Ltd
Journal of Extracellular Vesicles,7.973,126,16.3267326732673,2.77140117246663,44,107,2415,747718.0,2066,0.068731848983543,0.0186915887850467,104,17.41,54.89,14,John Wiley &amp; Sons Inc.
Gastroenterology,7.958,482,14.7148337595908,4.10214085781018,637,1872,17832,14905813.0,14007,0.0265581494966802,0.4572649572649572,792,7.35,27.99,81,W.B. Saunders
Annual Review of Physical Chemistry,7.926,189,13.6931818181818,3.52677810861641,25,88,3066,685030.0,1312,0.0083841463414634,0.034090909090909,88,14.1,122.64,39,Annual Reviews Inc.
Annual Review of Clinical Psychology,7.903,158,14.84375,6.09915413544204,23,66,3045,563009.0,1104,0.0045289855072463,0.0606060606060606,64,14.79,132.39,20,Annual Reviews Inc.
Academy of Management Review,7.88,320,8.10416666666667,5.1288669106936,44,113,4493,1019642.0,1028,0.0476653696498054,0.1061946902654867,97,7.12,102.11,43,Academy of Management
Journal of Marketing Research,7.819,212,4.54545454545455,2.42521890952957,64,191,3640,1440208.0,1095,0.0484018264840182,0.1204188481675392,189,4.81,56.88,32,American Marketing Association
The Lancet Respiratory Medicine,7.746,197,9.702151935115387,3.4316972141928312,266,888,4275,5294955.0,4519,0.023456516928524,0.5371621621621622,279,4.51,16.07,13,Elsevier Ltd
Annals of the Rheumatic Diseases,7.699,300,10.4376344086022,3.63589000510893,346,1263,10639,9406892.0,11329,0.0567569953217406,0.1385589865399841,930,8.66,30.75,80,Elsevier B.V.
Journal of Clinical Investigation,7.616,558,11.1902255639098,2.63506049137305,427,1389,25023,11596920.0,16005,0.0111215245235863,0.1022318214542836,1340,11.2,58.6,81,American Society for Clinical Investigation
Acta Neuropathologica,7.589,227,13.1777108433735,3.47200305049142,139,405,9139,3252962.0,5225,0.0384688995215311,0.0493827160493827,325,14.09,65.75,65,Springer Science and Business Media Deutschland GmbH
Marketing Science,7.58,159,3.33552631578947,2.22072096462604,56,164,2118,1279827.0,620,0.0806451612903225,0.1829268292682926,154,3.32,37.82,30,INFORMS Institute for Operations Research and the Management Sciences
Journal of Human Resources,7.563,129,5.38144329896907,4.50030702482505,32,97,1521,713411.0,583,0.0205831903945111,0.1443298969072164,97,7.14,47.53,42,University of Wisconsin Press
Cell Reports,7.552,246,8.02721893491124,1.69012854573966,1087,2544,52397,20169401.0,22380,0.0197944593386952,0.0235849056603773,2537,8.31,48.2,14,Elsevier B.V.
Microbiology and Molecular Biology Reviews,7.524,287,13.9259259259259,3.99344384913018,20,82,4455,650010.0,1300,0.0053846153846153,0.0121951219512195,81,14.53,222.75,28,American Society for Microbiology
Trends in Genetics,7.5,253,9.83684210526316,2.08574509168156,90,229,7364,2043748.0,2319,0.0073307460112117,0.0655021834061135,208,9.25,81.82,41,Elsevier Ltd
Cold Spring Harbor Perspectives in Biology,7.471,251,17.679973687551843,4.504599004780476,98,336,13146,2810854.0,3837,0.0088610893927547,0.0386904761904761,334,11.11,134.14,17,Cold Spring Harbor Laboratory Press
Nature Reviews Disease Primers,7.467,210,15.202380952381,6.37517437775513,62,91,9241,511563.0,1400,0.0014285714285714,0.0769230769230769,84,15.38,149.05,11,Nature Publishing Group
Annals of Internal Medicine,7.466,445,13.2651933701657,5.24433956781643,783,2105,9527,17424573.0,9440,0.0228813559322033,0.5862232779097387,740,4.52,12.17,81,American College of Physicians
American Journal of Human Genetics,7.45,339,9.10946196660482,2.50497069479072,173,586,7877,4834705.0,5340,0.0370786516853932,0.083617747440273,539,8.48,45.53,76,Cell Press
Nano Letters,7.447,569,12.5182874964559,2.6379719862146,1136,3504,50309,27599991.0,48235,0.0454856432051414,0.021404109589041,3494,12.47,44.29,25,American Chemical Society
Gut,7.44,364,13.6050847457627,3.92813348641722,283,883,9675,6761296.0,9470,0.0227032734952481,0.1664779161947905,602,10.37,34.19,66,BMJ Publishing Group
Journal of Economic Perspectives,7.374,239,7.44615384615385,7.69184245456559,48,150,2401,1213137.0,1332,0.006006006006006,0.1733333333333333,141,7.31,50.02,33,American Economic Association
Trends in Immunology,7.364,265,13.1073170731707,2.74310206428869,91,275,7224,2138196.0,3119,0.0131452388586085,0.1454545454545454,250,11.0,79.38,31,Elsevier Ltd
Annual Review of Microbiology,7.361,220,11.025974025974,3.23593292286621,38,77,4690,722350.0,961,0.0062434963579604,0.0259740259740259,77,11.27,123.42,74,Annual Reviews Inc.
Journal of Economic Literature,7.339,189,6.08823529411765,6.25532664829278,36,68,3717,674498.0,510,0.0019607843137254,0.2647058823529412,68,5.06,103.25,32,American Economic Association
Progress in Polymer Science,7.261,346,25.1071428571429,7.54853599817142,48,171,11540,1392529.0,4684,0.0089666951323654,0.0116959064327485,168,23.4,240.42,51,Elsevier Ltd
Journal of Monetary Economics,7.204,158,2.59259259259259,2.27661287596064,62,256,1937,1797433.0,613,0.0456769983686786,0.3671875,216,2.03,31.24,51,Elsevier B.V.
ACS Nano,7.203,504,13.8222852721176,2.60695178868679,1331,3893,70324,30388875.0,58328,0.0396550541763818,0.0233752889802209,3847,13.92,52.84,19,American Chemical Society
Current Opinion in Cell Biology,7.202,284,9.39655172413793,2.12005714493085,97,309,6551,2491970.0,3010,0.0102990033222591,0.0906148867313915,290,9.97,67.54,37,Elsevier Ltd
Nano Today,7.191,190,18.1968503937008,3.65259002145288,46,184,6310,1383549.0,2544,0.0078616352201257,0.3097826086956521,134,13.48,137.17,21,Elsevier B.V.
Nature Microbiology,7.139,157,10.5428571428571,3.15848724475984,194,260,7449,928009.0,2166,0.0147737765466297,0.2115384615384615,212,8.33,38.4,10,Nature Research
eLife,7.121,225,7.04214257581725,1.7114757178536,1448,2839,88332,22044186.0,21767,0.0392337023935314,0.1158858753082071,2752,7.24,61.0,14,eLife Sciences Publications Ltd
Materials Today,7.111,244,18.9459459459459,4.76218789901431,151,476,4645,3532744.0,3234,0.0040197897340754,0.6617647058823529,151,5.95,30.76,25,Elsevier B.V.
Review of Economics and Statistics,7.088,211,4.01428571428571,3.71590293831237,73,215,2718,1902103.0,985,0.0172588832487309,0.1255813953488372,210,4.01,37.23,47,MIT Press Journals
Acta Mathematica,7.066,80,2.975,3.77680479652552,13,40,563,339353.0,129,0.0077519379844961,0.175,40,2.56,43.31,133,Springer Netherlands
FEMS Microbiology Reviews,7.063,261,12.7720588235294,3.52248181876263,72,149,12573,1273834.0,2032,0.0177165354330708,0.046979865771812,144,12.02,174.63,36,Oxford University Press
EMBO Journal,7.058,441,7.92649310872894,1.64511623885923,269,713,15597,6189170.0,5613,0.0124710493497238,0.1865357643758765,688,8.02,57.98,44,Springer Science and Business Media Deutschland GmbH
Trends in Cognitive Sciences,7.049,375,14.3482587064677,4.99780472438299,109,351,8288,2882551.0,4048,0.0200098814229249,0.0911680911680911,273,10.5,76.04,29,Elsevier Ltd
