Title,SJR,H index,IPP,SNIP,Total Docs. (2005),Total Docs. (3years),Total Refs.,Est. value (USD) (2005),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Proceedings of the National Academy of Sciences of the United States of America,6.94,896,9.97144167909164,2.56022259328487,3325,9099,125250,72557944.0,101008,0.0333438935529859,0.0368172326629299,8727,10.65,37.67,72,National Academy of Sciences
Current Opinion in Structural Biology,6.916,223,9.32967032967033,2.27130265806937,98,310,4600,2417189.0,2906,0.0178940123881624,0.1,273,9.04,46.94,35,Elsevier Ltd
Nature Materials,6.911,583,10.5175202156334,4.27153981023673,224,523,4790,3038782.0,5522,0.0139442231075697,0.2103250478011472,423,10.22,21.38,24,Nature Publishing Group
Current Opinion in Neurobiology,6.849,256,8.50684931506849,2.11868650464576,105,315,5508,2522873.0,2860,0.0164335664335664,0.0825396825396825,290,8.86,52.46,35,Elsevier Ltd
Nano Letters,6.833,569,9.74249317561419,2.87604869819954,490,1103,13455,7007629.0,12137,0.0508362857378264,0.0344514959202175,1099,11.01,27.46,25,American Chemical Society
Journal of Monetary Economics,6.831,158,2.2192513368984,2.58134676619489,77,225,1882,1570779.0,525,0.0628571428571428,0.4666666666666667,188,2.04,24.44,51,Elsevier B.V.
Review of Financial Studies,6.803,250,2.77049180327869,2.92985982108134,40,132,1812,1021248.0,442,0.0701357466063348,0.1969696969696969,121,2.85,45.3,30,Oxford University Press
Administrative Science Quarterly,6.794,218,4.52830188679245,3.86435600289098,18,54,1711,468750.0,317,0.0378548895899053,0.1666666666666666,53,4.25,95.06,47,Johnson School at Cornell University
Molecular and Cellular Biology,6.776,361,7.02620087336245,1.40161176972002,943,2524,50194,20609062.0,19445,0.0690151709951144,0.0305071315372424,2524,7.32,53.23,45,Taylor and Francis Ltd.
MIS Quarterly: Management Information Systems,6.752,283,6.82258064516129,5.87675760194923,32,62,2221,481484.0,910,0.056043956043956,0.032258064516129,62,14.46,69.41,45,Management Information Systems Research Center
Reviews of Geophysics,6.657,207,8.61363636363636,4.50987913633566,10,45,1600,349665.0,447,0.0044742729306487,0.0444444444444444,45,8.31,160.0,63,John Wiley and Sons Inc
Trends in Ecology and Evolution,6.634,396,10.4765625,4.40980323952794,123,422,5427,3443858.0,3346,0.0254034668260609,0.2559241706161137,351,8.93,44.12,40,Elsevier Ltd
JAMA,6.517,794,17.18734211800052,4.723757198717077,1058,3426,18751,25769604.0,36988,0.0124364658808262,0.4316987740805604,2181,10.16,17.72,143,American Medical Association
Current Opinion in Immunology,6.515,215,9.89072847682119,2.12916731672225,105,342,5131,2669834.0,3473,0.0126691621076878,0.0964912280701754,302,8.94,48.87,38,Elsevier Ltd
Reports on Progress in Physics,6.369,259,8.85123966942149,5.55898068029454,50,121,11053,974469.0,1257,0.0031821797931583,0.0743801652892562,121,9.85,221.06,88,IOP Publishing Ltd.
Circulation,6.354,691,11.847479259732,4.00534414210613,1393,4262,43291,32433170.0,48809,0.0500932205126103,0.1522759267949319,3590,10.82,31.08,76,Lippincott Williams and Wilkins
Journal of Marketing,6.344,296,6.37113402061856,5.61305254091909,48,100,2758,799870.0,720,0.1291666666666666,0.08,97,5.46,57.46,38,American Marketing Association
Journal of the American Mathematical Society,6.273,116,2.51086956521739,3.81422470164033,28,92,886,682817.0,260,0.0,0.25,92,2.66,31.64,38,American Mathematical Society
Trends in Immunology,6.186,265,10.358361774744,2.29133002181164,110,424,5825,3400029.0,3798,0.0121116377040547,0.1863207547169811,376,9.84,52.95,31,Elsevier Ltd
Molecular Biology of the Cell,6.119,250,6.53435731608731,1.42776494236155,493,1240,26381,9632657.0,8777,0.0694998290987809,0.0274193548387096,1240,6.58,53.51,36,American Society for Cell Biology
Trends in Neurosciences,6.092,326,10.2768729641694,2.70903671076075,104,464,6245,3712466.0,3920,0.0176020408163265,0.2068965517241379,448,9.58,60.05,48,Elsevier Ltd
"AIDS, Supplement",6.051,38,18.5,6.26237426525288,21,3,805,101756.0,44,0.0,0.0,2,0.0,38.33,9,Lippincott Williams and Wilkins Ltd.
Systematic Biology,6.037,208,8.44444444444444,3.03300961439659,76,212,3795,1615501.0,1873,0.0854244527495995,0.0613207547169811,210,8.06,49.93,53,Oxford University Press
Journal of the National Cancer Institute,6.031,394,12.8161616161616,3.96371335425291,456,1371,7808,10166767.0,8513,0.0192646540584987,0.4113785557986871,533,5.72,17.12,86,Oxford University Press
American Economic Review,6.028,380,2.06904231625835,2.64517397415376,178,527,4077,3980913.0,1625,0.0393846153846153,0.2466793168880455,508,2.68,22.9,50,American Economic Association
Nature Reviews Neuroscience,6.0,493,8.34308943089431,2.37692377764521,211,688,10080,5398543.0,5941,0.0198619760982999,0.6366279069767442,653,7.55,47.77,26,Springer Nature
Current Biology,5.97,376,6.65912117177097,1.30762062642581,686,1979,15956,15382003.0,12174,0.0295712173484475,0.2299140980293077,1893,6.09,23.26,35,Cell Press
Nature Reviews Microbiology,5.965,393,8.17518248175183,2.43122361675815,228,263,8770,1905744.0,1436,0.0341225626740947,0.5399239543726235,142,5.46,38.46,23,Nature Research
Journal of Neuroscience,5.92,515,7.82597972047136,1.98657844212135,1241,3724,65606,27998173.0,32974,0.0806089646388063,0.0228249194414607,3715,8.23,52.87,45,Society for Neuroscience
Immunological Reviews,5.864,262,7.91554054054054,1.64129041667177,121,308,14313,2468026.0,2707,0.0144070927225711,0.0616883116883116,302,8.93,118.29,57,Wiley-Blackwell Publishing Ltd
Advanced Materials,5.826,675,9.07580398162328,3.12679781430962,582,1319,17891,10226290.0,12921,0.062456466217785,0.1023502653525398,1312,9.33,30.74,37,Wiley-Blackwell
Annual Review of Medicine,5.793,182,12.2234042553191,3.68636648729378,31,94,2920,679165.0,1421,0.0021111893033075,0.0319148936170212,94,12.85,94.19,75,Annual Reviews Inc.
Annual Review of Entomology,5.733,239,10.6111111111111,6.07289882373864,24,74,2933,541247.0,918,0.0054466230936819,0.0405405405405405,72,10.41,122.21,61,Annual Reviews Inc.
Current Opinion in Plant Biology,5.605,242,10.124,2.37005001025304,98,277,4741,2067199.0,2857,0.0252012600630031,0.0649819494584837,251,10.49,48.38,28,Elsevier Ltd
Astronomical Journal,5.598,276,4.76724137931035,1.41285948061929,450,1510,22039,10843207.0,7884,0.1725012683916793,0.1562913907284768,1510,5.2,48.98,38,American Astronomical Society
Journal of the American College of Cardiology,5.596,512,8.69166666666667,3.32453302821961,783,2272,19855,16538576.0,19201,0.0611947294411749,0.1747359154929577,1719,8.0,25.36,43,Elsevier Inc.
Human Molecular Genetics,5.575,307,7.9187314172448,1.95162618151519,389,1009,19050,7963603.0,9202,0.050097804825038,0.0227948463825569,1008,8.74,48.97,34,Oxford University Press
Circulation Research,5.554,402,9.09032258064516,2.41626383426723,382,1226,13867,9217581.0,11011,0.0451366815003178,0.0929853181076672,998,8.25,36.3,73,Lippincott Williams and Wilkins
Journal of the Royal Statistical Society. Series B: Statistical Methodology,5.551,159,3.66442953020134,3.42701280315965,40,161,1243,1115117.0,674,0.0192878338278931,0.2795031055900621,151,2.25,31.08,29,Oxford University Press
Reviews of Physiology Biochemistry and Pharmacology,5.545,73,3.33333333333333,1.01820486833659,10,40,2129,237393.0,395,0.0,0.1,40,10.18,212.9,42,Springer Verlag
Psychological Bulletin,5.513,379,8.94776119402985,5.86307004395281,51,134,7336,1026452.0,1507,0.0165892501658925,0.0820895522388059,134,10.01,143.84,122,American Psychological Association
Academy of Management Journal,5.467,396,4.31638418079096,3.58507285042266,79,190,3907,1593788.0,1046,0.0678776290630975,0.0894736842105263,177,4.05,49.46,50,Academy of Management
Living Reviews in Relativity,5.446,101,10.5625,4.1614303320631,13,25,2898,191217.0,259,0.0386100386100386,0.04,25,12.24,222.92,28,Springer International Publishing AG
ACM Computing Surveys,5.385,232,13.1282051282051,22.8836022648725,11,39,1041,256144.0,944,0.0,0.1282051282051282,39,17.72,94.64,57,Association for Computing Machinery (ACM)
Seminars in Immunology,5.385,153,7.0,1.29521610728796,49,146,4025,1062442.0,1008,0.0119047619047619,0.1986301369863013,121,8.47,82.14,37,Academic Press
Journal of Cell Science,5.379,319,6.36363636363636,1.40641091558971,548,1596,28590,11745709.0,10616,0.0480406932931424,0.0802005012531328,1511,6.37,52.17,60,Company of Biologists Ltd
Information Systems Research,5.347,192,6.25757575757576,4.50446490164534,26,72,1040,497916.0,728,0.0302197802197802,0.1666666666666666,66,4.98,40.0,35,INFORMS Institute for Operations Research and the Management Sciences
"Journal of Hepatology, Supplement",5.346,52,18.8,11.1072532895126,0,11,0,45300.0,225,0.0,0.0909090909090909,10,20.45,0.0,9,Elsevier B.V.
RNA,5.335,196,5.04210526315789,1.08671747600265,191,486,7978,3722056.0,2744,0.0830903790087463,0.0987654320987654,482,6.18,41.77,31,Cold Spring Harbor Laboratory Press
Nature Biotechnology,5.333,531,15.2164948453608,3.8112775284309,403,1254,6548,8833809.0,10168,0.0159323367427222,0.4314194577352472,889,8.14,16.25,37,Nature Research
Cytokine and Growth Factor Reviews,5.332,187,11.3068181818182,2.87302791006934,50,121,6403,904912.0,1309,0.0061115355233002,0.0495867768595041,110,9.9,128.06,30,Elsevier Ltd
Journal of Clinical Oncology,5.261,646,11.3250704225352,4.1066710390933,1568,2377,45991,20423307.0,25449,0.085504342017368,0.1644930584770719,1844,10.36,29.33,43,Lippincott Williams and Wilkins
Psychological Review,5.233,249,6.75757575757576,4.31980028800582,51,134,4779,1012654.0,1082,0.0369685767097966,0.0746268656716417,132,7.42,93.71,132,American Psychological Association
Inventiones Mathematicae,5.198,132,1.90594059405941,2.77737110031467,69,199,2022,1542462.0,421,0.0308788598574821,0.2562814070351759,199,1.82,29.3,60,Springer New York
FEMS Microbiology Reviews,5.184,261,10.4787234042553,3.89059657946508,54,99,8024,802610.0,1104,0.0072463768115942,0.0404040404040404,94,10.47,148.59,36,Oxford University Press
Journal of Climate,5.155,344,4.03428571428571,1.98367201522272,351,878,13768,6840351.0,3900,0.2279487179487179,0.1503416856492027,875,3.94,39.23,37,American Meteorological Society
EMBO Reports,5.127,219,5.64476021314387,1.1642208786406,245,737,5249,5452577.0,3596,0.0125139043381535,0.2985074626865671,592,4.86,21.42,26,Springer Science and Business Media Deutschland GmbH
Nucleic Acids Research,5.092,675,7.19372336303758,2.13736752566836,1169,3049,41814,21605042.0,24415,0.0911325005119803,0.0964250573958675,3039,8.17,35.77,52,Oxford University Press
Journal of Economic Theory,5.073,118,1.26813880126183,1.96309959966728,67,324,1513,1968640.0,494,0.0546558704453441,0.3950617283950617,317,1.21,22.58,57,Academic Press Inc.
Acta Astronomica,5.01,68,3.93506493506493,1.46842785672795,26,77,755,548039.0,325,0.1353846153846153,0.2207792207792207,77,3.41,29.04,29,Copernicus Foundation for Polish Astronomy
Journal of Personality and Social Psychology,5.001,447,4.59020618556701,2.94503921412864,133,455,8971,3272118.0,2582,0.0948876839659178,0.0659340659340659,453,5.12,67.45,61,American Psychological Association
Clinical Microbiology Reviews,4.997,340,12.3953488372093,5.98208707732111,37,131,8909,949051.0,1935,0.0046511627906976,0.0076335877862595,130,12.72,240.78,37,American Society for Microbiology
Blood,4.977,540,8.66569997363565,2.28705192649744,1488,4179,56118,28463805.0,38198,0.0888528195193465,0.0662837999521416,3826,9.03,37.71,80,Elsevier B.V.
Healthy People 2000 statistical notes / National Center for Health Statistics,4.971,5,12.01544311091286,6.636143471163802,0,1,0,8508.0,13,0.0,0.0,1,0.0,0.0,9,U.S. Department of Health and Human Services
Traffic,4.901,152,6.05405405405405,1.20366667748211,104,266,5783,2062053.0,1722,0.048780487804878,0.0902255639097744,261,6.24,55.61,25,Blackwell Munksgaard
Critical Reviews in Biochemistry and Molecular Biology,4.838,130,7.02439024390244,2.08826794804545,15,44,2672,291308.0,320,0.0,0.2045454545454545,41,6.48,178.13,54,Informa Healthcare
Acta Mathematica,4.832,80,1.8780487804878,2.84795764643762,15,41,434,303603.0,80,0.0,0.2926829268292683,41,1.93,28.93,133,Springer Netherlands
Annals of Mathematics,4.827,145,2.0440251572327,3.18067144916455,64,159,1908,1173775.0,359,0.0334261838440111,0.270440251572327,159,2.36,29.81,30,Department of Mathematics at Princeton University
The Lancet,4.811,936,10.016932548791408,2.9862458714237987,1571,6256,23771,44419978.0,42295,0.0165031327580092,0.5092710997442456,2886,6.76,15.13,203,Elsevier B.V.
Angewandte Chemie - International Edition,4.797,667,7.73385335413417,2.27790647131783,1458,3364,65868,25063706.0,28359,0.0783172890440424,0.0671819262782401,3351,8.26,45.18,64,John Wiley and Sons Ltd
Progress in Lipid Research,4.776,178,11.2096774193548,3.74743746310755,14,62,3388,390157.0,759,0.0144927536231884,0.0,62,12.79,242.0,48,Elsevier Ltd
National Health Statistics Reports,4.735,83,17.066890780616614,7.469375894062129,9,21,0,132445.0,255,0.0,0.0,21,11.53,0.0,17,U.S. National Center for Health Statistics
Frontiers in Neuroendocrinology,4.716,155,11.3636363636364,2.97793695318084,12,35,1653,266933.0,482,0.0062240663900414,0.0571428571428571,33,13.55,137.75,37,Academic Press Inc.
Organization Science,4.689,294,4.10869565217391,3.37759271515797,45,144,3323,997926.0,885,0.0519774011299435,0.1597222222222222,139,4.13,73.84,30,INFORMS Institute for Operations Research and the Management Sciences
BioEssays,4.657,208,6.10798122065728,1.50595772441288,159,469,9563,3579534.0,3101,0.0122541115769106,0.1705756929637526,448,6.72,60.14,42,John Wiley &amp; Sons Inc.
Review of Educational Research,4.652,198,4.64102564102564,7.47318246577343,15,41,1625,299326.0,243,0.0123456790123456,0.0975609756097561,39,4.27,108.33,95,SAGE Publications Inc.
Journal of International Economics,4.648,171,2.26136363636364,2.99364822775039,70,173,2042,1386112.0,467,0.0685224839400428,0.2485549132947976,173,2.58,29.17,55,Elsevier B.V.
