Title,SJR,H index,IPP,SNIP,Total Docs. (2013),Total Docs. (3years),Total Refs.,Est. value (USD) (2013),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Consciousness and Cognition,1.639,133,2.86238532110092,1.26555784877941,147,534,7540,2867085.0,1540,0.1272727272727272,0.2752808988764045,437,2.61,51.29,34,Academic Press Inc.
New York University Law Review,1.639,64,1.21428571428571,1.54482415760875,47,124,12439,705370.0,189,0.0529100529100529,0.4838709677419355,98,1.39,264.66,39,New York University School of Law
Current Chemical Genomics,1.638,16,3.19047619047619,0.956476508089399,0,22,0,71704.0,80,0.0,0.2272727272727272,21,3.79,0.0,4,Bentham Science Publishers B.V.
Journal of Personality Disorders,1.638,109,2.88586956521739,1.28874860143391,64,191,1705,1137220.0,603,0.0381426202321724,0.1675392670157068,185,2.94,26.64,38,Guilford Publications
Biotechnology and Bioengineering,1.637,219,4.2905701754386,1.42115904179942,322,962,12902,6113907.0,4679,0.0557811498183372,0.0977130977130977,912,4.77,40.07,64,Wiley-VCH Verlag
Current Opinion in Environmental Sustainability,1.637,133,3.61711711711712,1.34519846233372,88,239,5222,1163021.0,1098,0.0555555555555555,0.1757322175732217,222,3.53,59.34,17,Elsevier B.V.
Journal of Clinical Gastroenterology,1.636,135,3.67474747474747,1.37508472591147,201,677,5886,3814045.0,2257,0.0155073105892778,0.2924667651403249,517,3.2,29.28,47,Lippincott Williams and Wilkins
Kyoto Journal of Mathematics,1.636,33,0.775280898876405,1.06559934781575,25,90,533,515450.0,73,0.0684931506849315,0.5555555555555556,89,0.8,21.32,30,Kyoto University
Research in Higher Education,1.636,110,1.57391304347826,1.62140903198094,37,116,2181,739178.0,247,0.1336032388663967,0.2068965517241379,115,1.75,58.95,53,Springer Netherlands
Annals of Glaciology,1.635,98,2.36714975845411,0.952050380591654,102,209,3631,1376607.0,537,0.0651769087523277,0.2488038277511961,207,2.77,35.6,44,Cambridge University Press
Composites Part A: Applied Science and Manufacturing,1.635,227,4.1556292032194815,1.8259745462290962,228,707,7783,4215616.0,3432,0.0673076923076923,0.1117397454031117,702,3.97,34.14,30,Elsevier Ltd
F1000 Biology Reports,1.635,33,2.3953488372093,0.588146382174032,2,138,163,175493.0,391,0.0,0.2246376811594203,137,4.68,81.5,4,Faculty of 1000 Ltd
INFORMS Journal on Computing,1.635,93,1.54676258992806,1.54101381347943,60,146,1682,935888.0,296,0.0574324324324324,0.3424657534246575,139,1.59,28.03,29,INFORMS Institute for Operations Research and the Management Sciences
ChemBioChem,1.634,146,3.11935483870968,0.848984257757801,306,1017,13185,6272134.0,3482,0.0379092475588742,0.1710914454277286,971,3.17,43.09,26,John Wiley and Sons Inc
Electronic Journal of Probability,1.634,55,0.945255474452555,1.15470316107268,109,274,2538,1734414.0,307,0.0846905537459283,0.4744525547445255,274,0.93,23.28,30,Institute of Mathematical Statistics
European Child and Adolescent Psychiatry,1.633,124,3.59134615384615,1.48271683114916,107,250,3869,1538434.0,867,0.0588235294117647,0.236,205,2.69,36.16,34,Springer Science and Business Media Deutschland GmbH
Age and Ageing,1.632,175,4.39498432601881,2.16285513410472,164,466,3673,3079218.0,1734,0.0397923875432525,0.2725321888412017,328,3.05,22.4,54,Oxford University Press
Biochimica et Biophysica Acta - Biomembranes,1.632,222,3.4775956284153,1.00769707308473,315,925,20482,5698137.0,3434,0.0870704717530576,0.1178378378378378,913,3.75,65.02,59,Elsevier B.V.
Health Psychology Review,1.632,81,4.15625,2.50114546138708,22,40,1890,221213.0,179,0.2011173184357542,0.275,32,5.56,85.91,18,Routledge
Cancer Biology and Therapy,1.631,134,3.76323987538941,0.97394650730962,152,760,6224,4536678.0,2808,0.0163817663817663,0.2052631578947368,644,3.69,40.95,24,Taylor and Francis Ltd.
Journal of the Academy of Nutrition and Dietetics,1.631,202,3.1408,1.4498933889022,214,822,5728,4829963.0,2632,0.0721884498480243,0.3637469586374696,708,2.57,26.77,14,Elsevier B.V.
mAbs,1.631,111,4.51630434782609,1.5050597225019,97,213,3682,1061823.0,1139,0.1035996488147497,0.1924882629107981,192,4.98,37.96,17,Landes Bioscience
Sociological Methods and Research,1.631,100,2.03225806451613,1.49522203707767,21,65,947,429498.0,180,0.0388888888888888,0.4461538461538462,63,3.06,45.1,54,SAGE Publications Inc.
Experimental Gerontology,1.63,164,4.02056555269923,1.18249245979832,210,411,10360,2648285.0,1812,0.0485651214128035,0.1289537712895377,394,3.9,49.33,62,Elsevier Inc.
Marine Ecology Progress Series,1.629,223,3.1140805062334995,1.7555970450563267,513,1677,31944,10301144.0,5065,0.1093780848963474,0.1449016100178891,1675,2.79,62.27,40,Inter-Research
Journal of Rheumatology,1.628,201,3.0370705244123,1.16519983937543,384,1537,9418,9227171.0,4267,0.0539020389032106,0.2921275211450878,1110,2.61,24.53,52,Journal of Rheumatology
Differentiation,1.627,108,3.20812182741117,0.863059742865216,40,209,2294,1224947.0,710,0.004225352112676,0.1722488038277512,199,3.04,57.35,53,Elsevier Ltd
Analytica Chimica Acta,1.626,245,4.54302203567681,1.58653324049803,709,1987,31735,12486039.0,10323,0.060156931124673,0.0956215400100654,1975,4.86,44.76,79,Elsevier B.V.
Applied and Computational Harmonic Analysis,1.626,100,3.25,2.94633566220848,58,151,1624,1030194.0,586,0.0511945392491467,0.2649006622516556,124,4.4,28.0,33,Academic Press Inc.
Energy Journal,1.626,97,2.30894308943089,1.55788694964352,36,123,1301,777107.0,348,0.0545977011494252,0.2682926829268293,123,2.04,36.14,31,SAGE Publications Ltd
Gene Therapy,1.626,177,3.72748815165877,1.04698954077026,135,437,5520,2700712.0,1856,0.0328663793103448,0.11441647597254,424,4.44,40.89,32,Springer Nature
Cognition and Emotion,1.623,157,2.88372093023256,1.3506389382571,118,345,5125,1920277.0,1184,0.0447635135135135,0.2,342,2.62,43.43,39,Taylor and Francis Ltd.
MIT Sloan Management Review,1.623,124,2.65,2.3731176021879,59,202,500,1089468.0,448,0.0334821428571428,0.4752475247524752,138,2.04,8.47,25,Massachusetts Institute of Technology
BMC Neuroscience,1.622,116,3.16136363636364,0.946668933386506,161,448,7858,2821999.0,1546,0.0148771021992238,0.171875,446,3.03,48.81,26,BioMed Central Ltd
Journal of Lightwave Technology,1.622,228,3.09738372093023,2.52213306952335,521,1381,13646,9583781.0,6212,0.0825820991629105,0.1933381607530774,1376,4.45,26.19,43,Institute of Electrical and Electronics Engineers Inc.
Punishment and Society,1.622,73,1.32432432432432,1.44186814332738,23,78,1443,419298.0,220,0.05,0.1153846153846153,74,2.56,62.74,27,SAGE Publications Ltd
Transplantation,1.621,224,3.60103181427343,1.38446152899837,470,1537,14033,9577199.0,5388,0.0721974758723088,0.2374756018217306,1202,3.24,29.86,63,Lippincott Williams and Wilkins
American Mineralogist,1.62,164,2.40746500777605,1.41797594867179,239,654,11466,3955637.0,1690,0.1396449704142011,0.2752293577981651,647,2.22,47.97,50,Walter de Gruyter GmbH
Economy and Society,1.62,103,1.92682926829268,1.87576264074184,30,82,1535,523550.0,240,0.0375,0.3048780487804878,82,2.38,51.17,54,Routledge
"European Journal of Mechanics, A/Solids",1.619,110,2.56382978723404,2.15374353460525,149,282,5033,1913549.0,804,0.0671641791044776,0.2163120567375886,282,2.33,33.78,34,Elsevier B.V.
Journal of Oral Rehabilitation,1.619,114,2.55128205128205,1.75226195525965,112,328,4358,1908715.0,933,0.1093247588424437,0.2530487804878049,321,2.44,38.91,52,Wiley-Blackwell Publishing Ltd
University of Chicago Law Review,1.619,69,1.17241379310345,1.38788756011204,29,142,5126,783100.0,183,0.0218579234972677,0.4788732394366197,116,1.4,176.76,36,University of Chicago Law School
World Journal of Biological Psychiatry,1.619,88,3.66932270916335,1.18969320378613,59,289,3631,1711693.0,1069,0.0205799812909261,0.231833910034602,252,3.65,61.54,26,Taylor and Francis Ltd.
Clinical and Experimental Allergy,1.618,176,4.46498054474708,1.53427423496663,166,652,6737,3906255.0,2823,0.0549061282323769,0.1763803680981595,516,4.29,40.58,55,Wiley-Blackwell Publishing Ltd
Journal of Cleaner Production,1.618,354,4.31744040150565,2.5128068450208,619,805,31874,5808946.0,4172,0.2979386385426654,0.0819875776397515,801,4.62,51.49,33,Elsevier Ltd
Law and Human Behavior,1.617,115,2.52173913043478,1.8090520096515,40,139,2075,815476.0,467,0.0685224839400428,0.1654676258992805,137,3.04,51.88,49,Springer New York
Releve Epidemiologique Hebdomadaire,1.617,87,3.6614521468350905,1.8432361422458658,82,244,0,1527030.0,760,0.0,0.430327868852459,244,3.14,0.0,29,World Health Organization
Clinical and Experimental Metastasis,1.616,112,3.55399061032864,1.01677056072517,91,215,4193,1510464.0,837,0.020310633213859,0.1255813953488372,213,4.03,46.08,43,Springer Science and Business Media B.V.
Active Learning in Higher Education,1.615,66,1.85714285714286,2.07907701026248,20,58,652,334057.0,142,0.0985915492957746,0.293103448275862,49,1.87,32.6,25,SAGE Publications Ltd
ICES Journal of Marine Science,1.615,145,2.46623794212219,1.19625390665239,139,628,7001,3669914.0,1698,0.110718492343934,0.2070063694267516,623,2.7,50.37,111,Oxford University Press
Journal of Toxicology and Environmental Health - Part B: Critical Reviews,1.615,104,4.77611940298507,1.67480816281829,14,74,2197,406613.0,388,0.0154639175257731,0.1486486486486486,68,5.02,156.93,28,Taylor and Francis Ltd.
Mechanical Systems and Signal Processing,1.615,226,3.36970684039088,3.68998815938044,300,627,9342,4089417.0,2608,0.1349693251533742,0.175438596491228,612,4.07,31.14,39,Academic Press
Seminars in Perinatology,1.615,115,3.45562130177515,1.79340822549135,70,193,2715,1159845.0,710,0.0070422535211267,0.155440414507772,172,3.24,38.79,49,W.B. Saunders
Structural and Multidisciplinary Optimization,1.615,147,2.6,2.3039591317806,147,438,5335,2485237.0,1349,0.2008895478131949,0.2009132420091324,437,2.6,36.29,26,Springer Verlag
International Journal for Numerical and Analytical Methods in Geomechanics,1.614,121,1.93189964157706,1.9693505687196,168,286,5749,1917342.0,694,0.1051873198847262,0.2517482517482518,280,2.37,34.22,49,John Wiley and Sons Ltd
IUBMB Life,1.614,140,3.26975476839237,1.00968809999184,115,394,6605,2300211.0,1344,0.0066964285714285,0.1979695431472081,388,2.96,57.43,27,John Wiley and Sons Inc
Psychiatric Clinics of North America,1.614,115,3.71153846153846,1.5869881010225,55,180,2656,1001315.0,708,0.0127118644067796,0.2666666666666666,156,3.06,48.29,48,W.B. Saunders
Energy Conversion and Management,1.613,274,4.18089990817264,2.50737654917472,616,1093,21528,7437968.0,5262,0.2309007981755986,0.1207685269899359,1087,4.76,34.95,47,Elsevier Ltd
Journal of Environmental Radioactivity,1.613,112,3.09421841541756,2.07064728359265,237,487,8165,3005240.0,1647,0.1578627808136004,0.2587268993839836,470,3.87,34.45,42,Elsevier Ltd
Transport Reviews,1.613,115,2.41121495327103,1.96092913122192,37,110,2373,649815.0,354,0.0903954802259887,0.1818181818181818,108,2.88,64.14,45,Routledge
International Journal of Food Microbiology,1.612,227,3.87965616045845,1.84130656136824,316,1070,15075,6249313.0,4557,0.0897520298441957,0.1261682242990654,1048,3.74,47.71,42,Elsevier B.V.
Journal of Pain and Symptom Management,1.612,171,3.16091954022989,1.54340355202742,221,689,7127,4031834.0,2030,0.0660098522167487,0.2728592162554427,579,2.61,32.25,40,Elsevier Inc.
Journal of Second Language Writing,1.612,113,1.86,1.78460828042753,38,69,1431,479062.0,173,0.2947976878612717,0.2463768115942029,50,2.24,37.66,34,Elsevier Ltd
Radiographics,1.612,212,3.55450236966825,2.77883506133696,153,542,5367,3177778.0,1983,0.0327786182551689,0.3394833948339483,433,3.0,35.08,41,Radiological Society of North America Inc.
Biometrical Journal,1.611,80,1.37575757575758,0.916488843315399,64,173,1594,1073156.0,252,0.0912698412698412,0.4971098265895953,164,1.23,24.91,54,Wiley-VCH Verlag
Brain Topography,1.611,85,3.36666666666667,1.1357506954371,53,124,3083,781284.0,479,0.0208768267223382,0.1532258064516129,120,2.66,58.17,38,Kluwer Academic/Human Sciences Press Inc.
Fuel Processing Technology,1.61,185,3.68126520681265,2.12056626019694,380,828,12842,5143254.0,3459,0.0757444348077479,0.1268115942028985,823,3.77,33.79,49,Elsevier B.V.
Comparative Politics,1.609,78,1.54411764705882,1.77810414106256,22,68,1572,378309.0,151,0.0066225165562913,0.3823529411764705,68,1.91,71.45,34,City University of New York
European Journal of Endocrinology,1.609,179,3.83875338753388,1.54571165327839,248,751,9001,4597094.0,3253,0.0445742391638487,0.1158455392809587,738,4.34,36.29,32,Oxford University Press
International Journal of Engineering Science,1.609,136,2.50480769230769,1.68023849268616,88,427,3007,2133797.0,1176,0.0892857142857142,0.3536299765807962,416,2.69,34.17,63,Elsevier Ltd
Transportation,1.609,118,2.02424242424242,1.74352132812603,56,172,2071,1000960.0,404,0.0618811881188118,0.25,165,2.13,36.98,54,Springer Netherlands
Histopathology,1.608,145,3.3392,1.37627932321199,228,838,7445,4733412.0,2540,0.0366141732283464,0.2410501193317422,627,2.93,32.65,49,Wiley-Blackwell Publishing Ltd
BMC Molecular Biology,1.606,83,2.71052631578947,0.929568015880951,28,192,1600,1216763.0,600,0.0133333333333333,0.1979166666666666,191,2.27,57.14,20,BioMed Central Ltd
Duke Law Journal,1.606,54,1.36190476190476,1.28901109371582,35,113,4771,752926.0,182,0.0,0.4424778761061947,105,1.15,136.31,44,Duke Law Publications
Economics of Education Review,1.606,109,1.57692307692308,1.59381147694721,110,317,4881,1803904.0,593,0.1922428330522765,0.3154574132492113,312,1.47,44.37,44,Elsevier Ltd
Journal of Mathematical Fluid Mechanics,1.606,41,1.36363636363636,1.28237541902254,42,109,995,625712.0,154,0.0974025974025974,0.4036697247706422,109,1.42,23.69,22,Birkhauser Verlag Basel
SAE International Journal of Engines,1.605,75,1.59537572254335,1.44301653796455,172,521,3771,3089106.0,927,0.1736785329018338,0.4030710172744721,521,1.66,21.92,17,SAE International
Hydrometallurgy,1.604,147,2.94285714285714,2.88334421739576,166,524,4924,3316257.0,1623,0.117683302526186,0.1755725190839694,523,2.74,29.66,51,Elsevier B.V.
Advances in High Energy Physics,1.603,51,3.0990099009901,0.901459864611834,180,104,10915,1011022.0,325,0.0861538461538461,0.3942307692307692,101,2.72,60.64,15,John Wiley and Sons Ltd
CNS Neuroscience and Therapeutics,1.603,99,4.16326530612245,1.35867555467224,151,299,5770,1694507.0,1231,0.0804224207961007,0.2040133779264214,244,3.69,38.21,18,John Wiley and Sons Inc
Nanotechnology,1.602,234,3.52477685441674,1.28308376504796,962,3316,36961,20587502.0,13678,0.0546863576546278,0.1332931242460796,3277,3.95,38.42,36,IOP Publishing Ltd.
IET Renewable Power Generation,1.601,104,3.83098591549296,2.70467528177949,72,143,1835,890522.0,772,0.0673575129533678,0.1188811188811188,142,4.42,25.49,19,John Wiley &amp; Sons Inc.
Representation Theory,1.6,37,0.59016393442623,0.824559700468175,23,61,521,419058.0,36,0.0833333333333333,0.6557377049180327,61,0.55,22.65,29,American Mathematical Society
Thin-Walled Structures,1.6,134,1.95011337868481,2.57119730382347,182,447,4783,2706915.0,1025,0.1648780487804878,0.2550335570469799,441,2.09,26.28,43,Elsevier Ltd
Archives of Biochemistry and Biophysics,1.599,198,3.46291560102302,1.16307690908508,231,800,14034,4576569.0,3164,0.0211757269279393,0.1875,780,3.45,60.75,75,Academic Press Inc.
Homicide Studies,1.599,57,1.2741935483871,1.08524881124052,23,65,1098,399476.0,104,0.1538461538461538,0.4307692307692308,63,1.4,47.74,29,SAGE Publications Inc.
Journal of Archaeological Research,1.599,65,2.46153846153846,2.97269619519641,8,26,2630,153336.0,95,0.0421052631578947,0.0384615384615384,26,3.41,328.75,33,Springer New York
Psychology of Addictive Behaviors,1.599,127,3.01086956521739,1.5432988748163,125,273,5292,1729873.0,927,0.0507011866235167,0.1611721611721611,273,2.98,42.34,33,Educational Publishing Foundation
Tropical Medicine and International Health,1.599,134,2.72268907563025,1.18178029966543,185,643,5886,3738235.0,1898,0.042149631190727,0.1881804043545878,598,2.42,31.82,30,Wiley-Blackwell Publishing Ltd
Chemical Engineering Journal,1.597,337,4.42301898162097,1.90781616491692,1325,3338,53601,18846448.0,16241,0.1434640724093344,0.097363690832834,3317,4.67,40.45,32,Elsevier B.V.
Journal of Geology,1.597,118,2.78151260504202,1.0594222576264,34,124,2909,754344.0,366,0.0136612021857923,0.2177419354838709,119,2.55,85.56,48,University of Chicago Press
Pancreas,1.597,123,3.3543599257885,1.31949104094099,212,708,6590,3895957.0,2167,0.057683433317951,0.288135593220339,542,2.81,31.08,40,Lippincott Williams and Wilkins
Journal of Hospitality and Tourism Research,1.596,93,2.2027027027027,1.55894926881289,24,73,1588,433848.0,185,0.0756756756756756,0.2191780821917808,73,2.21,66.17,48,SAGE Publications Inc.
Planta,1.596,194,3.81231671554252,1.30810871921223,216,674,12485,4014479.0,2864,0.0321229050279329,0.0934718100890207,673,3.83,57.8,100,Springer Science and Business Media Deutschland GmbH
Cancer Causes and Control,1.595,149,3.3931484502447,1.14850521204842,221,629,8798,3845337.0,2422,0.0433526011560693,0.1271860095389507,621,3.44,39.81,36,Springer Science and Business Media Deutschland GmbH
Clinical Genetics,1.594,121,3.19899244332494,1.31775809174234,216,582,5714,3589830.0,1652,0.0284503631961259,0.2731958762886597,402,2.85,26.45,56,Wiley-Blackwell Publishing Ltd
Corrosion Science,1.594,262,4.52167732764748,2.94501552929821,458,1436,18826,8183637.0,7177,0.2322697505921694,0.0891364902506963,1405,4.44,41.1,65,Elsevier Ltd
Integrative Biology,1.594,87,4.25291760966367,1.8359016193066904,131,317,6673,1648350.0,1476,0.0331978319783197,0.1041009463722397,308,4.32,50.94,17,Oxford University Press
Atmospheric Science Letters,1.593,58,1.95394736842105,0.976152471860969,48,155,1090,835533.0,357,0.0252100840336134,0.2903225806451613,152,2.25,22.71,26,John Wiley &amp; Sons Inc.
Journal of Marine Systems,1.593,122,2.99137931034483,1.45453289619689,144,358,8636,2518103.0,1161,0.0585701981050818,0.1620111731843575,348,2.52,59.97,36,Elsevier B.V.
Journal of Psychopharmacology,1.592,143,3.22306238185255,1.0619119509128,129,573,8018,2936852.0,2122,0.031573986804901,0.1518324607329843,541,3.71,62.16,39,SAGE Publications Ltd
"Palaeogeography, Palaeoclimatology, Palaeoecology",1.592,184,2.96622889305816,1.33482986212362,394,1094,32159,6641241.0,3512,0.1030751708428246,0.1361974405850091,1064,2.95,81.62,61,Elsevier B.V.
Aerosol Science and Technology,1.591,128,3.02105263157895,1.55333545348705,145,390,5205,2369988.0,1196,0.1362876254180602,0.2,384,3.16,35.9,45,Taylor and Francis Ltd.
American Journal of Hypertension,1.591,156,3.61070110701107,1.33591923150337,212,661,5764,3919390.0,2247,0.0534045393858478,0.2481089258698941,543,3.4,27.19,39,Oxford University Press
Cancer Cytopathology,1.589,74,3.0514020765549947,1.6942416612791091,114,184,2755,1206420.0,557,0.1687612208258528,0.3152173913043478,144,2.82,24.17,18,John Wiley and Sons Inc
International Journal of Science Education,1.589,132,1.8641975308642,1.76657856666313,127,326,6854,1999594.0,762,0.1010498687664042,0.2361963190184049,324,2.05,53.97,39,Taylor and Francis Ltd.
Test,1.589,52,1.0952380952381,1.49305499300941,42,137,1280,768370.0,134,0.0671641791044776,0.5912408759124088,105,0.81,30.48,35,Springer New York
CMAJ. Canadian Medical Association Journal,1.588,216,2.1140993442097917,1.8509096685384427,592,1966,4414,11390040.0,3023,0.0178630499503804,0.6683621566632757,702,1.39,7.46,81,Canadian Medical Association
Current Opinion in Ophthalmology,1.588,106,3.12719298245614,1.81631504954328,90,267,3964,1665924.0,893,0.0302351623740201,0.2584269662921348,247,3.22,44.04,36,Lippincott Williams and Wilkins Ltd.
IEEE Industrial Electronics Magazine,1.588,90,5.42592592592593,5.01281849177415,31,89,854,550124.0,456,0.0635964912280701,0.4382022471910112,64,4.71,27.55,19,Institute of Electrical and Electronics Engineers Inc.
Millennium: Journal of International Studies,1.588,81,1.38947368421053,1.57481905427813,43,99,3671,579643.0,255,0.0784313725490196,0.2525252525252525,95,2.66,85.37,54,SAGE Publications Ltd
"Nonlinear Analysis, Theory, Methods and Applications",1.588,141,1.92845528455285,1.68116129543561,265,1846,6109,12833443.0,3752,0.0298507462686567,0.4035752979414951,1845,1.89,23.05,50,Elsevier Ltd
Journal of Consumer Culture,1.587,71,3.0,2.39924507147591,20,53,965,307133.0,286,0.0209790209790209,0.2264150943396226,53,3.47,48.25,25,SAGE Publications Ltd
Political Research Quarterly,1.587,105,1.35121951219512,1.71761003167707,67,211,3599,1217749.0,366,0.0382513661202185,0.2985781990521327,209,1.47,53.72,72,SAGE Publications Inc.
Australian Journal of Grape and Wine Research,1.586,96,3.32824427480916,1.77029146620859,47,135,2346,750794.0,493,0.1054766734279918,0.1111111111111111,131,3.33,49.91,30,John Wiley and Sons Inc
European Journal of Cardio-thoracic Surgery,1.586,158,2.66613418530351,1.60914000662733,689,1980,8774,11491633.0,4081,0.098260230335702,0.452020202020202,1420,2.0,12.73,39,European Association for Cardio-Thoracic Surgery
Journal of Atmospheric and Oceanic Technology,1.586,150,2.04728132387707,1.48149108870218,203,429,6644,3036709.0,994,0.1056338028169014,0.2564102564102564,423,2.08,32.73,40,American Meteorological Society
Nonlinearity,1.586,106,1.51767151767152,1.38432887402416,148,481,4586,2762879.0,789,0.0519645120405576,0.3970893970893971,481,1.39,30.99,38,IOP Publishing Ltd.
Current Cancer Drug Targets,1.585,106,3.80263157894737,0.919631154262176,82,269,8657,1613860.0,1036,0.0125482625482625,0.1524163568773234,249,3.79,105.57,25,Bentham Science Publishers
Development Growth and Differentiation,1.585,76,2.28193832599119,0.656843648375443,68,231,4366,1324032.0,603,0.044776119402985,0.2294372294372294,227,2.5,64.21,57,Wiley-Blackwell Publishing Ltd
European Heart Journal Cardiovascular Imaging,1.585,128,3.45308924485126,1.64598657476886,272,656,3997,3967763.0,1725,0.1066666666666666,0.3887195121951219,526,2.13,14.69,14,Oxford University Press
Quarterly Journal of Political Science,1.585,46,1.21621621621622,1.07755876665739,15,38,719,268771.0,52,0.0384615384615384,0.3157894736842105,38,1.2,47.93,20,Now Publishers Inc
Chronobiology International,1.584,123,3.39943342776204,1.17462373373868,108,379,7482,2041901.0,1362,0.2599118942731278,0.2005277044854881,357,2.96,69.28,42,Taylor and Francis Ltd.
ACI Materials Journal,1.583,118,1.28855721393035,1.52835849759002,68,208,1856,1232505.0,319,0.1128526645768025,0.3317307692307692,201,1.59,27.29,39,American Concrete Institute
Epidemics,1.582,56,2.81428571428571,1.00877602915636,21,70,906,314284.0,229,0.0262008733624454,0.1857142857142857,70,2.78,43.14,17,Elsevier B.V.
Journalism,1.582,86,1.56209150326797,1.77228131621522,61,164,2906,985753.0,388,0.056701030927835,0.3780487804878049,161,2.55,47.64,26,SAGE Publications Ltd
Sedimentology,1.582,131,2.95454545454545,1.53099812450198,78,256,6481,1594927.0,804,0.0708955223880597,0.16015625,242,3.01,83.09,64,John Wiley and Sons Inc
Apoptosis,1.581,133,4.06720892260348,1.7669054662254027,130,344,6567,2260621.0,1469,0.0299523485364193,0.0930232558139534,344,3.96,50.52,30,Springer
Environmental Innovation and Societal Transitions,1.581,86,2.1,1.65134376025169,30,48,1100,188886.0,213,0.1690140845070422,0.1875,47,4.44,36.67,15,Elsevier B.V.
European Spine Journal,1.581,173,2.53748782862707,1.72331347777055,528,1174,12666,7221657.0,3042,0.1817882971729125,0.2785349233390119,1095,2.4,23.99,34,Springer Verlag
Postharvest Biology and Technology,1.58,178,3.26728110599078,2.48668433754482,242,434,9549,3083631.0,1593,0.197112366603892,0.108294930875576,433,3.47,39.46,35,Elsevier B.V.
Publications of the Astronomical Society of Australia,1.579,83,2.45801526717557,0.70977058381976,59,136,4139,923466.0,342,0.0789473684210526,0.3161764705882353,132,2.34,70.15,30,Cambridge University Press
Transport Policy,1.579,134,2.23461538461538,1.95057932486777,138,271,5439,1573858.0,727,0.108665749656121,0.2583025830258302,260,2.43,39.41,33,Elsevier Ltd
Heart Failure Reviews,1.577,104,3.52439024390244,1.3039916981998,68,176,5849,1030035.0,712,0.0196629213483146,0.1761363636363636,173,3.99,86.01,30,Springer
"IEEE Transactions on Systems, Man, and Cybernetics, Part B: Cybernetics",1.577,192,4.75,4.46951859316057,0,413,0,2030962.0,2766,0.0,0.1259079903147699,405,6.27,0.0,17,Institute of Electrical and Electronics Engineers Inc.
Journal of Cellular Biochemistry,1.577,192,3.23052208835341,0.985196877845391,289,1239,12742,7024002.0,4391,0.0154862218173536,0.135593220338983,1236,3.68,44.09,44,Wiley-Liss Inc.
Journal of Neurodevelopmental Disorders,1.577,64,3.39759036144578,0.755068675628002,16,89,1328,372613.0,343,0.0145772594752186,0.1573033707865168,86,4.21,83.0,17,BioMed Central Ltd
International Journal of Stroke,1.576,105,3.00816326530612,1.39792616432797,199,371,4025,2314561.0,912,0.0427631578947368,0.3638814016172507,255,2.62,20.23,20,SAGE Publications Ltd
Energy and Fuels,1.575,233,3.6384279652250706,1.6902861284611734,840,2281,33411,14110793.0,8802,0.1766643944558055,0.1696624287593161,2263,3.4,39.78,39,American Chemical Society
IEEE Transactions on Communications,1.575,247,2.56003430531732,2.23807911163398,452,1169,13212,7352780.0,4223,0.0878522377456784,0.2446535500427716,1166,3.34,29.23,58,Institute of Electrical and Electronics Engineers Inc.
International Journal of Biostatistics,1.575,46,1.22680412371134,0.934107457223333,20,104,508,525252.0,160,0.0875,0.4038461538461538,102,1.48,25.4,21,Walter de Gruyter GmbH
Brain Research,1.574,262,3.16783954961295,0.975913002346157,641,2864,34594,16216636.0,9992,0.0280224179343474,0.1529329608938547,2843,3.2,53.97,60,Elsevier B.V.
Cerebellum,1.574,90,2.89565217391304,1.04566108027485,118,257,4754,1565591.0,826,0.1198547215496368,0.2062256809338521,243,3.19,40.29,24,Springer
International Journal of Eating Disorders,1.574,163,3.4785100286533,1.62019913488543,133,350,4105,2196250.0,1539,0.0792722547108512,0.1371428571428571,349,4.06,30.86,45,John Wiley and Sons Inc
IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,1.573,139,3.36311239193084,2.10777165184053,239,356,8628,2116054.0,1365,0.2769230769230769,0.1713483146067415,347,3.82,36.1,18,Institute of Electrical and Electronics Engineers Inc.
Journal of Economic Dynamics and Control,1.573,106,1.36907730673317,1.39360057968702,165,409,6693,2547808.0,643,0.1446345256609642,0.4254278728606357,403,1.34,40.56,47,Elsevier B.V.
Journal of the International Neuropsychological Society,1.573,150,3.34659090909091,1.27208979269114,119,358,5356,2111518.0,1282,0.0413416536661466,0.164804469273743,350,3.31,45.01,31,Cambridge University Press
Plant Science,1.573,191,4.10285714285714,1.46842877463502,171,530,11102,3050994.0,2460,0.0247967479674796,0.0943396226415094,524,4.83,64.92,41,Elsevier Ireland Ltd
Frontiers in Zoology,1.572,77,3.57142857142857,1.46250921642574,79,99,5244,774073.0,392,0.0459183673469387,0.2222222222222222,98,2.54,66.38,22,BioMed Central Ltd
Applied Psychology,1.571,117,2.39130434782609,1.60575176048269,29,94,1929,546268.0,294,0.0714285714285714,0.1595744680851064,92,3.13,66.52,63,Wiley-Blackwell Publishing Ltd
BMC Microbiology,1.571,147,3.27790973871734,1.18594578614197,297,911,12310,5363437.0,3361,0.0187444213031835,0.1130625686059275,911,3.32,41.45,25,BioMed Central Ltd
Human Gene Therapy,1.571,163,3.65159574468085,0.915225753533075,107,454,4748,2549694.0,1714,0.0408401400233372,0.1696035242290749,402,3.61,44.37,36,Mary Ann Liebert Inc.
