Title,SJR,H index,IPP,SNIP,Total Docs. (2004),Total Docs. (3years),Total Refs.,Est. value (USD) (2004),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
International Journal of Sports Medicine,0.73,131,1.46644295302013,1.02307410124918,106,303,2882,1670311.0,480,0.0520833333333333,0.3102310231023102,299,1.38,27.19,46,Georg Thieme Verlag
Journal of Synchrotron Radiation,0.73,120,1.24698795180723,0.736883737882595,91,509,1923,2087827.0,694,0.0576368876080691,0.5049115913555993,503,2.28,21.13,30,International Union of Crystallography
Polyhedron,0.73,113,1.63672814755413,0.922002369792122,384,1254,13791,6285299.0,2317,0.0910660336642209,0.2767145135566188,1251,1.71,35.91,44,Elsevier Ltd
British Journal of Sports Medicine,0.729,241,1.69395017793594,1.36026400711378,237,451,4562,2591559.0,584,0.1147260273972602,0.541019955654102,320,1.18,19.25,53,BMJ Publishing Group
Comparative Biochemistry and Physiology Part - B: Biochemistry and Molecular Biology,0.729,117,2.273207184967179,1.4829112618591782,172,659,7584,3008762.0,1167,0.0805484147386461,0.3429438543247344,655,1.57,44.09,55,Elsevier Inc.
Data and Knowledge Engineering,0.729,96,1.45512820512821,2.14310089513682,60,167,1802,847728.0,309,0.058252427184466,0.4550898203592814,159,1.59,30.03,40,Elsevier B.V.
Governance,0.729,99,1.15873015873016,2.08997797361783,21,65,1336,350352.0,110,0.0454545454545454,0.3692307692307692,63,1.87,63.62,38,Wiley-Blackwell Publishing Ltd
Journal of Intellectual Disabilities,0.729,56,0.88659793814433,0.948680196279527,27,105,760,541233.0,110,0.1363636363636363,0.5904761904761905,97,0.35,28.15,21,SAGE Publications Ltd
Journal of Rehabilitation Medicine,0.729,117,1.7218045112782,1.17081330317812,45,144,1375,680584.0,289,0.0761245674740484,0.3472222222222222,136,1.85,30.56,25,Medical Journals Sweden AB
Maternal and Child Health Journal,0.729,109,2.12967185280475,1.674282540484755,32,95,291,476086.0,127,0.0,0.4947368421052631,89,1.38,9.09,29,"Springer GmbH &amp; Co, Auslieferungs-Gesellschaf"
Quarterly Journal of Speech,0.729,48,0.810344827586207,1.46655201441917,20,71,2338,339065.0,76,0.1973684210526315,0.4507042253521127,62,1.14,116.9,111,Routledge
BMC Medical Research Methodology,0.728,176,1.78571428571429,0.985086963165366,29,56,714,200897.0,111,0.045045045045045,0.3571428571428571,56,1.79,24.62,25,BioMed Central Ltd
Combinatorica,0.728,62,0.554455445544555,1.06683059739015,53,102,811,651407.0,55,0.0545454545454545,0.7058823529411765,101,0.34,15.3,45,Janos Bolyai Mathematical Society
Harvard Review of Psychiatry,0.728,94,1.63106796116505,0.859212353947325,37,112,2083,630512.0,193,0.0414507772020725,0.4553571428571428,108,1.65,56.3,33,Lippincott Williams and Wilkins Ltd.
IEEE Transactions on Device and Materials Reliability,0.728,82,1.24242424242424,1.05638474637591,89,70,2223,461937.0,101,0.1386138613861386,0.4428571428571428,66,0.91,24.98,25,Institute of Electrical and Electronics Engineers Inc.
Journal of Applied Geophysics,0.728,104,0.842696629213483,0.903572155391431,46,182,1169,856970.0,267,0.0674157303370786,0.445054945054945,181,1.31,25.41,34,Elsevier B.V.
Magnetic Resonance Imaging Clinics of North America,0.728,59,1.70175438596491,0.919009805202527,38,135,2221,742667.0,245,0.0040816326530612,0.362962962962963,115,1.66,58.45,33,W.B. Saunders
Mathematical Social Sciences,0.728,44,0.576,1.2421441256981,49,126,814,686638.0,79,0.1139240506329113,0.6428571428571429,123,0.55,16.61,46,Elsevier B.V.
Micron,0.728,101,1.56038647342995,0.955162338618436,109,226,2993,1277733.0,390,0.0538461538461538,0.3893805309734513,219,1.48,27.46,36,Elsevier Ltd
New Biotechnology,0.728,111,2.41379310344828,1.01946236825074,15,154,497,530458.0,396,0.0151515151515151,0.3571428571428571,150,1.69,33.13,18,Elsevier B.V.
Biotechnology Progress,0.727,148,1.77272727272727,0.951420416941095,260,638,8330,3402047.0,1239,0.099273607748184,0.2727272727272727,638,1.85,32.04,41,Wiley-Blackwell
Community Dental Health,0.727,55,1.00952380952381,0.946447235359307,44,124,955,672479.0,135,0.0888888888888888,0.5080645161290323,108,0.87,21.7,41,SAGE Publications Ltd
Journal of Ethnic and Migration Studies,0.727,122,0.816666666666667,1.35145032611065,60,120,2400,650502.0,123,0.1626016260162601,0.4833333333333333,120,0.88,40.0,55,Routledge
Ocean Dynamics,0.727,71,1.20408163265306,1.03518008486489,50,50,1411,293600.0,65,0.1538461538461538,0.48,49,1.26,28.22,25,Springer Verlag
Plant Breeding,0.727,86,1.12074303405573,0.989623397157267,121,324,2810,1692351.0,364,0.0659340659340659,0.5123456790123457,323,1.05,23.22,41,Wiley-Blackwell Publishing Ltd
American Journal of Speech-Language Pathology,0.726,93,1.21296296296296,0.920651436278561,35,122,1452,562348.0,153,0.1045751633986928,0.4590163934426229,112,1.24,41.49,30,American Speech-Language-Hearing Association (ASHA)
Meteorological Applications,0.726,76,0.650406504065041,0.851682597478639,29,125,753,573497.0,88,0.1590909090909091,0.6,125,0.57,25.97,32,Wiley-Blackwell
Mind and Language,0.726,83,0.902777777777778,1.25946969081993,28,76,1069,402303.0,98,0.1224489795918367,0.4210526315789473,75,1.06,38.18,40,Wiley-Blackwell Publishing Ltd
American Journal of Emergency Medicine,0.725,114,1.5045871559633,1.50612798439611,189,487,2745,2812392.0,657,0.0563165905631659,0.4825462012320328,337,1.44,14.52,43,W.B. Saunders
"Journal of Plastic, Reconstructive and Aesthetic Surgery",0.725,118,0.921397379912664,1.06562968646587,179,664,2412,3202427.0,564,0.0904255319148936,0.5768072289156626,461,0.8,13.47,20,Churchill Livingstone
Journal of the Academy of Nutrition and Dietetics,0.725,202,1.78040540540541,1.11979268547638,292,838,7051,4343152.0,1295,0.2239382239382239,0.5298329355608592,778,1.47,24.15,14,Elsevier B.V.
Behavioral Disorders,0.724,51,0.880597014925373,0.742185114581158,31,72,1449,428400.0,67,0.3134328358208955,0.5416666666666666,67,0.61,46.74,29,SAGE Publications Inc.
International Journal of Andrology,0.724,108,1.82666666666667,0.721699581532584,56,160,1951,815283.0,322,0.0590062111801242,0.325,152,2.09,34.84,35,Wiley-Blackwell Publishing Ltd
Lupus,0.724,122,1.88674698795181,0.940234194563324,183,507,5720,2591419.0,1123,0.1166518254674977,0.3313609467455621,444,2.03,31.26,35,SAGE Publications Ltd
Stem Cells and Development,0.724,138,1.80894308943089,0.560480482874852,79,297,3116,1529942.0,518,0.0926640926640926,0.3636363636363636,268,1.9,39.44,22,Mary Ann Liebert Inc.
Annals of Vascular Surgery,0.723,87,1.40860215053763,0.960501598707759,136,375,2822,1965929.0,618,0.0404530744336569,0.3813333333333333,372,1.72,20.75,40,Elsevier Inc.
European Journal of Medicinal Chemistry,0.723,215,1.98299319727891,1.25048871508301,115,300,3234,1581025.0,655,0.0625954198473282,0.2333333333333333,299,1.85,28.12,52,Elsevier Masson s.r.l.
IEEE Transactions on Biomedical Engineering,0.723,245,2.02671755725191,1.99138335646092,269,533,6969,3336836.0,1272,0.1069182389937107,0.2851782363977486,526,2.25,25.91,63,IEEE Computer Society
Journal of Virological Methods,0.723,119,1.94915254237288,1.07128602948502,211,534,5580,2804476.0,1100,0.1381818181818181,0.2771535580524344,533,1.95,26.45,46,Elsevier B.V.
Physiological and Molecular Plant Pathology,0.723,92,1.39153439153439,0.65680660476431,73,209,2781,1141287.0,311,0.1221864951768488,0.3444976076555024,191,1.21,38.1,40,Academic Press
International Journal of Human Resource Management,0.722,148,1.01395348837209,0.895441863254468,81,215,4497,1121717.0,281,0.2775800711743772,0.3953488372093023,215,1.06,55.52,36,Routledge
Journal of Clinical Pharmacology,0.722,133,2.35920177383592,0.873435017141341,146,468,5026,2435397.0,1253,0.0407023144453312,0.2521367521367521,464,2.75,34.42,53,Wiley-Blackwell
Palaeobiodiversity and Palaeoenvironments,0.722,40,0.766233766233766,1.09669226246204,14,79,949,436918.0,63,0.1904761904761904,0.569620253164557,79,0.84,67.79,16,Springer Science and Business Media Deutschland GmbH
IET Control Theory and Applications,0.721,125,0.931818181818182,1.3973002271658,103,234,2054,1370915.0,344,0.0959302325581395,0.452991452991453,229,1.25,19.94,19,John Wiley &amp; Sons Inc.
Journal of Human Hypertension,0.721,110,1.71393643031785,0.75756655266016,146,488,4151,2459920.0,861,0.0662020905923344,0.3852459016393442,415,2.0,28.43,39,Springer Nature
Medical Clinics of North America,0.721,115,2.26976744186047,1.08855193680108,90,234,7213,1326678.0,583,0.006861063464837,0.2478632478632478,215,2.32,80.14,81,W.B. Saunders
Single Molecules,0.721,32,1.72222222222222,0.575119309965991,0,90,0,292047.0,139,0.0,0.4777777777777778,76,1.69,0.0,3,John Wiley and Sons Ltd
Veterinary Pathology,0.721,113,1.36029411764706,1.06986990840813,106,333,2436,1722630.0,467,0.0770877944325481,0.4354354354354354,307,1.19,22.98,62,SAGE Publications Ltd
European Journal of Cancer Prevention,0.72,91,2.14222222222222,0.866516980243866,90,274,3121,1332943.0,579,0.0449050086355785,0.3321167883211678,250,2.02,34.68,35,Lippincott Williams and Wilkins
International Journal of Refractory Metals and Hard Materials,0.72,111,0.970149253731343,1.23784184332217,30,144,548,652504.0,141,0.0851063829787234,0.4791666666666667,136,0.91,18.27,43,Elsevier B.V.
Journal of Women's Health,0.72,121,1.71370967741935,0.783708246787765,122,331,3769,1852728.0,532,0.0338345864661654,0.4803625377643504,296,1.55,30.89,30,Mary Ann Liebert Inc.
Neurorehabilitation and Neural Repair,0.72,133,1.97014925373134,0.84846870512636,32,78,998,421854.0,155,0.0903225806451612,0.3974358974358974,73,2.23,31.19,39,SAGE Publications Inc.
Transfusion Medicine,0.72,67,1.82575757575758,1.08271249077269,62,170,1405,843607.0,301,0.0764119601328903,0.388235294117647,144,1.61,22.66,35,Wiley-Blackwell Publishing Ltd
"Cephalalgia, Supplement",0.719,28,2.83333333333333,1.51576670940452,24,20,1167,165953.0,36,0.0,0.3,17,3.29,48.63,7,Wiley-Blackwell Publishing Ltd
Online Learning Journal,0.719,75,1.28260869565217,2.41912956804139,27,50,335,283590.0,116,0.0344827586206896,0.3,50,2.03,12.41,10,The Online Learning Consortium
Physica Status Solidi (A) Applications and Materials Science,0.719,118,0.872051886792453,0.653360808605609,512,1724,9118,8884852.0,1652,0.0520581113801452,0.525522041763341,1706,0.91,17.81,21,Wiley-VCH Verlag
ESAIM - Probability and Statistics,0.718,31,0.48,1.12999137379641,14,56,245,257353.0,27,0.0,0.7857142857142857,54,0.42,17.5,29,EDP Sciences
"Journal of Macromolecular Science, Part B: Physics",0.718,55,1.607086333074666,1.4712657546749688,83,250,2067,1188379.0,254,0.0748031496062992,0.544,247,0.95,24.9,59,Taylor and Francis Ltd.
Journal of Materials Processing Technology,0.718,239,0.725786163522013,1.22191825022523,901,2414,12599,11478392.0,2098,0.1496663489037178,0.5505385252692626,2405,0.71,13.98,36,Elsevier B.V.
Journal of School Health,0.718,100,1.29885057471264,1.20786234316086,67,240,1273,1137397.0,275,0.0727272727272727,0.5583333333333333,233,1.03,19.0,96,Wiley-Blackwell
Asymptotic Analysis,0.717,49,0.460227272727273,0.689084050828888,49,176,877,879592.0,107,0.0467289719626168,0.625,176,0.58,17.9,37,SAGE Publications Ltd
European Journal of Clinical Microbiology and Infectious Diseases,0.717,127,1.78298611111111,0.867392719092197,191,590,4836,3102658.0,1218,0.0377668308702791,0.3067796610169491,575,1.95,25.32,38,Springer Verlag
Journal of Nursing Scholarship,0.717,98,1.45512820512821,1.4443978221482,68,207,1736,1080297.0,304,0.0328947368421052,0.4347826086956521,160,1.28,25.53,30,Wiley-Blackwell Publishing Ltd
Prenatal Diagnosis,0.717,110,1.6553480475382,1.02286007185227,254,759,4596,3893779.0,1230,0.1560975609756097,0.4084321475625823,620,1.53,18.09,46,John Wiley and Sons Ltd
Reviews in Gastroenterological Disorders,0.717,35,2.52857142857143,1.0331176609794,43,99,2014,346555.0,236,0.0169491525423728,0.4141414141414141,88,2.46,46.84,9,MedReviews LLC
Theoretical Computer Science,0.717,133,0.947574334898279,1.27960369645228,431,1371,9112,6637906.0,1376,0.0973837209302325,0.5609044493070752,1319,1.01,21.14,51,Elsevier B.V.
Australian and New Zealand Journal of Public Health,0.716,92,1.18007662835249,1.03988300585115,106,369,2403,1872827.0,394,0.1040609137055837,0.5257452574525745,266,0.88,22.67,30,Elsevier B.V.
Current Problems in Surgery,0.716,51,1.77777777777778,1.271893023344,32,96,3054,443731.0,83,0.0,0.7395833333333334,47,0.64,95.44,62,Elsevier Inc.
Journal of Career Assessment,0.716,82,1.10958904109589,0.879754486367359,29,74,1078,448003.0,90,0.2111111111111111,0.3108108108108108,73,1.2,37.17,33,SAGE Publications Inc.
Solid State Nuclear Magnetic Resonance,0.716,70,1.62745098039216,0.817949899787551,69,106,1790,739942.0,170,0.0823529411764705,0.2641509433962264,103,1.71,25.94,34,Elsevier B.V.
Animal Genetics,0.715,95,1.40740740740741,0.809166092586197,145,349,1940,1940723.0,496,0.157258064516129,0.4412607449856733,324,1.37,13.38,40,Wiley-Blackwell Publishing Ltd
Dyslexia,0.715,64,1.70212765957447,0.723792929882824,22,70,1082,338255.0,111,0.1801801801801801,0.6714285714285714,50,0.94,49.18,30,John Wiley and Sons Ltd
Ecological Indicators,0.715,204,1.54166666666667,1.14650289169276,29,74,1449,267406.0,129,0.0852713178294573,0.2567567567567567,73,1.11,49.97,25,Elsevier B.V.
Inorganic Chemistry Communications,0.715,86,2.582463012642598,1.383478164560182,355,825,7673,4207198.0,1515,0.0693069306930693,0.2884848484848485,823,1.82,21.61,28,Elsevier B.V.
Journal of Behavioral Medicine,0.715,113,1.90291262135922,1.03451966632339,36,103,1551,535922.0,220,0.0136363636363636,0.3106796116504854,103,1.81,43.08,48,Springer New York
Journal of Continuing Education in the Health Professions,0.715,67,1.0,1.58246388542214,35,96,207,363609.0,109,0.018348623853211,0.5520833333333334,94,1.32,5.91,38,Lippincott Williams and Wilkins
Journal of Eukaryotic Microbiology,0.715,91,1.421875,0.685410799189303,89,397,4011,1838092.0,601,0.1314475873544093,0.4055415617128463,395,1.43,45.07,33,Wiley-Blackwell Publishing Ltd
Journal of Near Infrared Spectroscopy,0.715,66,1.42156862745098,1.26907209458564,49,106,1089,554558.0,151,0.23841059602649,0.3773584905660377,102,0.96,22.22,30,SAGE Publications Inc.
Psychoanalytic Psychology,0.715,49,0.440677966101695,0.91848004842726,48,131,1475,720743.0,62,0.1129032258064516,0.648854961832061,129,0.4,30.73,42,American Psychological Association
Research in Developmental Disabilities,0.715,117,1.02061855670103,1.18656803770649,38,98,1211,541486.0,109,0.1651376146788991,0.4285714285714285,98,0.89,31.87,39,Elsevier Inc.
Reviews in Fish Biology and Fisheries,0.715,119,1.34375,0.817887684277163,26,64,2646,404933.0,90,0.1111111111111111,0.515625,64,1.12,101.77,35,Springer Science and Business Media Deutschland GmbH
Transactions in GIS,0.715,80,1.0,1.49617195437822,27,70,861,336912.0,86,0.1046511627906976,0.4571428571428571,70,1.32,31.89,29,Wiley-Blackwell Publishing Ltd
Geophysical and Astrophysical Fluid Dynamics,0.714,41,0.841269841269841,0.906805260743732,25,63,673,324677.0,54,0.1481481481481481,0.5873015873015873,63,0.81,26.92,52,Taylor and Francis Ltd.
IEEE Transactions on Dielectrics and Electrical Insulation,0.714,150,1.0,1.49307395292548,121,403,2775,2004132.0,603,0.1475953565505804,0.4491315136476427,392,1.54,22.93,32,Institute of Electrical and Electronics Engineers Inc.
Journal of Neurolinguistics,0.714,69,1.0,0.630414869794966,23,71,1296,317155.0,79,0.1392405063291139,0.4788732394366197,67,1.37,56.35,39,Elsevier Ltd
Ocean Engineering,0.714,151,0.588235294117647,1.28758638885602,117,307,2034,1534595.0,213,0.2300469483568075,0.5928338762214984,306,0.67,17.38,58,Elsevier B.V.
"Trauma, Violence, and Abuse",0.714,121,1.32075471698113,1.18362899808078,16,53,1969,201741.0,77,0.0519480519480519,0.3773584905660377,53,1.23,123.06,26,SAGE Publications Ltd
Child Neuropsychology,0.713,88,1.51898734177215,0.689319539503304,27,73,1256,352868.0,97,0.0515463917525773,0.4246575342465753,69,1.12,46.52,31,Taylor and Francis Ltd.
Journal of Social and Personal Relationships,0.713,108,0.975609756097561,0.949906378211861,49,124,1753,665445.0,166,0.072289156626506,0.4032258064516129,123,1.15,35.78,42,SAGE Publications Ltd
Comprehensive Reviews in Food Science and Food Safety,0.712,186,1.80769230769231,2.12275176243207,0,30,0,60115.0,48,0.0,0.6333333333333333,30,1.6,0.0,23,John Wiley and Sons Inc
European Eating Disorders Review,0.712,89,1.20879120879121,0.91454371644021,56,124,1584,676970.0,132,0.1136363636363636,0.4596774193548387,98,0.99,28.29,33,John Wiley and Sons Ltd
Journal of Head Trauma Rehabilitation,0.712,119,1.71111111111111,1.19160133122752,50,180,1840,905255.0,255,0.0862745098039215,0.4888888888888889,159,1.2,36.8,40,Lippincott Williams and Wilkins Ltd.
Somatic Cell and Molecular Genetics,0.712,27,2.52631578947368,0.670562981027087,0,20,0,63388.0,70,0.0,0.1,19,2.6,0.0,19,"Springer GmbH &amp; Co, Auslieferungs-Gesellschaf"
Text and Talk,0.712,55,0.575757575757576,0.667476130955325,22,69,949,345914.0,61,0.1147540983606557,0.5217391304347826,66,0.8,43.14,21,De Gruyter Mouton
Comptes Rendus - Geoscience,0.711,98,0.799544419134396,0.670599547884346,153,451,3579,2483662.0,391,0.1202046035805626,0.5587583148558758,450,0.78,23.39,23,Academie des sciences
European Journal of Applied Physiology,0.711,167,1.62157534246575,1.06631015598622,256,596,7796,3435492.0,1033,0.1239109390125847,0.3171140939597315,585,1.51,30.45,27,Springer Science and Business Media Deutschland GmbH
Information Technology and People,0.711,83,1.10144927536232,1.0347488578164,25,77,1024,337952.0,98,0.0,0.6363636363636364,75,0.75,40.96,34,Emerald Group Publishing Ltd.
Journal of Computational and Applied Mathematics,0.711,149,0.612326043737575,1.02198981838127,336,1009,5795,5213113.0,713,0.091164095371669,0.6313181367690783,1007,0.63,17.25,51,Elsevier B.V.
Journal of Information Science,0.711,81,0.954887218045113,1.06956978355447,50,159,1605,805414.0,159,0.1132075471698113,0.5974842767295597,145,0.88,32.1,47,SAGE Publications Ltd
Mitochondrion,0.711,112,1.37349397590361,0.491905726161173,82,87,4738,479893.0,127,0.1102362204724409,0.3908045977011494,84,1.41,57.78,25,Elsevier B.V.
Acta Mechanica,0.71,93,0.573099415204678,0.752008260559723,110,350,2077,1738891.0,215,0.0976744186046511,0.6771428571428572,342,0.6,18.88,61,Springer-Verlag Wien
International Journal of Adhesion and Adhesives,0.71,117,1.0920245398773,1.18040368558985,57,169,1090,899960.0,198,0.1212121212121212,0.4733727810650887,169,1.06,19.12,46,Elsevier Ltd
NWIG New West Indian Guide,0.71,9,1.714849256107246,1.5443069533048919,0,2,0,2688.0,1,0.0,0.5,2,1.0,0.0,19,Brill Academic Publishers
Canadian Journal of Occupational Therapy,0.709,66,1.43956043956044,1.24803376430979,55,118,1199,684191.0,146,0.3013698630136986,0.5169491525423728,105,0.91,21.8,93,SAGE Publications Inc.
Oryx,0.709,88,1.03252032520325,1.09026266282701,57,157,1715,805413.0,148,0.1081081081081081,0.5477707006369427,137,0.95,30.09,76,Cambridge University Press
Biorheology,0.708,74,1.88826815642458,1.02467260952569,59,188,1987,855746.0,362,0.074585635359116,0.3829787234042553,186,1.92,33.68,59,SAGE Publications Ltd
"Journal of Waterway, Port, Coastal and Ocean Engineering",0.708,79,0.791304347826087,1.47553675218961,39,121,791,630014.0,109,0.110091743119266,0.512396694214876,121,0.67,20.28,44,American Society of Civil Engineers (ASCE)
Natural Hazards,0.708,152,0.894736842105263,1.02286909095108,77,171,2051,799241.0,173,0.0693641618497109,0.5380116959064327,171,1.05,26.64,38,Springer Science and Business Media B.V.
Nutrient Cycling in Agroecosystems,0.708,119,1.07569721115538,1.07851755160581,64,255,2242,1279245.0,287,0.0696864111498257,0.4705882352941176,253,0.88,35.03,30,Springer Nature
Organic Process Research and Development,0.708,131,1.31794871794872,0.795935503629657,154,412,3236,1966013.0,565,0.1469026548672566,0.4587378640776699,395,1.4,21.01,29,American Chemical Society
Computational Optimization and Applications,0.707,91,0.773049645390071,1.21935481587489,47,143,1044,803087.0,155,0.032258064516129,0.4965034965034965,141,1.12,22.21,34,Springer Netherlands
Journal of Drug Targeting,0.707,112,1.83734939759036,0.586583952201257,70,177,2539,902874.0,387,0.0465116279069767,0.3050847457627119,170,2.01,36.27,36,Informa Healthcare
Journal of Parasitology,0.707,105,1.39280958721704,0.932785534520203,274,774,6793,4134999.0,1092,0.1767399267399267,0.4018087855297158,768,1.4,24.79,81,American Society of Parasitologists
Journal of Population Economics,0.707,91,0.72972972972973,0.955676399982633,35,114,1141,587745.0,105,0.0857142857142857,0.5526315789473685,113,0.97,32.6,38,Springer New York
Supramolecular Chemistry,0.707,49,1.31034482758621,0.630234223597168,75,207,2314,979628.0,281,0.0854092526690391,0.3864734299516908,204,1.45,30.85,33,Taylor and Francis Ltd.
Archaeometry,0.706,82,1.18604651162791,1.49041967059984,42,130,1714,609193.0,173,0.1098265895953757,0.3307692307692307,130,1.14,40.81,67,Wiley-Blackwell Publishing Ltd
Chemistry Letters,0.706,126,1.56472491909385,0.724141553011708,793,1855,13546,10346304.0,2950,0.0440677966101694,0.3660377358490566,1855,1.61,17.08,34,Oxford University Press
Chromatographia,0.706,75,1.14435389988359,0.620940764720888,307,876,6705,4920034.0,1025,0.0985365853658536,0.4474885844748858,864,1.11,21.84,58,Springer
Fish Pathology,0.706,48,0.8,0.53858329304287,30,111,517,570365.0,85,0.2235294117647059,0.5315315315315315,111,0.75,17.23,58,Japanese Society of Fish Pathology
Journal of Planning Education and Research,0.706,91,0.693877551020408,1.08195236976336,42,106,1393,604635.0,83,0.2048192771084337,0.5943396226415094,101,0.83,33.17,45,SAGE Publications Inc.
Journal of Vinyl and Additive Technology,0.706,46,0.819277108433735,0.789817749710028,25,83,529,400619.0,85,0.1764705882352941,0.6506024096385542,83,0.77,21.16,32,John Wiley and Sons Ltd
Progress in Organic Coatings,0.706,140,1.22866894197952,1.10915229664847,116,308,3437,1585748.0,424,0.1745283018867924,0.4188311688311688,304,1.22,29.63,54,Elsevier B.V.
Urban Geography,0.706,96,0.759398496240602,0.646365470708312,48,137,1918,729822.0,135,0.1629629629629629,0.4890510948905109,136,0.9,39.96,46,Taylor and Francis Ltd.
"British Journal of Clinical Pharmacology, Supplement",0.705,33,3.37142857142857,1.33612671026778,7,38,244,135193.0,131,0.0,0.1842105263157894,35,3.65,34.86,6,Wiley-Blackwell Publishing Ltd
Journal of Second Language Writing,0.705,113,0.975,1.37021578421578,24,45,697,254445.0,73,0.1643835616438356,0.3333333333333333,41,1.56,29.04,34,Elsevier Ltd
Leprosy Review,0.705,52,0.868421052631579,0.883660399859388,57,178,914,1060060.0,159,0.1509433962264151,0.5449438202247191,128,0.77,16.04,79,British Leprosy Relief Association
Medical Microbiology and Immunology,0.705,75,1.66115702479339,0.541867461318106,29,127,1237,543464.0,230,0.0,0.3149606299212598,124,1.43,42.66,55,Springer Science and Business Media Deutschland GmbH
Molecular and Cellular Probes,0.705,79,2.14197530864198,0.934700341513884,63,162,1637,840444.0,371,0.0862533692722372,0.2716049382716049,162,2.15,25.98,39,Academic Press
Chemistry and Physics of Lipids,0.704,114,1.85714285714286,0.811557968130264,102,251,4335,1393930.0,511,0.0724070450097847,0.3426294820717131,250,2.24,42.5,60,Elsevier Ireland Ltd
Folia Primatologica,0.704,52,0.902912621359223,0.723525525181838,38,111,745,603686.0,97,0.0721649484536082,0.5405405405405406,109,0.76,19.61,63,Brill Academic Publishers
International Journal of Impact Engineering,0.704,164,0.652996845425868,1.32355885570511,70,325,1649,1424286.0,259,0.1351351351351351,0.5815384615384616,323,0.68,23.56,43,Elsevier Ltd
Journal of Sandwich Structures and Materials,0.704,58,0.702127659574468,1.47860120391676,25,48,384,283122.0,35,0.2,0.625,48,0.82,15.36,27,SAGE Publications Ltd
Linear Algebra and Its Applications,0.704,114,0.646990740740741,1.38035249048688,372,891,5944,4721044.0,592,0.3141891891891892,0.6352413019079686,869,0.58,15.98,58,Elsevier Inc.
Energy,0.703,274,0.771428571428571,1.06943196537181,179,246,2836,1638641.0,226,0.0530973451327433,0.508130081300813,246,0.82,15.84,50,Elsevier Ltd
Ethology Ecology and Evolution,0.703,48,1.04494382022472,0.760129715303821,30,90,1164,475963.0,99,0.0303030303030303,0.5222222222222223,90,0.97,38.8,37,Taylor and Francis Ltd.
Preslia,0.703,58,1.17241379310345,1.47664112858161,20,58,932,261475.0,71,0.1830985915492957,0.6551724137931034,58,1.43,46.6,44,Czech Botanical Society
Seminars in Nephrology,0.703,106,2.0,0.858195154846427,82,199,4530,1121650.0,441,0.0045351473922902,0.3165829145728643,183,2.4,55.24,44,W.B. Saunders
Xenobiotica,0.703,91,1.99583333333333,0.877239983244793,73,242,2773,1234534.0,518,0.0772200772200772,0.3512396694214876,240,1.91,37.99,55,Informa Healthcare
Annals of Biomedical Engineering,0.702,163,1.84340659340659,1.32267653525746,162,373,6598,4151019.0,776,0.0850515463917525,0.260053619302949,366,2.02,40.73,54,Springer
International Journal of Antimicrobial Agents,0.702,161,2.12939001848429,1.03775326373363,267,605,6418,3421000.0,1365,0.0652014652014652,0.2892561983471074,555,2.25,24.04,35,Elsevier B.V.
Journal of Public Health Management and Practice,0.702,63,0.748427672955975,0.704809283390909,103,235,1087,1240559.0,183,0.1967213114754098,0.6212765957446809,210,0.65,10.55,31,Lippincott Williams and Wilkins Ltd.
Bioseparation,0.701,36,2.62962962962963,1.76207150730127,0,40,0,242557.0,95,0.0,0.325,40,0.0,0.0,11,Kluwer Academic Publishers
Discrete Event Dynamic Systems: Theory and Applications,0.701,53,1.16666666666667,1.49097652367716,14,45,296,245842.0,80,0.025,0.3555555555555555,43,1.77,21.14,35,Springer Netherlands
European Journal of Pain,0.701,137,1.94897959183673,0.949010588876346,66,223,2772,1046086.0,470,0.0404255319148936,0.3542600896860987,213,2.18,42.0,29,John Wiley and Sons Inc
Proceedings of the Combustion Institute,0.701,173,0.974789915966387,1.66357481809501,0,363,0,2325712.0,418,0.0,0.4683195592286501,359,1.15,0.0,13,Elsevier Ltd
Singapore Journal of Tropical Geography,0.701,53,0.792452830188679,0.6063699255386,22,53,949,286854.0,58,0.0689655172413793,0.490566037735849,53,1.19,43.14,45,Wiley-Blackwell Publishing Ltd
Statistics,0.701,41,0.315789473684211,0.538903694245856,36,95,658,453387.0,33,0.0303030303030303,0.7789473684210526,95,0.23,18.28,41,Taylor and Francis Ltd.
"Chaos, Solitons and Fractals",0.7,175,1.47346514047867,1.30155001065719,505,976,10796,5239869.0,1465,0.4491467576791809,0.5030737704918032,965,1.61,21.38,35,Elsevier Ltd
Human Resource Management Review,0.7,132,1.03658536585366,0.901799342134383,24,91,1999,406750.0,108,0.0925925925925925,0.5384615384615384,82,1.14,83.29,35,Elsevier Ltd
Hypertension in Pregnancy,0.7,55,1.75324675324675,0.84022915598727,36,81,978,411491.0,178,0.0730337078651685,0.2839506172839506,79,1.79,27.17,44,Informa Healthcare
International Journal of Hematology,0.7,89,1.63420427553444,0.640938219702814,171,594,5376,2767129.0,999,0.052052052052052,0.4191919191919191,547,1.67,31.44,35,Springer
Proceedings of the Institution of Civil Engineers: Ground Improvement,0.7,51,0.452830188679245,1.10529553504661,17,56,348,266390.0,27,0.037037037037037,0.6607142857142857,56,0.53,20.47,18,ICE Publishing
