Title,SJR,H index,IPP,SNIP,Total Docs. (2007),Total Docs. (3years),Total Refs.,Est. value (USD) (2007),Total Cites (3years),Self-Cites/Total Cites (3years),Uncited Docs./Total Docs. (3years),Citable Docs. (3years),Cites / Doc. (2years),Ref. / Doc.,Coverage_Duration,Publisher
Nature Reviews Cancer,11.639,527,17.3672055427252,4.0470198944848,206,592,9813,5135809.0,8670,0.0125720876585928,0.581081081081081,469,13.19,47.64,25,Nature Publishing Group
Econometrica,11.619,231,3.51176470588235,4.9325338175728,55,178,1735,1559567.0,762,0.0472440944881889,0.146067415730337,173,3.68,31.55,43,Wiley-Blackwell Publishing Ltd
Trends in Cell Biology,11.582,271,13.1863636363636,2.95111091315348,77,291,5104,2417902.0,3732,0.0053590568060021,0.0515463917525773,285,12.66,66.29,35,Elsevier Ltd
Endocrine Reviews,11.547,317,23.5288461538462,7.34739243261659,33,109,9106,911606.0,2853,0.008061689449702,0.0458715596330275,106,20.59,275.94,46,The Endocrine Society
National Vital Statistics Reports,11.443,120,47.08059541212063,20.04182893346605,10,25,60,232124.0,677,0.0,0.0,25,35.36,6.0,27,"Public Health Services, US Dept of Health and Human Services"
Developmental Cell,10.796,306,10.5060483870968,2.25646075925731,198,597,7476,5201752.0,6053,0.0213117462415331,0.1641541038525963,591,9.55,37.76,25,Cell Press
Neuron,10.603,548,12.40329218107,2.90987357524568,363,1190,18779,10262214.0,14779,0.0368089857229853,0.1092436974789916,1181,11.32,51.73,38,Cell Press
Annual Review of Microbiology,10.501,220,13.5774647887324,3.84212799298567,28,74,2854,663273.0,1122,0.0053475935828877,0.081081081081081,71,14.65,101.93,74,Annual Reviews Inc.
New England Journal of Medicine,10.481,1231,30.922268907563,11.8876138134463,1675,4193,18286,36456946.0,62168,0.0096834384249131,0.3839732888146911,2108,13.87,10.92,81,Massachussetts Medical Society
Trends in Biochemical Sciences,10.39,309,13.2633928571429,3.11035282283211,72,316,4190,2555393.0,3813,0.007343299239444,0.050632911392405,309,11.98,58.19,50,Elsevier Ltd
Nature,10.344,1442,23.8147676639083,7.29894070447488,2402,7770,33870,65037681.0,93207,0.0126170781164504,0.4142857142857143,5389,12.08,14.1,157,Nature Research
Nature Neuroscience,10.341,496,14.8789308176101,3.78003302026602,277,874,9167,7066645.0,11313,0.0179439582780871,0.1464530892448512,819,12.47,33.09,28,Nature Research
Nature Materials,10.274,583,14.1082089552239,5.68151818329017,232,684,5879,5441685.0,9484,0.0140236187262758,0.1769005847953216,613,12.97,25.34,24,Nature Publishing Group
Accounts of Chemical Research,10.191,472,15.1546052631579,4.43188789466317,153,311,8084,2815655.0,5125,0.0066341463414634,0.0160771704180064,305,16.06,52.84,58,American Chemical Society
Journal of Economic Literature,10.146,189,6.16981132075472,8.4103034199768,20,57,1744,494473.0,448,0.0089285714285714,0.1578947368421052,56,5.89,87.2,32,American Economic Association
Science,10.072,1382,19.3155668358714,6.15418841050915,2257,6935,32172,59654613.0,85028,0.0108670085148421,0.3413121845710166,4856,11.46,14.25,145,American Association for the Advancement of Science
Annual Review of Genomics and Human Genetics,10.026,134,11.3207547169811,2.4774782648562,16,53,1878,414994.0,722,0.002770083102493,0.0,53,11.75,117.38,25,Annual Reviews Inc.
EMBO Journal,9.889,441,8.81701215153681,1.90971112073317,443,1374,21133,12403499.0,13519,0.0201198313484725,0.012372634643377,1371,9.07,47.7,44,Springer Science and Business Media Deutschland GmbH
Journal of Finance,9.87,370,4.73764258555133,4.6327100065116,87,268,3777,2350750.0,1524,0.09251968503937,0.1455223880597015,263,5.04,43.41,80,Wiley-Blackwell Publishing Ltd
Critical Reviews in Biochemistry and Molecular Biology,9.838,130,9.73809523809524,2.6008964678694,23,44,3530,392100.0,491,0.0040733197556008,0.0227272727272727,43,9.16,153.48,54,Informa Healthcare
Briefings in Bioinformatics,9.737,159,3.40677966101695,2.00219675261767,44,101,2442,769769.0,2349,0.0072371221796509,0.2178217821782178,89,4.51,55.5,26,Oxford University Press
Nature Structural and Molecular Biology,9.705,310,9.92275574112735,2.20965621013233,225,695,7691,5546200.0,5608,0.0237161198288159,0.1712230215827338,653,7.71,34.18,23,Nature Research
Pharmacological Reviews,9.45,264,20.7435897435897,6.33710277861861,16,88,4334,686324.0,1849,0.0037858301784748,0.1022727272727272,85,19.61,270.88,76,Elsevier Inc.
Review of Economic Studies,9.425,177,2.95620437956204,4.50534382866954,47,136,1700,1095153.0,476,0.0336134453781512,0.1764705882352941,136,3.15,36.17,93,Oxford University Press
MIS Quarterly: Management Information Systems,9.423,283,7.69791666666667,4.99551333657744,35,102,2914,750081.0,1662,0.0499398315282791,0.0196078431372549,96,12.96,83.26,45,Management Information Systems Research Center
JAMA Psychiatry,9.422,417,15.6631299734748,5.41513317536105,174,424,7345,3587650.0,7068,0.0275891341256366,0.1084905660377358,400,16.29,42.21,13,American Medical Association
Nature Physics,9.333,349,9.25742574257426,5.57936109276427,269,314,4695,2532931.0,2198,0.0282074613284804,0.4426751592356688,272,7.0,17.45,21,Nature Publishing Group
Current Opinion in Genetics and Development,9.319,203,9.2781954887218,1.93564304575995,83,287,3918,2345643.0,2919,0.0058239122987324,0.0696864111498257,265,10.21,47.2,35,Elsevier Ltd
Cell Metabolism,9.142,368,14.951724137931,3.64549701659788,120,233,4178,1204884.0,2664,0.0292792792792792,0.1716738197424892,229,11.43,34.82,21,Cell Press
Genome Research,9.062,338,10.1214953271028,2.44230568657098,199,651,9705,5607304.0,7820,0.0453964194373401,0.0276497695852534,645,11.83,48.77,35,Cold Spring Harbor Laboratory Press
Nature Medicine,8.955,653,24.3421588594705,5.48088925737277,409,1309,7007,10942609.0,15101,0.0061585325475134,0.4056531703590527,947,10.07,17.13,31,Nature Research
Physics Reports,8.866,328,15.6353591160221,7.37358056982719,60,204,13502,1564253.0,2973,0.0107635385132862,0.1519607843137254,202,20.61,225.03,55,Elsevier B.V.
Chemical Society Reviews,8.837,673,13.7064220183486,4.62926251945989,139,228,11239,1940962.0,3292,0.0121506682867557,0.0570175438596491,220,13.02,80.86,54,Royal Society of Chemistry
Progress in Materials Science,8.796,255,14.6458333333333,10.3192449800084,26,51,4317,413331.0,785,0.0089171974522292,0.1568627450980392,50,23.85,166.04,56,Elsevier Ltd
Journal of Cell Biology,8.781,422,7.70799103808813,1.65960802703617,557,1392,19843,12323635.0,12203,0.0372859133000081,0.1954022988505747,1385,7.59,35.62,71,Rockefeller University Press
Living Reviews in Relativity,8.781,101,14.6818181818182,7.34239145663704,5,29,829,190133.0,421,0.0,0.1034482758620689,29,13.21,165.8,28,Springer International Publishing AG
Progress in Polymer Science,8.616,346,14.5869565217391,6.45502480620269,43,99,8387,875910.0,1543,0.01749837977965,0.0606060606060606,95,12.73,195.05,51,Elsevier Ltd
Journal of Clinical Investigation,8.586,558,13.1518784972022,3.23108785728268,457,1300,22823,10874439.0,18872,0.0166913946587537,0.0838461538461538,1257,14.66,49.94,81,American Society for Clinical Investigation
Nature Reviews Genetics,8.58,439,11.4036697247706,2.97878387723133,213,609,8369,4987675.0,5981,0.0140444741681992,0.5960591133004927,490,9.77,39.29,26,Nature Research
Immunological Reviews,8.468,262,10.8778409090909,2.5383505486044,110,365,13307,2665154.0,4330,0.0062355658198614,0.021917808219178,355,11.23,120.97,57,Wiley-Blackwell Publishing Ltd
Plant Cell,8.422,412,9.9974293059126,2.30236886795057,296,830,17509,6657435.0,9423,0.0731189642364427,0.0518072289156626,782,10.04,59.15,37,American Society of Plant Biologists
Academy of Management Journal,8.221,396,6.05670103092783,4.09622478870087,94,207,5506,1676109.0,1556,0.076478149100257,0.0483091787439613,198,6.33,58.57,50,Academy of Management
Current Opinion in Structural Biology,8.143,223,9.86666666666667,2.48429569593704,103,303,4742,2410087.0,3135,0.0149920255183413,0.0891089108910891,268,9.95,46.04,35,Elsevier Ltd
Advances in Physics,8.005,127,8.80645161290323,4.20181485499756,10,31,3170,255520.0,289,0.0173010380622837,0.032258064516129,31,9.23,317.0,72,Taylor and Francis Ltd.
Journal of the American College of Cardiology,7.987,512,10.5626740947075,3.54484193125691,819,2580,20856,19317623.0,24271,0.0616373449796052,0.213953488372093,1822,9.36,25.47,43,Elsevier Inc.
Ecology Letters,7.969,330,8.43301435406699,2.99296997579722,120,421,6475,3136587.0,3933,0.0467836257309941,0.0332541567695962,419,8.59,53.96,28,Wiley-Blackwell Publishing Ltd
Nature Reviews Microbiology,7.949,393,12.575,3.76434647545749,188,590,8236,3595892.0,4331,0.0180096975294389,0.5491525423728814,298,7.39,43.81,23,Nature Research
Trends in Ecology and Evolution,7.933,396,12.6968325791855,4.86269009237128,115,371,5306,2894458.0,3852,0.0236240913811007,0.1078167115902965,294,9.51,46.14,40,Elsevier Ltd
Current Opinion in Neurobiology,7.917,256,9.45890410958904,2.478337635117,100,313,5541,2502736.0,3316,0.017189384800965,0.0702875399361022,288,9.84,55.41,35,Elsevier Ltd
Surface Science Reports,7.836,131,11.3243243243243,6.3512734467632,12,37,2617,304287.0,471,0.0021231422505307,0.027027027027027,37,13.0,218.08,45,Elsevier B.V.
Reports on Progress in Physics,7.788,259,11.063829787234,6.2131104708597,38,141,8678,1041148.0,1769,0.0045223289994347,0.0425531914893617,141,12.9,228.37,88,IOP Publishing Ltd.
Nature Reviews Drug Discovery,7.774,412,17.4860557768924,4.84416296710959,158,818,7071,5956369.0,5391,0.015025041736227,0.6332518337408313,294,7.07,44.75,24,Nature Research
Trends in Neurosciences,7.732,326,12.1395348837209,3.0938882169955,81,334,5567,2606989.0,3884,0.0139031925849639,0.059880239520958,319,12.33,68.73,48,Elsevier Ltd
Nature Reviews Neuroscience,7.601,493,11.1602316602317,3.10366276707006,200,616,10134,5000030.0,6836,0.0099473376243417,0.6038961038961039,581,10.54,50.67,26,Springer Nature
Journal of Financial Economics,7.436,331,3.9792531120332,3.64646415791172,104,242,4349,2071097.0,1178,0.0789473684210526,0.1198347107438016,241,4.31,41.82,52,Elsevier B.V.
Foundations and Trends in Communications and Information Theory,7.432,31,9.125,11.953945356833,4,9,503,48967.0,126,0.0079365079365079,0.0,9,11.83,125.75,21,Now Publishers Inc
Cytokine and Growth Factor Reviews,7.411,187,13.6043956043956,3.41651912610266,54,124,4660,1042676.0,1564,0.0070332480818414,0.064516129032258,117,12.8,86.3,30,Elsevier Ltd
Reviews of Geophysics,7.334,207,9.76470588235294,5.07071586408623,25,34,3870,369059.0,362,0.011049723756906,0.0294117647058823,34,7.4,154.8,63,John Wiley and Sons Inc
Journal of Marketing,7.31,296,6.4296875,5.08817793193064,50,132,3368,1001571.0,1115,0.0717488789237668,0.0757575757575757,128,6.41,67.36,38,American Marketing Association
Journal of Accounting and Economics,7.305,197,3.8641975308642,3.41040729934048,34,89,1266,786504.0,357,0.0980392156862745,0.247191011235955,80,4.08,37.24,47,Elsevier B.V.
Aldrichimica Acta,7.279,62,11.35,4.25784168194993,9,21,944,169382.0,244,0.0040983606557377,0.0952380952380952,21,11.86,104.89,34,Aldrich
American Economic Review,7.267,380,2.8695652173913,3.57729924650385,193,527,4514,4241921.0,1909,0.0481927710843373,0.2371916508538899,508,2.93,23.39,50,American Economic Association
Trends in Genetics,7.198,253,10.984126984127,2.46010964544008,102,349,5064,2782883.0,3531,0.0158595298782214,0.0458452722063037,337,9.84,49.65,41,Elsevier Ltd
Administrative Science Quarterly,7.194,218,4.5625,2.97721407927404,19,52,1852,422571.0,278,0.039568345323741,0.173076923076923,48,4.17,97.47,47,Johnson School at Cornell University
Development (Cambridge),7.193,369,7.21804511278195,1.56636188723475,422,1478,23461,11741593.0,11994,0.080707020176755,0.0399188092016238,1464,7.68,55.59,39,Company of Biologists Ltd
Annual Review of Psychology,7.16,298,14.0547945205479,8.26876177399067,25,73,3802,581607.0,1289,0.0108611326609775,0.0,73,16.91,152.08,74,Annual Reviews Inc.
"Astrophysical Journal, Supplement Series",7.13,286,8.3942731277533,2.4293751789294,165,458,10906,3608109.0,3929,0.0488673962840417,0.1135371179039301,458,7.44,66.1,40,American Astronomical Society
JAMA,7.013,794,17.050607778564608,5.347984375964333,1111,3325,16950,25949423.0,31054,0.0161653893218264,0.4848120300751879,1857,8.54,15.26,143,American Medical Association
Nano Letters,6.963,569,9.20705725699068,2.95913463519869,691,1507,21807,11822724.0,17318,0.0652500288716941,0.0305242203052422,1502,10.53,31.56,25,American Chemical Society
Organization Science,6.95,294,4.83802816901408,3.41016580325288,61,146,4791,1170232.0,997,0.0932798395185556,0.1095890410958904,142,5.07,78.54,30,INFORMS Institute for Operations Research and the Management Sciences
Trends in Immunology,6.946,265,11.1692913385827,2.67897507773906,86,318,5039,2489467.0,3553,0.0106951871657754,0.0534591194968553,305,10.26,58.59,31,Elsevier Ltd
PLoS Biology,6.899,316,11.4327390599676,2.83868524251971,289,829,12549,5272919.0,8286,0.0120685493603668,0.2340168878166465,796,10.91,43.42,23,Public Library of Science
Journal of Clinical Oncology,6.889,646,12.5406902428632,4.00623524872839,1206,3433,32321,25125740.0,36722,0.0537824737214748,0.2155549082435187,2372,10.38,26.8,43,Lippincott Williams and Wilkins
Strategic Management Journal,6.887,351,4.53731343283582,3.54851244479369,73,200,5218,1627113.0,1264,0.0719936708860759,0.085,200,4.89,71.48,46,John Wiley and Sons Ltd
Proceedings of the National Academy of Sciences of the United States of America,6.867,896,9.38568899073013,2.46829092929216,3603,9917,139574,77992129.0,103873,0.0315962762219248,0.0435615609559342,9498,9.91,38.74,72,National Academy of Sciences
Progress in Lipid Research,6.859,178,13.2857142857143,4.6716059077525,16,56,2720,430699.0,865,0.0034682080924855,0.0,56,12.39,170.0,48,Elsevier Ltd
Clinical Microbiology Reviews,6.808,340,14.8571428571429,7.39309825220144,31,119,7142,875520.0,2112,0.0056818181818181,0.0,119,18.29,230.39,37,American Society for Microbiology
Ecological Monographs,6.802,179,8.08888888888889,3.34346856765544,33,92,3027,709249.0,787,0.0177890724269377,0.0543478260869565,90,8.4,91.73,45,John Wiley &amp; Sons Inc.
American Journal of Human Genetics,6.785,339,10.9498432601881,3.17758410406984,249,715,9920,6063912.0,8418,0.0351627464956046,0.0685314685314685,653,10.77,39.84,76,Cell Press
Trends in Cognitive Sciences,6.771,375,12.6134020618557,4.9272566807537,87,310,4078,2296825.0,3253,0.0215185982170304,0.1419354838709677,268,9.16,46.87,29,Elsevier Ltd
Molecular and Cellular Biology,6.675,361,6.33444691907944,1.36697130513235,728,2691,39175,20127197.0,18880,0.0494173728813559,0.0338164251207729,2691,6.76,53.81,45,Taylor and Francis Ltd.
Circulation,6.534,691,12.1665492957746,4.00701923619208,1240,4140,34593,31722834.0,44044,0.0363954227590591,0.2084541062801932,3423,9.47,27.9,76,Lippincott Williams and Wilkins
Progress in Neurobiology,6.53,264,11.6043165467626,3.43444319685799,59,140,12008,1166489.0,1872,0.0069444444444444,0.05,139,11.54,203.53,55,Elsevier Ltd
MMWR Recommendations and Reports,6.472,155,29.827360617714707,10.919208802277677,9,50,129,392055.0,1115,0.0,0.04,50,25.86,14.33,35,Centers for Disease Control and Prevention (CDC)
Annual Review of Medicine,6.392,182,11.8105263157895,3.38928388257089,33,95,2527,727316.0,1363,0.008070432868672,0.0105263157894736,95,15.77,76.58,75,Annual Reviews Inc.
Seminars in Immunology,6.364,153,7.83846153846154,1.68823390770047,49,147,4187,1075907.0,1146,0.0095986038394415,0.1088435374149659,129,6.7,85.45,37,Academic Press
Annual Review of Physical Chemistry,6.329,189,9.63333333333333,3.56826485458775,28,63,2885,527526.0,693,0.0129870129870129,0.0793650793650793,60,9.55,103.04,39,Annual Reviews Inc.
Current Opinion in Plant Biology,6.324,242,9.33333333333333,2.190979524939,97,299,4991,2239891.0,3206,0.0299438552713661,0.0535117056856187,266,9.95,51.45,28,Elsevier Ltd
Review of Financial Studies,6.306,250,3.23728813559322,3.28433286937308,59,119,2501,1059108.0,439,0.0660592255125284,0.1848739495798319,117,3.25,42.39,30,Oxford University Press
Journal of the National Cancer Institute,6.26,394,13.6817248459959,4.1518499482947,390,1336,7165,10166484.0,8635,0.0193398957730167,0.4199101796407186,640,6.9,18.37,86,Oxford University Press
Journal of Economic Growth,6.202,103,4.40540540540541,4.96345213803522,10,37,429,280990.0,210,0.0142857142857142,0.1621621621621621,37,2.13,42.9,30,Springer New York
Academy of Management Review,6.184,320,5.62307692307692,4.22789124946229,66,139,6381,1149157.0,1042,0.0335892514395393,0.0863309352517985,130,6.43,96.68,43,Academy of Management
Circulation Research,6.122,402,9.72424892703863,2.46127250424967,422,1242,18636,9532103.0,11417,0.0479110098975212,0.107890499194847,973,8.1,44.16,73,Lippincott Williams and Wilkins
Molecular Biology of the Cell,6.115,250,5.95975017349063,1.33939608089047,447,1440,24065,10755879.0,9655,0.0534438114966338,0.0277777777777777,1439,6.35,53.84,36,American Society for Cell Biology
Journal of Neuroscience,6.112,515,7.79388508170796,1.92287404935831,1525,3942,78429,31308518.0,34204,0.0857502046544263,0.0337392186707255,3915,8.14,51.43,45,Society for Neuroscience
Acta Numerica,6.085,91,7.36842105263158,7.8425856530918,6,19,610,105615.0,149,0.0067114093959731,0.1578947368421052,19,7.43,101.67,33,Cambridge University Press
Current Biology,6.08,376,7.3879380603097,1.634125041685,699,2105,15851,16022610.0,12102,0.027929267889605,0.2484560570071259,1942,5.48,22.68,35,Cell Press
Psychological Bulletin,5.965,379,10.6965517241379,5.82280540129627,50,146,9654,1083786.0,1864,0.0139484978540772,0.1164383561643835,145,10.32,193.08,122,American Psychological Association
Physical Review Letters,5.95,723,6.64227288548556,2.94770122848587,3691,11853,90809,90341697.0,84558,0.0938290877267674,0.1147388846705475,11562,7.25,24.6,68,American Physical Society
Current Opinion in Immunology,5.931,215,8.41860465116279,1.80656652380337,110,340,5492,2636521.0,2916,0.0092592592592592,0.1029411764705882,300,8.95,49.93,38,Elsevier Ltd
Annual Review of Entomology,5.868,239,9.89855072463768,6.16380268173788,24,72,3009,542452.0,832,0.0144230769230769,0.0555555555555555,69,12.04,125.38,61,Annual Reviews Inc.
Journal of Accounting Research,5.838,179,3.12820512820513,2.36687986533993,36,88,1523,686526.0,300,0.1,0.2159090909090909,80,2.79,42.31,30,Wiley-Blackwell Publishing Ltd
Annals of Mathematics,5.823,145,2.71929824561404,4.15908511711775,44,171,1375,1195371.0,539,0.0129870129870129,0.2163742690058479,171,3.26,31.25,30,Department of Mathematics at Princeton University
Annual Review of Phytopathology,5.78,195,11.1428571428571,6.01109473219893,1,63,0,398158.0,851,0.0,0.0793650793650793,63,12.38,0.0,39,Annual Reviews Inc.
Astrophysical Journal Letters,5.762,212,16.25,5.5349079313343,0,72,0,398748.0,1095,0.0,0.3333333333333333,72,7.98,0.0,30,American Astronomical Society
Nature Methods,5.716,408,7.82758620689655,1.9358301080232,265,635,3620,3754931.0,3919,0.0216892064302117,0.4960629921259842,397,5.99,13.66,22,Nature Research
Human Molecular Genetics,5.667,307,7.6763875823142,1.80169874982703,310,1062,16057,7924790.0,9534,0.0331445353471785,0.0367231638418079,1060,8.87,51.8,34,Oxford University Press
Psychological Review,5.646,249,7.28571428571429,5.05113510721115,53,150,5146,1104320.0,1365,0.0483516483516483,0.0733333333333333,147,6.73,97.09,132,American Psychological Association
American Political Science Review,5.64,215,3.40540540540541,4.12651516346643,57,152,2817,1142526.0,671,0.0387481371087928,0.2302631578947368,149,3.12,49.42,120,Cambridge University Press
RNA,5.636,196,5.35559265442404,1.04824336670865,227,605,10816,4437918.0,3725,0.0714093959731543,0.0694214876033057,604,6.2,47.65,31,Cold Spring Harbor Laboratory Press
Quarterly Reviews of Biophysics,5.57,111,8.1,2.43710549050997,8,36,1426,254468.0,281,0.0071174377224199,0.0833333333333333,35,7.39,178.25,57,Cambridge University Press
The Lancet,5.547,936,9.760210779843382,3.070123471665898,1634,5143,25471,39453394.0,34527,0.0203608769948156,0.5043748784755979,2008,6.5,15.59,203,Elsevier B.V.
Systematic Biology,5.528,208,8.35849056603774,2.93483479539868,78,227,4853,1709133.0,2026,0.1001974333662388,0.0616740088105726,226,7.15,62.22,53,Oxford University Press
MMWR Surveillance Summaries,5.512,119,17.61645336100155,5.731190680819236,14,34,0,289026.0,581,0.0,0.0,34,14.61,0.0,22,Centers for Disease Control and Prevention (CDC)
Journal of Climate,5.499,344,4.44380952380952,1.98364277080191,367,1072,16450,7757531.0,4994,0.2082498998798558,0.1427238805970149,1050,4.39,44.82,37,American Meteorological Society
Journal of the American Mathematical Society,5.499,116,2.47126436781609,3.52290472505864,34,87,997,727416.0,229,0.0087336244541484,0.1724137931034483,87,2.28,29.32,38,American Mathematical Society
Journal of Cell Science,5.475,319,6.10080896079652,1.42871750830568,441,1694,23823,11916531.0,11322,0.0329447094152976,0.0779220779220779,1609,6.37,54.02,60,Company of Biologists Ltd
Advanced Materials,5.466,675,7.9724535554132,2.65137771366755,740,1569,26382,12635335.0,14658,0.0577159230454359,0.0407903123008285,1561,8.79,35.65,37,Wiley-Blackwell
Blood,5.414,540,8.50993204391009,2.2542860449831,1586,4362,57776,32535068.0,38410,0.0777141369435042,0.1366345712975699,3899,8.43,36.43,80,Elsevier B.V.
Trends in Plant Science,5.362,325,9.98198198198198,2.69854399511718,90,313,5006,2326175.0,3128,0.0201406649616368,0.0702875399361022,282,9.4,55.62,30,Elsevier Ltd
Traffic,5.354,152,5.67267267267267,1.21851374612746,153,335,8224,2605607.0,2169,0.0484094052558782,0.0656716417910447,333,6.29,53.75,25,Blackwell Munksgaard
Diabetes,5.323,379,8.0206043956044,2.09615364155493,407,1463,15377,10122800.0,13787,0.0579531442663378,0.0396445659603554,1459,9.07,37.78,74,American Diabetes Association Inc.
Plant Journal,5.32,327,6.95147679324895,1.67278897725636,364,947,19583,7143061.0,8000,0.068625,0.0253431890179514,945,7.76,53.8,35,Wiley-Blackwell Publishing Ltd
Journal of Economic Perspectives,5.284,239,3.44525547445255,4.93962579294668,47,156,2262,1145855.0,699,0.0171673819742489,0.25,144,3.83,48.13,33,American Economic Association
Annals of Statistics,5.279,202,2.46,2.71668219916499,110,303,2971,2151535.0,914,0.1006564551422319,0.2805280528052805,299,2.16,27.01,29,Institute of Mathematical Statistics
Annals of Internal Medicine,5.265,445,11.9459041731066,4.84632266561139,499,1684,10639,12288315.0,10854,0.0,0.4910926365795725,957,6.31,21.32,81,American College of Physicians
National Health Statistics Reports,5.264,83,9.348054140483718,3.2685252105173084,12,35,0,232423.0,418,0.0,0.1428571428571428,35,6.61,0.0,17,U.S. National Center for Health Statistics
Seminars in Cell and Developmental Biology,5.258,175,6.83732057416268,1.65180108064162,99,236,8129,1705847.0,1655,0.0054380664652567,0.1525423728813559,209,6.27,82.11,33,Elsevier Ltd
International Journal of Computer Vision,5.229,232,6.50731707317073,8.60599242695894,94,214,3787,1478219.0,2679,0.0231429637924598,0.2383177570093458,205,6.2,40.29,39,Springer Netherlands
Journal of Personality and Social Psychology,5.221,447,5.48223350253807,3.30090308561844,138,390,9718,3136557.0,2502,0.0883293365307753,0.0897435897435897,389,5.4,70.42,61,American Psychological Association
Coordination Chemistry Reviews,5.22,329,9.86396181384248,3.73349588098374,129,436,16402,3016490.0,4477,0.0212195666741121,0.0619266055045871,420,8.48,127.15,60,Elsevier B.V.
Journal of the American Chemical Society,5.202,734,7.53423680456491,2.11074720684802,2949,9809,124937,68653057.0,82514,0.0888697675545968,0.032623101233561,9808,8.22,42.37,147,American Chemical Society
